group	x	y	PANEL
1	-16.3942310876704	168	1
1	-6.43031790333763	160	1
1	-5.35055174158286	157	1
1	-4.94636144250962	156	1
1	-4.6586810222751	155	1
1	-4.63484011978684	150	1
1	-4.38563957772093	143	1
1	-4.13416411751164	142	1
1	-4.01928982030568	142	1
1	-3.9098037334767	137	1
1	-3.88481496139842	132	1
1	-3.84343196441091	131	1
1	-3.73625160407756	130	1
1	-3.58884645286379	129	1
1	-3.52614202791399	128	1
1	-3.47732089516144	124	1
1	-3.39581387988696	124	1
1	-3.34246982108395	120	1
1	-3.25091978447061	112	1
1	-3.17143066561156	107	1
1	-3.05359908341142	105	1
1	-2.82832607739748	102	1
1	-2.70122820734202	101	1
1	-2.68557233475117	91	1
1	-2.49167726924876	94	1
1	-2.26592217868983	89	1
1	-2.14908088787747	88	1
1	-2.06155504623468	88	1
1	-2.01781422766357	84	1
1	-1.98026550088992	79	1
1	-1.87281193389347	74	1
1	-1.76061985972316	72	1
1	-1.66548049937698	63	1
1	-1.57352396626383	62	1
1	-1.54291674660672	58	1
1	-1.47260554330973	58	1
1	-1.42175125412008	55	1
1	-1.35972023383399	54	1
1	-1.26119578465575	48	1
1	-1.15080622489825	47	1
1	-1.04444680190629	45	1
1	-1.00137847897365	41	1
1	-0.99012174141205	32	1
1	-0.970547799661492	31	1
1	-0.954274165515117	29	1
1	-0.875494286776083	28	1
1	-0.750958802178033	27	1
1	-0.668360652654625	25	1
1	-0.629670415154625	24	1
1	-0.6200418511749	22	1
1	-0.612239895213953	21	1
1	-0.596668316451053	18	1
1	-0.530950667853024	17	1
1	-0.462974233326028	16	1
1	-0.451272314870078	15	1
1	-0.426939271312225	14	1
1	-0.382599967599658	13	1
1	-0.356252385897908	12	1
1	-0.348880916136715	11	1
1	-0.33946458123334	10	1
1	-0.250947181172075	9	1
1	-0.107701777982025	8	1
1	-0.0386595496364501	7	1
1	0	3	1
1	0.101303148889775	4	1
1	0.250947181172075	4	1
1	0.33946458123334	4	1
1	0.348880916136715	4	1
1	0.356252385897907	4	1
1	0.409112358392232	4	1
1	0.465153580560751	7	1
1	0.546522246615926	7	1
1	0.628467495994276	7	1
1	0.643459964644175	7	1
1	0.684009490404925	7	1
1	0.74502975593445	3	1
1	0.787078379697108	3	1
1	1.04281750564186	3	1
1	1.2940221583549	7	1
1	1.31641242092495	7	1
1	1.35908332828249	6	1
1	1.40583210867005	6	1
1	1.44145214957603	6	1
1	1.47150898044763	6	1
1	1.86863906498349	8	1
1	2.28705024396454	8	1
1	2.38063181539325	8	1
1	2.4468227005057	8	1
1	2.45320414530673	8	1
1	2.52119165270008	8	1
1	2.6700148423437	6	1
1	2.86920452316058	0	1
1	3.06008814756803	0	1
1	3.20365352753528	0	1
1	3.55616733967108	0	1
1	12.0255107838507	0	1
2	-16.3942310876704	0	1
2	-6.43031790333763	0	1
2	-5.35055174158286	0	1
2	-4.94636144250962	0	1
2	-4.6586810222751	0	1
2	-4.63484011978684	0	1
2	-4.38563957772093	0	1
2	-4.13416411751164	0	1
2	-4.01928982030568	2	1
2	-3.9098037334767	2	1
2	-3.88481496139842	2	1
2	-3.84343196441091	2	1
2	-3.73625160407756	2	1
2	-3.58884645286379	2	1
2	-3.52614202791399	2	1
2	-3.47732089516144	2	1
2	-3.39581387988696	4	1
2	-3.34246982108395	4	1
2	-3.25091978447061	4	1
2	-3.17143066561156	4	1
2	-3.05359908341142	4	1
2	-2.82832607739748	4	1
2	-2.70122820734202	4	1
2	-2.68557233475117	4	1
2	-2.49167726924876	4	1
2	-2.26592217868983	4	1
2	-2.14908088787747	4	1
2	-2.06155504623468	5	1
2	-2.01781422766357	5	1
2	-1.98026550088992	5	1
2	-1.87281193389347	5	1
2	-1.76061985972316	5	1
2	-1.66548049937698	5	1
2	-1.57352396626383	5	1
2	-1.54291674660672	5	1
2	-1.47260554330973	6	1
2	-1.42175125412008	6	1
2	-1.35972023383399	6	1
2	-1.26119578465575	6	1
2	-1.15080622489825	6	1
2	-1.04444680190629	6	1
2	-1.00137847897365	6	1
2	-0.99012174141205	6	1
2	-0.970547799661492	6	1
2	-0.954274165515117	6	1
2	-0.875494286776083	6	1
2	-0.750958802178033	6	1
2	-0.668360652654625	6	1
2	-0.629670415154625	6	1
2	-0.6200418511749	6	1
2	-0.612239895213953	6	1
2	-0.596668316451053	6	1
2	-0.530950667853024	6	1
2	-0.462974233326028	6	1
2	-0.451272314870078	6	1
2	-0.426939271312225	6	1
2	-0.382599967599658	6	1
2	-0.356252385897908	6	1
2	-0.348880916136715	6	1
2	-0.33946458123334	6	1
2	-0.250947181172075	6	1
2	-0.107701777982025	6	1
2	-0.0386595496364501	7	1
2	0	7	1
2	0.101303148889775	7	1
2	0.250947181172075	9	1
2	0.33946458123334	11	1
2	0.348880916136715	13	1
2	0.356252385897907	15	1
2	0.409112358392232	17	1
2	0.465153580560751	17	1
2	0.546522246615926	19	1
2	0.628467495994276	21	1
2	0.643459964644175	23	1
2	0.684009490404925	25	1
2	0.74502975593445	25	1
2	0.787078379697108	27	1
2	1.04281750564186	29	1
2	1.2940221583549	30	1
2	1.31641242092495	32	1
2	1.35908332828249	32	1
2	1.40583210867005	36	1
2	1.44145214957603	38	1
2	1.47150898044763	40	1
2	1.86863906498349	43	1
2	2.28705024396454	45	1
2	2.38063181539325	49	1
2	2.4468227005057	50	1
2	2.45320414530673	51	1
2	2.52119165270008	52	1
