group	xmin	xmax
1	-16.3942310876704	-9.81828862483773
2	-8.78484315172963	-8.56314003198201
3	-8.05211055320317	-7.88315230866684
4	-7.34070416223235	-7.24385760798815
5	-7.08189069505038	-6.8848180287162
6	-6.62403052054962	-6.40672068627117
7	-5.77806632970895	-5.62552975715956
8	-5.1958482379355	-5.15142709486969
9	-4.53847272459397	-4.52371422099386
10	-4.52371422099386	-4.52076590044486
11	-4.52076590044486	-4.46706472907528
12	-4.08614053481982	-3.9279477068363
13	-3.87825961303354	-3.77544178397416
14	-3.57869424651207	-3.55000428433247
15	-3.51386776635052	-3.51298657645143
16	-3.33334605747583	-3.31961322760121
17	-3.31961322760121	-3.26868550079111
18	-3.24915532711339	-3.062466607357
19	-3.062466607357	-3.0439917407286
20	-3.02418304092981	-3.01341413073897
21	-3.01341413073897	-2.9863998771302
22	-2.88095277786386	-2.87363408699706
23	-2.77984663024074	-2.74761962300221
24	-2.59900184816425	-2.57693754461237
25	-2.51333683013585	-2.48825603959398
26	-2.42461493119332	-2.39793185153321
27	-2.36827552670983	-2.27222639879769
28	-2.27222639879769	-2.24147187052122
29	-2.14660469362234	-2.14185334390637
30	-1.98787713584153	-1.95823572609134
31	-1.90715295541717	-1.87883854737664
32	-1.85651802466675	-1.79009597499998
33	-1.71155180582167	-1.70938910680927
34	-1.69692812151947	-1.6755281347507
35	-1.65362241179115	-1.65234927217052
36	-1.65234927217052	-1.64808045606235
37	-1.59748789031341	-1.57888396915037
38	-1.57485305197504	-1.57470825452731
39	-1.43054202932328	-1.42771948081069
40	-1.36131697756516	-1.33612605253771
41	-1.28523231528215	-1.25779000021122
42	-1.237689131424	-1.19509363929247
43	-1.18948262214296	-1.170008701777
44	-1.16840109080077	-1.11831607158078
45	-1.03667094152641	-1.0099068504768
46	-1.00344215483767	-1
47	-1.00344215483767	-1
48	-1.00344215483767	-1
49	-1.00344215483767	-1
50	-1	-0.992703113471265
51	-1	-0.992703113471265
52	-1	-0.992703113471265
53	-1	-0.992703113471265
54	-1	-0.992703113471265
55	-0.937633785934585	-0.911439123615351
56	-0.823259104879019	-0.806345192808106
57	-0.640467650855506	-0.6362844675175
58	-0.57624106730913	-0.552812483268351
59	-0.517381749315996	-0.416781146604146
60	-0.118231290749664	-0.0283409224400444
61	0.0283409224400462	0.416781146604144
62	0.517381749315995	0.552812483268349
63	0.552812483268349	0.57624106730913
64	0.619906825584899	0.640467650855504
65	0.640467650855504	0.657915631811974
66	0.718352591558345	0.8005389966174
67	0.8005389966174	0.806345192808104
68	0.806345192808104	0.911439123615351
69	1.00344215483767	1.00426919557405
70	1.00426919557405	1.03545757551305
71	1.03545757551305	1.06274646673757
72	1.07042312436565	1.07495885392025
73	1.07495885392025	1.11831607158078
