x	y	key	PANEL	group
-16.3942310876704	0	1	1	20
-5.28868396123221	0	1	1	20
-4.93564733863386	0	1	1	20
-4.78617161335677	0	1	1	20
-4.36114070626821	0	1	1	20
-4.01503032842778	0	1	1	20
-3.8383222058415	0	1	1	20
-3.59188400483675	0	1	1	20
-3.37954846097902	0	1	1	20
-3.18720375575256	0	1	1	20
-3.04531793436449	0	1	1	20
-3.01112532072954	0	1	1	20
-2.7695853953211	0	1	1	20
-2.47218486168921	0	1	1	20
-2.37321200592324	0	1	1	20
-2.24513870460155	0	1	1	20
-2.12449233732969	0	1	1	20
-2.06093221259067	0	1	1	20
-2.00764393514155	0	1	1	20
-1.92759983028965	0	1	1	20
-1.83433862999317	0	1	1	20
-1.70492414479065	2	1	1	20
-1.57556305719688	2	1	1	20
-1.53883358612392	2	1	1	20
-1.42005213059681	2	1	1	20
-1.29394411578402	2	1	1	20
-1.23656198127576	2	1	1	20
-1.1600597757219	2	1	1	20
-1.07153675322249	2	1	1	20
-0.971418564666696	2	1	1	20
-0.92301465879065	2	1	1	20
-0.9142505633821	2	1	1	20
-0.89067281992585	2	1	1	20
-0.858160247412445	2	1	1	20
-0.787088603192915	2	1	1	20
-0.713007056383295	1	1	1	20
8.88178419700125e-16	0	1	1	20
0.713007056383296	3	1	1	20
0.787088603192915	6	1	1	20
0.858160247412445	6	1	1	20
0.89067281992585	6	1	1	20
0.9142505633821	9	1	1	20
1.02313284734645	9	1	1	20
1.20005279846014	9	1	1	20
1.43939248989975	12	1	1	20
1.65607817025932	12	1	1	20
1.71983861177745	9	1	1	20
1.81056093950213	6	1	1	20
2.08654046527224	3	1	1	20
2.30717073023369	3	1	1	20
2.3566224176145	0	1	1	20
2.6889347277222	0	1	1	20
3.2720291429871	0	1	1	20
3.80336034643477	0	1	1	20
4.06079033776593	0	1	1	20
4.17920836096957	0	1	1	20
4.34048161191976	0	1	1	20
4.45386236203059	0	1	1	20
12.0255107838507	0	1	1	20
-16.3942310876704	0	1	2	20
-5.44051489234479	0	1	2	20
-4.51009826770864	0	1	2	20
-4.04927031907708	0	1	2	20
-4.01112532072954	0	1	2	20
-3.87021423968627	0	1	2	20
-3.68642676772072	0	1	2	20
-3.474091223863	0	1	2	20
-3.2226697534531	0	1	2	20
-3.10289348147358	0	1	2	20
-3.03573806218002	0	1	2	20
-2.82063134625167	0	1	2	20
-2.5886712930277	0	1	2	20
-2.47218486168921	0	1	2	20
-2.37321200592324	0	1	2	20
-2.31415005763333	0	1	2	20
-2.19350369036146	0	1	2	20
-2.06093221259067	0	1	2	20
-2.01546748100556	0	1	2	20
-1.97747696056432	0	1	2	20
-1.90293971182482	0	1	2	20
-1.79237008260185	0	1	2	20
-1.71300705638329	0	1	2	20
-1.65210861599311	0	1	2	20
-1.57556305719688	0	1	2	20
-1.50059292580528	0	1	2	20
-1.38181147027817	0	1	2	20
-1.25412391182211	0	1	2	20
-1.1600597757219	0	1	2	20
-1.02325958557415	0	1	2	20
-0.9143773016098	0	1	2	20
-0.89067281992585	0	1	2	20
-0.858160247412445	0	1	2	20
-0.578949100520557	0	1	2	20
-0.286992943616704	2	1	2	20
-0.0322334399694428	4	1	2	20
0.3318053262823	6	1	2	20
0.595618038034058	6	1	2	20
0.719838611777446	5	1	2	20
0.780215496898983	2	1	2	20
0.858160247412445	2	1	2	20
0.89067281992585	2	1	2	20
0.99136264281915	5	1	2	20
1.1002449267835	3	1	2	20
1.36271746556954	3	1	2	20
1.746800497984	3	1	2	20
2.08654046527224	0	1	2	20
2.33098877896644	0	1	2	20
2.6516641934551	0	1	2	20
2.96015845483005	0	1	2	20
3.02389263883389	0	1	2	20
3.16354205568049	0	1	2	20
3.29169518630601	3	1	2	20
3.42664592334936	3	1	2	20
3.8040592882082	3	1	2	20
4.19714682421055	3	1	2	20
4.35842007516074	0	1	2	20
4.45386236203059	0	1	2	20
12.0255107838507	0	1	2	20
