group	xmin	xmax
1	-16.3942310876704	-3.68377697947545
2	-3.67320623828903	-3.26082369567315
3	-3.12255041645634	-3.05442707581759
4	-2.8868156924181	-2.79510113785681
5	-2.79510113785681	-2.68380106966744
6	-2.68380106966744	-2.61136507791486
7	-2.61136507791486	-2.59936492494562
8	-2.53801369314138	-2.48669172058665
9	-2.25274088639754	-2.18054017339078
10	-2.18054017339078	-2.16738432489026
11	-2.06439463828521	-2.05737303060208
12	-2.0300835384249	-2.029756278435
13	-2.029756278435	-2.02146754296016
14	-2.02146754296016	-2.01055265933493
15	-2.01055265933493	-1.96456749177499
16	-1.96456749177499	-1.94825489836775
17	-1.94587267713272	-1.88547028964574
18	-1.88547028964574	-1.81584040096885
19	-1.8072348936616	-1.74625029274837
20	-1.55576573380738	-1.55203932398244
21	-1.49800978962115	-1.39514862798664
22	-1.39514862798664	-1.3920882939074
23	-1.3920882939074	-1.38131988938323
24	-1.38131988938323	-1.29500556218566
25	-1.249303711914	-1.18456940092938
26	-1.18155326336088	-1.06034896958562
27	-1.02368260360058	-1.02341939393066
28	-1.01145908234938	-0.967435321656319
29	-0.880864350499659	-0.8776005122499
30	-0.86626160605911	-0.851485125360272
31	-0.837448647946319	-0.798440194674646
32	-0.771777890717566	-0.748279138562934
33	-0.748279138562934	-0.726378996263511
34	-0.636315414480356	-0.558553716401274
35	-0.545796052819799	-0.519187029607025
36	-0.494333429189565	-0.38850175724464
37	-0.322657841742815	-0.317124204219205
38	-0.262528165615064	-0.255713324407486
39	-0.189526412819699	-0.181091476904051
40	-0.129451932857799	-0.0865854544391009
41	-0.0746618235922991	-0.0735026659921463
42	0.0735026659921445	0.0746618235923009
43	0.0746618235923009	0.0751691309228999
44	0.0751691309228999	0.0865854544390992
45	0.1450669274631	0.1484089085208
46	0.165565466921144	0.181091476904051
47	0.224702238786399	0.242651229067581
48	0.29930730342897	0.322657841742815
49	0.325258870028801	0.494333429189565
50	0.494333429189565	0.494766996069199
51	0.494766996069199	0.545796052819799
52	0.545796052819799	0.555743259530191
53	0.558553716401276	0.57729275359395
54	0.57729275359395	0.715459338214401
55	0.715459338214401	0.788859701760011
56	0.788859701760011	0.829940940899244
57	0.847696179420501	0.8755296993727
58	0.847696179420501	0.8755296993727
59	0.887272341033	0.8980699514244
60	0.8980699514244	0.966076415186912
61	0.966076415186912	1.06034896958563
62	1.06034896958563	1.07299801207714
63	1.07299801207714	1.0777051391632
64	1.07299801207714	1.0777051391632
65	1.0777051391632	1.12041993726417
66	1.0777051391632	1.12041993726417
67	1.18155326336088	1.19972698760898
68	1.18155326336088	1.19972698760898
69	1.19972698760898	1.20048351690203
70	1.20048351690203	1.2874163673139
71	1.2874163673139	1.34378580656421
72	1.34378580656421	1.35697745080575
73	1.35697745080575	1.38895801062678
74	1.38895801062678	1.42645480771037
75	1.42645480771037	1.60419800742893
76	1.42645480771037	1.60419800742893
77	1.60419800742893	1.61124651548724
78	1.61124651548724	1.6166565150887
79	1.6166565150887	1.62310534235859
80	1.62310534235859	1.64556401686406
81	1.62310534235859	1.64556401686406
82	1.64556401686406	1.67661997320634
83	1.67661997320634	1.7787051500797
84	1.7787051500797	1.8837789318597
85	1.8837789318597	2.01173344005857
86	2.01173344005857	2.10364934258314
87	2.10364934258314	2.12608152418108
88	2.1976389781919	2.20066421341421
89	2.33035386749354	2.5167591649489
90	2.57774228406315	2.60240051717848
91	2.60240051717848	2.60864237702823
92	2.7620622655229	2.77721132364043
93	2.77721132364043	2.812292077105
94	3.06767994789293	3.10987317727817
95	3.10987317727817	3.12747109741389
96	3.24901431524354	3.46909795578764
97	3.49765701289997	3.51224876144201
98	3.51224876144201	3.94580037821153
99	4.2939955410475	4.36512950735611
100	4.38581794502645	4.87542881507345
101	4.87542881507345	12.0255107838507
102	-16.3942310876704	-2.92320623828903
103	-2.70644682489026	-2.63555265933493
104	-2.63555265933493	-2.63131988938323
105	-2.63131988938323	-2.59936492494562
106	-2.5416098936616	-2.51082369567315
107	-2.51082369567315	-2.50516432398244
108	-2.50516432398244	-2.498506278435
109	-2.49755041645634	-2.48238478962115
110	-2.48238478962115	-2.30442707581759
111	-2.30442707581759	-2.27609528964574
112	-2.13086435049966	-2.05880106966744
113	-2.05880106966744	-2.02146754296016
114	-1.94825489836775	-1.93377697947545
115	-1.91301369314138	-1.8868156924181
116	-1.8868156924181	-1.84781279274837
117	-1.83406806218566	-1.80655326336088
118	-1.75156519467465	-1.73669172058665
119	-1.702428711914	-1.61136507791486
120	-1.702428711914	-1.61136507791486
121	-1.58944041448036	-1.55554017339078
122	-1.52909896958562	-1.50356202960703
123	-1.50274088639754	-1.49265122906758
124	-1.46075399626351	-1.44745842918957
125	-1.4050835384249	-1.39514862798664
