x	y	key	PANEL	group
-16.3942310876704	0	1	1	15
-11.3673826441324	0	1	1	15
-8.74667777532065	0	1	1	15
-8.35735535980485	0	1	1	15
-8.0293976109802	0	1	1	15
-7.73408943551565	0	1	1	15
-7.68078424326395	1	1	1	15
-7.6154813646929	2	1	1	15
-7.52111989995835	2	1	1	15
-7.4024154748668	2	1	1	15
-7.19162249799633	2	1	1	15
-6.90103382883533	2	1	1	15
-6.58554095272365	3	1	1	15
-6.41165381073335	3	1	1	15
-6.38133123704235	3	1	1	15
-6.349853257152	3	1	1	15
-6.16496151512708	4	1	1	15
-5.85454330074918	4	1	1	15
-5.68443284066992	5	1	1	15
-5.55252832451162	5	1	1	15
-5.38849718415805	5	1	1	15
-5.1670668159857	5	1	1	15
-5.0157730642692	5	1	1	15
-4.9833606214473	5	1	1	15
-4.8847764893167	5	1	1	15
-4.74292725788585	6	1	1	15
-4.57954306117097	6	1	1	15
-4.47988519237948	6	1	1	15
-4.37248557989835	7	1	1	15
-4.25639858435758	7	1	1	15
-4.17466685915523	7	1	1	15
-4.03928371549013	7	1	1	15
-3.91381516293888	7	1	1	15
-3.75975802796668	7	1	1	15
-3.58718773422738	7	1	1	15
-3.44891304941053	7	1	1	15
-3.29903277833445	7	1	1	15
-3.19220799089478	7	1	1	15
-3.16134739516205	7	1	1	15
-3.12065776992718	7	1	1	15
-3.06527302059778	7	1	1	15
-2.9628791352076	8	1	1	15
-2.87047278376175	8	1	1	15
-2.7961379485287	8	1	1	15
-2.71087014773708	8	1	1	15
-2.63065100867815	8	1	1	15
-2.50821117854985	8	1	1	15
-2.41723664676102	8	1	1	15
-2.3622747566787	8	1	1	15
-2.30553898118855	8	1	1	15
-2.20861353057972	8	1	1	15
-2.1364620506686	8	1	1	15
-2.12394545183327	8	1	1	15
-2.00620411197855	8	1	1	15
-1.87586500273465	8	1	1	15
-1.8217811693401	8	1	1	15
-1.78104582745008	8	1	1	15
-1.75342510189023	8	1	1	15
-1.70995265979165	9	1	1	15
-1.64736000449155	9	1	1	15
-1.60886769463493	9	1	1	15
-1.55309423816485	9	1	1	15
-1.49686230922257	9	1	1	15
-1.44208136280025	9	1	1	15
-1.38657659808513	9	1	1	15
-1.3792529806691	9	1	1	15
-1.32272873184747	9	1	1	15
-1.2546502311508	9	1	1	15
-1.23345415985828	9	1	1	15
-1.19098725864005	9	1	1	15
-1.14504836856965	9	1	1	15
-1.1338912537474	9	1	1	15
-1.06643877878358	9	1	1	15
-0.944428416752549	9	1	1	15
-0.8667021749971	9	1	1	15
-0.829310192255925	9	1	1	15
-0.750842907123375	9	1	1	15
-0.6795288717997	9	1	1	15
-0.589587704731225	9	1	1	15
-0.456513132122375	9	1	1	15
-0.34841668729405	9	1	1	15
-0.273401031588151	9	1	1	15
-0.202464682263475	9	1	1	15
-0.088891549371926	9	1	1	15
-1.77635683940025e-15	9	1	1	15
0.0888915493719225	10	1	1	15
0.202464682263473	12	1	1	15
0.306361410865598	13	1	1	15
0.388966094084449	14	1	1	15
0.464102159635325	14	1	1	15
0.582769006957475	16	1	1	15
0.664626099601651	17	1	1	15
0.6795288717997	17	1	1	15
0.750842907123375	17	1	1	15
0.82391011281325	18	1	1	15
0.839147437046425	18	1	1	15
0.866702174997101	19	1	1	15
0.951293131797252	19	1	1	15
1.05092124698165	19	1	1	15
1.10770380871997	19	1	1	15
1.1300860555666	19	1	1	15
1.1338912537474	20	1	1	15
1.14504836856965	20	1	1	15
1.18997981803667	20	1	1	15
1.2469713607576	19	1	1	15
1.31980693991165	19	1	1	15
1.44038848284912	18	1	1	15
1.5193648091735	18	1	1	15
1.56531487709285	18	1	1	15
1.60713836301272	20	1	1	15
1.6227113363144	21	1	1	15
1.7153984708382	21	1	1	15
1.8083702316291	22	1	1	15
1.84733609816713	24	1	1	15
1.8873829165691	23	1	1	15
1.9288345224837	22	1	1	15
1.96067368445625	21	1	1	15
2.12049138686492	22	1	1	15
2.2779838736017	22	1	1	15
2.28146777500025	19	1	1	15
2.31065962270215	17	1	1	15
2.36506734080612	16	1	1	15
2.42706391331313	14	1	1	15
2.4793675012876	14	1	1	15
2.53823954232897	13	1	1	15
2.61378804914623	10	1	1	15
3.01431953576315	8	1	1	15
3.78522504340668	6	1	1	15
4.33778266590728	4	1	1	15
4.95456194516275	2	1	1	15
12.0255107838507	0	1	1	15
-16.3942310876704	0	1	2	15
-9.15383520302985	0	1	2	15
-8.0503807597091	0	1	2	15
-7.64869382581168	0	1	2	15
-7.19502601763928	0	1	2	15
-6.94279910141848	0	1	2	15
-6.5969836516158	0	1	2	15
-6.18166635966395	0	1	2	15
-5.97475838201908	0	1	2	15
-5.85419218079858	0	1	2	15
-5.72094518879595	0	1	2	15
-5.66553826038815	0	1	2	15
-5.4866598875779	0	1	2	15
-5.2932650758796	0	1	2	15
-5.19087165763415	0	1	2	15
-5.06855724332945	0	1	2	15
-4.991678265816	1	1	2	15
-4.87681678910415	1	1	2	15
-4.73922593552495	1	1	2	15
-4.64989396701815	1	1	2	15
-4.55349513579427	1	1	2	15
-4.3637981968387	1	1	2	15
-4.22391451787648	1	1	2	15
-4.18937476698265	2	1	2	15
-4.14548270787465	2	1	2	15
-4.11751748701655	2	1	2	15
-4.06412304111275	2	1	2	15
-3.9891362735176	2	1	2	15
-3.9250787850127	2	1	2	15
-3.8715750450851	2	1	2	15
-3.75975802796668	2	1	2	15
-3.60138617370518	2	1	2	15
-3.48846091095283	2	1	2	15
-3.41011328103485	2	1	2	15
-3.33259127933468	2	1	2	15
-3.24686019869878	2	1	2	15
-3.15746462763285	2	1	2	15
-3.0956812955942	2	1	2	15
-3.00118681742073	2	1	2	15
-2.8990911111886	2	1	2	15
-2.878841385442	2	1	2	15
-2.8640687272048	2	1	2	15
-2.8518556825742	2	1	2	15
-2.8133231485597	3	1	2	15
-2.7604161318069	4	1	2	15
-2.7219642598462	5	1	2	15
-2.6923554350285	5	1	2	15
-2.62926034579088	5	1	2	15
-2.52022997840303	5	1	2	15
-2.45260184269593	5	1	2	15
-2.41723664676102	5	1	2	15
-2.3622747566787	5	1	2	15
-2.31156232802815	5	1	2	15
-2.27147855604817	5	1	2	15
-2.23697274260363	5	1	2	15
-2.18013106397478	5	1	2	15
-2.1364620506686	5	1	2	15
-2.01837440002203	5	1	2	15
-1.8947449468362	5	1	2	15
-1.86997688940355	5	1	2	15
-1.81036160341198	5	1	2	15
-1.72861960387298	5	1	2	15
-1.6795288717997	5	1	2	15
-1.63857077749348	5	1	2	15
-1.49831329174252	5	1	2	15
-1.38657659808513	5	1	2	15
-1.3792529806691	5	1	2	15
-1.32272873184747	5	1	2	15
-1.26345274237027	5	1	2	15
-1.24892810086758	5	1	2	15
-1.23345415985828	5	1	2	15
-1.19098725864005	5	1	2	15
-1.14504836856965	5	1	2	15
-1.06745247496383	5	1	2	15
-0.95264782607885	5	1	2	15
-0.900534760249699	5	1	2	15
-0.87382525002585	7	1	2	15
-0.843874537071426	8	1	2	15
-0.824972655227801	10	1	2	15
-0.784668604384325	10	1	2	15
-0.644811537128399	10	1	2	15
-0.431456968067749	12	1	2	15
-0.320471128200301	14	1	2	15
-0.301962388103202	16	1	2	15
-0.268136690842251	16	1	2	15
-0.243502523583525	17	1	2	15
-0.195967205847	19	1	2	15
-0.130404095137974	19	1	2	15
-0.095334729655649	21	1	2	15
-0.0538221838896007	21	1	2	15
-0.0193101146758252	21	1	2	15
-0.0100204945031752	22	1	2	15
-0.00900303872385067	23	1	2	15
-0.00761121754435123	22	1	2	15
0.00348711891544973	21	1	2	15
0.0209237525260999	21	1	2	15
0.0444735368671489	22	1	2	15
0.072288178187625	22	1	2	15
0.085930210738824	22	1	2	15
0.114835621445449	22	1	2	15
0.145611601399024	20	1	2	15
0.153736212804474	21	1	2	15
0.257632941406599	21	1	2	15
