group	x	y	PANEL
1	-16.3942310876704	837	1
1	-11.7039097366869	836	1
1	-9.79609409511201	836	1
1	-9.37427713487062	835	1
1	-9.28249465392543	834	1
1	-9.19022112858277	833	1
1	-8.89274216045877	832	1
1	-8.56099543162901	831	1
1	-8.37899684505292	830	1
1	-8.20523464642137	829	1
1	-7.98345599061072	829	1
1	-7.74401041091572	828	1
1	-7.58836463045287	827	1
1	-7.53346502270755	825	1
1	-7.49863042431937	824	1
1	-7.48148579360059	823	1
1	-7.46988474327018	822	1
1	-7.41330521808842	820	1
1	-7.33192826081619	820	1
1	-7.28781103419662	819	1
1	-7.2565224961163	818	1
1	-7.24012955594146	817	1
1	-7.23007709963838	816	1
1	-7.19806725039308	813	1
1	-7.14506639275774	812	1
1	-7.11573389927268	811	1
1	-7.10731888911913	810	1
1	-7.07988633053174	808	1
1	-7.04741318953284	805	1
1	-7.01085251448413	804	1
1	-6.98418956718074	803	1
1	-6.97689155181611	802	1
1	-6.88805489538541	799	1
1	-6.78226116545749	799	1
1	-6.70409596222696	798	1
1	-6.63940203815528	797	1
1	-6.60741709906398	796	1
1	-6.56767250059824	795	1
1	-6.54888436491221	794	1
1	-6.54385617178359	792	1
1	-6.52986735013112	788	1
1	-6.51008113931609	788	1
1	-6.48185135029159	787	1
1	-6.45046029983083	786	1
1	-6.43834989651423	784	1
1	-6.43363168253391	783	1
1	-6.39517525514646	782	1
1	-6.35624116684882	780	1
1	-6.30731343124212	778	1
1	-6.25602635193758	776	1
1	-6.24586177329144	775	1
1	-6.22386881479851	774	1
1	-6.1868438002662	773	1
1	-6.15582392285987	773	1
1	-6.14174318222709	773	1
1	-6.12999560658509	772	1
1	-6.11754051361237	769	1
1	-6.10982937000837	766	1
1	-6.07160338294781	764	1
1	-6.03792756407903	761	1
1	-6.00513854734098	760	1
1	-5.96406182181969	760	1
1	-5.88228902162649	759	1
1	-5.80372780255458	758	1
1	-5.78863560505835	756	1
1	-5.77945373440177	755	1
1	-5.72706418378465	753	1
1	-5.67490053492261	752	1
1	-5.67110667031661	750	1
1	-5.66353039797146	749	1
1	-5.6439016186538	748	1
1	-5.60625327314911	745	1
1	-5.54072469030511	744	1
1	-5.49002427961507	742	1
1	-5.48055787122382	741	1
1	-5.46670593417248	738	1
1	-5.45342746868025	738	1
1	-5.4495949816246	736	1
1	-5.42267421967446	733	1
1	-5.37269107232281	733	1
1	-5.30932998173501	730	1
1	-5.20184059190991	728	1
1	-5.08474823626251	727	1
1	-4.98996458936184	723	1
1	-4.93458278991276	723	1
1	-4.90096051423669	721	1
1	-4.82002502031936	721	1
1	-4.73731992580848	719	1
1	-4.65373599142031	718	1
1	-4.5932967077598	714	1
1	-4.58755911634615	712	1
1	-4.55673157057687	707	1
1	-4.52340327597296	706	1
1	-4.49780272339801	704	1
1	-4.44776945331023	700	1
1	-4.41105807545776	699	1
1	-4.38889277543836	698	1
1	-4.36839410062087	695	1
1	-4.35717051033772	694	1
1	-4.27161851052871	692	1
1	-4.18697367699735	686	1
1	-4.17951126420706	686	1
1	-4.1156239779262	684	1
1	-4.05362175305319	682	1
1	-4.04263829684068	678	1
1	-4.01529343191586	678	1
1	-3.99176037117683	677	1
1	-3.91526860628564	677	1
1	-3.84248639120144	675	1
1	-3.82776447035024	676	1
1	-3.81281196036801	676	1
1	-3.80720857100326	673	1
1	-3.7964748058324	666	1
1	-3.78199430993964	664	1
1	-3.74076027263288	663	1
1	-3.70658209157576	662	1
1	-3.69175325538756	660	1
1	-3.65962199732956	659	1
1	-3.63891389941988	659	1
1	-3.63076060070166	654	1
1	-3.62488997656504	650	1
1	-3.61185743729117	650	1
1	-3.58899412391643	648	1
1	-3.54509000222441	648	1
1	-3.51195322699349	644	1
1	-3.50750127022179	641	1
1	-3.49111589389696	640	1
1	-3.4784554790482	634	1
1	-3.45059039053086	633	1
1	-3.4198373924923	630	1
1	-3.40797451787979	626	1
1	-3.3950046227429	625	1
1	-3.37347564162861	624	1
1	-3.35324866067278	624	1
1	-3.34574049740525	624	1
1	-3.33281454620843	624	1
1	-3.3235698854753	621	1
1	-3.3229974133191	620	1
1	-3.32256597794292	619	1
1	-3.31661993912416	615	1
1	-3.30743470737045	614	1
1	-3.30376607212309	614	1
1	-3.29611313883547	613	1
1	-3.27796459016411	611	1
1	-3.26642926742593	610	1
1	-3.26333028304226	604	1
1	-3.23438425710759	600	1
1	-3.19511903261883	599	1
1	-3.1725033222084	595	1
1	-3.15971917003207	588	1
1	-3.14541243220651	584	1
1	-3.12061820661984	579	1
1	-3.10397458118114	577	1
1	-3.09972993522622	573	1
