group	xmin	xmax
1	-16.3942310876704	-9.62896277584881
2	-7.37998866308467	-7.33959361973193
3	-6.6973287095056	-6.6969543601672
4	-5.97478829050764	-5.95189330352419
5	-5.56090729837345	-5.54817375895284
6	-5.41087945714212	-5.335799694002
7	-4.96643056225325	-4.95873055760363
8	-4.86977391781837	-4.82284478687532
9	-4.6263958976511	-4.53868436369709
10	-4.38872781515487	-4.38668770605525
11	-4.33547987747769	-4.3181598327406
12	-4.18658378812444	-4.17242475269021
13	-4.07875882837986	-4.07283390995166
14	-4.05564892183775	-4.05256448031485
15	-3.91347845751987	-3.86889410888811
16	-3.7735675034414	-3.76249844157005
17	-3.60814449489517	-3.58562640532089
18	-3.42341817171042	-3.39701859802192
19	-3.33377146187684	-3.33282548313758
20	-3.25444381983952	-3.23641513312669
21	-3.13219986975661	-3.12317752167612
22	-3.10069457908689	-3.09352080693857
23	-3.07896079287665	-3.07709710313921
24	-3.01896657554433	-3.0135840574131
25	-2.97519856544492	-2.95723858994632
26	-2.84868504945629	-2.83417236296382
27	-2.78631440457953	-2.7831034762617
28	-2.75202305635897	-2.75010010128962
29	-2.67465179441984	-2.6741148098445
30	-2.59844640480533	-2.58656138104136
31	-2.51834759581064	-2.48472369142633
32	-2.41524100748836	-2.41359284783177
33	-2.34671158315518	-2.3263465362128
34	-2.24103647244865	-2.23668116202664
35	-2.19471821657192	-2.19357515514601
36	-2.08872082882771	-2.08847784046483
37	-2.01325443698579	-1.98850482312675
38	-1.86412182803303	-1.85609911803925
39	-1.74582333461209	-1.74332395258537
40	-1.69097112981505	-1.69047049405916
41	-1.60369457037702	-1.59411565631643
42	-1.4704711816915	-1.46634498390861
43	-1.42820110233988	-1.42761880703774
44	-1.40824958167174	-1.38948995916985
45	-1.32462057455853	-1.32199673910114
46	-1.24611668500369	-1.24495839784921
47	-1.20148894556911	-1.19699686095723
48	-1.08594696239961	-1.06532325834398
49	-0.971239195581166	-0.961341235569389
50	-0.908073438381151	-0.906819221049101
51	-0.86926001355085	-0.863947403323711
52	-0.75958030771235	-0.75934132534101
53	-0.659047549837415	-0.6577679692234
54	-0.591624815734826	-0.590442045566805
55	-0.43007701958379	-0.422096807835541
56	-0.301956754138441	-0.299380224851085
57	0.19837199130518	0.22424660407334
58	0.34438915671015	0.352218874390235
59	0.38814406691565	0.39810879850625
60	0.470239750523326	0.477622587091495
61	0.561371446218796	0.590442045566805
62	0.603117608956159	0.60907591902585
63	0.64411234190926	0.6481557336562
64	0.662862541755064	0.668422640711391
65	0.690066740842466	0.699521755613525
66	0.75958030771235	0.825426158226501
67	0.84080632481499	0.86394740332371
68	0.881242314113949	0.885299195964564
69	0.897977645032254	0.898586310473
70	0.9068192210491	0.90882643242654
71	0.927908893460939	0.934215067411056
72	0.961341235569391	0.971239195581164
73	0.98030905009357	0.994644416321979
74	1.01751439132725	1.04897800596271
75	1.09503844276533	1.10051618904894
76	1.11628820677748	1.12195652399237
77	1.20156182329928	1.20523088870853
78	1.23390982385234	1.24253585913073
79	1.26213811559927	1.28310857826646
80	1.32009816195795	1.32020229243963
81	1.36970143113446	1.39554881748064
82	1.41862834403632	1.42421134035503
83	1.4368834490358	1.43850803407144
84	1.46139695465056	1.4704711816915
85	1.51983409520329	1.53252651184359
86	1.58627020740839	1.59484810870037
87	1.60958775979248	1.62630703443465
88	1.70525963696797	1.71134167617234
89	1.85141488949315	1.91968771138853
90	2.04114561076283	2.04971803584725
91	2.08378460852664	2.10599474362854
92	2.22782606294703	2.26926449474782
93	2.37965432927706	2.4366387243961
94	2.73839950300079	2.75063294098666
95	3.03661380597203	3.06547646737983
96	3.3008427418495	3.32920426806732
97	3.46982380082597	3.51858746785159
98	3.52251262178974	3.52928327306187
99	3.69189357995796	3.76725634869098
100	4.02784938035198	4.05889830526094
101	4.55688611323149	12.0255107838507
102	-16.3942310876704	-8.85616823508511
103	-7.12024674937333	-7.09957004153847
104	-6.37025865317814	-6.21883107590663
105	-5.89273089636959	-5.87043086487579
106	-5.39438980465825	-5.3181598327406
107	-5.05256448031485	-5.03089393109139
108	-4.83995939073729	-4.82284478687532
109	-4.59730650831015	-4.58562640532089
110	-4.43571480296588	-4.43519295289146
111	-4.38668770605525	-4.33547987747769
112	-4.1050286625138	-4.08003166610451
113	-4.01897320294902	-4.00631412327419
114	-3.83710630379554	-3.80067516236788
115	-3.75946309688561	-3.75202305635897
116	-3.56070975406579	-3.55735721413315
117	-3.47111315627006	-3.46096243642387
118	-3.38944889636532	-3.37583569463872
119	-3.26572196003509	-3.26459352364284
120	-3.23400550401047	-3.19471821657192
121	-3.11372543549598	-3.10231939422697
122	-3.08563572729891	-3.08369336947582
123	-3.0286755532539	-3.02855347180521
124	-2.88630997070057	-2.85246052465057
125	-2.79927939692064	-2.79683680245797
126	-2.75891189567719	-2.75010010128962
127	-2.68787057724974	-2.68349581822658
128	-2.61487190452073	-2.60140409540452
129	-2.51325443698579	-2.48472369142633
130	-2.40966588998203	-2.40722444680807
131	-2.3339805371907	-2.30949086722345
132	-2.24103647244865	-2.22788769849962
133	-2.21436276671847	-2.20933145640321
134	-2.1439971355427	-2.14082597590436
135	-2.05564892183775	-2.04971803584724
136	-1.97601425427281	-1.96986216229136
137	-1.87723573674862	-1.86926001355085
138	-1.83988558971176	-1.81605481680329
139	-1.71779482903371	-1.70847688031053
140	-1.68790769718745	-1.6829372143667
141	-1.62466102310765	-1.61705804088325
142	-1.58627020740839	-1.56506809206044
143	-1.51540611631449	-1.51521308567754
144	-1.42820110233988	-1.42761880703774
145	-1.40826971120916	-1.40824958167174
146	-1.35810496776372	-1.35358955002774
147	-1.28310857826646	-1.27059801298004
