group	x	y	PANEL
1	-16.3942310876704	190	1
1	-9.5332122203336	189	1
1	-8.79781920979466	187	1
1	-8.26029400448985	186	1
1	-8.0740503440622	183	1
1	-8.02705786001845	182	1
1	-7.89134168825061	183	1
1	-7.80197053571884	182	1
1	-7.68299777345197	181	1
1	-7.5007464369531	181	1
1	-7.37468574393185	179	1
1	-7.27857749800434	179	1
1	-7.17431181817057	175	1
1	-7.06312866058254	174	1
1	-7.01797886546978	174	1
1	-6.98331619554618	174	1
1	-6.82558678757389	172	1
1	-6.62466851712275	169	1
1	-6.45574722363403	167	1
1	-6.34074030595711	166	1
1	-6.30901055275892	165	1
1	-6.28936200871679	162	1
1	-6.25959516611404	163	1
1	-6.08008343716811	162	1
1	-5.84207130861309	161	1
1	-5.65245559846425	160	1
1	-5.51089096180129	158	1
1	-5.45111884501088	157	1
1	-5.42230636291405	156	1
1	-5.38259647784607	155	1
1	-5.2334305331371	154	1
1	-5.11560021642633	153	1
1	-5.06797790811985	152	1
1	-4.94352516316319	151	1
1	-4.84328522113859	150	1
1	-4.79645230132124	150	1
1	-4.62466949028827	150	1
1	-4.39276168454264	149	1
1	-4.28425504153249	147	1
1	-4.26464907195197	146	1
1	-4.26262669034304	143	1
1	-4.225531534582	141	1
1	-4.18660782527448	145	1
1	-4.15118916816673	144	1
1	-4.01482108783374	144	1
1	-3.9063883984015	142	1
1	-3.88699495949768	141	1
1	-3.82570744706236	138	1
1	-3.73622293751184	136	1
1	-3.63039610903905	135	1
1	-3.55635866045931	134	1
1	-3.53968982185941	132	1
1	-3.52547637270419	132	1
1	-3.50532284694103	131	1
1	-3.49004883209841	130	1
1	-3.46255711926705	129	1
1	-3.42859306042569	127	1
1	-3.37625591434608	130	1
1	-3.30659140660634	130	1
1	-3.22774556748136	128	1
1	-3.17604193704694	126	1
1	-3.16412235176994	125	1
1	-3.1454218723652	124	1
1	-3.13602995346096	121	1
1	-3.12681631848116	118	1
1	-3.11439347088176	117	1
1	-3.1063234361849	116	1
1	-3.05344220858582	114	1
1	-2.98154478224064	110	1
1	-2.95210552529545	113	1
1	-2.93276185901116	117	1
1	-2.91108488209822	117	1
1	-2.89706379425788	114	1
1	-2.84502759572043	112	1
1	-2.76203879390694	109	1
1	-2.68752921540737	108	1
1	-2.63749060616593	105	1
1	-2.61639023265944	105	1
1	-2.54979664850089	102	1
1	-2.47916735245334	99	1
1	-2.45487879365872	98	1
1	-2.44492442126741	98	1
1	-2.44085723650472	97	1
1	-2.40896017414672	96	1
1	-2.3686843231975	95	1
1	-2.34843298734211	96	1
1	-2.33383973324573	92	1
1	-2.29672664533478	90	1
1	-2.26172979329532	90	1
1	-2.24271592069152	88	1
1	-2.22749294388416	92	1
1	-2.22678172454755	91	1
1	-2.21827177205743	87	1
1	-2.20202842616132	86	1
1	-2.194159377334	84	1
1	-2.1919963410226	82	1
