x	y	key	PANEL	group
-16.3942310876704	0	1	1	12
-8.0309365925526	0	1	1	12
-7.78049778383917	1	1	1	12
-7.48995248047155	1	1	1	12
-7.14702483820383	1	1	1	12
-6.85815736398445	1	1	1	12
-6.09903817038189	1	1	1	12
-5.44827788806467	1	1	1	12
-5.41868153244583	1	1	1	12
-5.36981437745375	1	1	1	12
-5.01340654762332	1	1	1	12
-4.6828428579233	1	1	1	12
-4.58068271293915	2	1	1	12
-4.48610391478929	2	1	1	12
-4.30552328180706	2	1	1	12
-4.09094553172061	2	1	1	12
-4.02472850372655	2	1	1	12
-3.99285156356753	2	1	1	12
-3.90212470267067	3	1	1	12
-3.79861074214444	3	1	1	12
-3.70991602577833	3	1	1	12
-3.6146995578855	3	1	1	12
-3.58519280809386	3	1	1	12
-3.56196134222743	3	1	1	12
-3.52268469988349	3	1	1	12
-3.49615688646315	3	1	1	12
-3.46602154420004	3	1	1	12
-3.43383893719539	3	1	1	12
-3.41921272083177	4	1	1	12
-3.36222853945096	4	1	1	12
-3.19252572544393	4	1	1	12
-3.01205697756278	4	1	1	12
-2.88451904710613	4	1	1	12
-2.81539482426963	4	1	1	12
-2.8062048503982	4	1	1	12
-2.79159853043025	4	1	1	12
-2.75979319283058	4	1	1	12
-2.73938054110973	4	1	1	12
-2.70654575127465	4	1	1	12
-2.61251202171983	4	1	1	12
-2.54440702700222	4	1	1	12
-2.50483495000958	4	1	1	12
-2.4458388531329	4	1	1	12
-2.40498722114638	4	1	1	12
-2.37877466512755	4	1	1	12
-2.35963145591601	4	1	1	12
-2.3424457483373	4	1	1	12
-2.3092676549443	4	1	1	12
-2.27316703272916	4	1	1	12
-2.22596455077048	4	1	1	12
-2.18450699574649	4	1	1	12
-2.16653775913824	4	1	1	12
-2.12827580776892	4	1	1	12
-2.0971054963563	4	1	1	12
-2.05400366763662	4	1	1	12
-1.98233238149659	4	1	1	12
-1.93897843423078	4	1	1	12
-1.91918695360172	5	1	1	12
-1.90790516781621	5	1	1	12
-1.87924308210612	5	1	1	12
-1.84740851342943	5	1	1	12
-1.81677883606282	5	1	1	12
-1.75330498987617	5	1	1	12
-1.70632902354132	5	1	1	12
-1.67842320896092	5	1	1	12
-1.64517319188116	6	1	1	12
-1.62469598962465	7	1	1	12
-1.61573162897969	7	1	1	12
-1.57946579849002	7	1	1	12
-1.54386856241057	7	1	1	12
-1.53709208625398	7	1	1	12
-1.51057276858087	7	1	1	12
-1.48135632971399	7	1	1	12
-1.40224715723083	7	1	1	12
-1.31919854332025	7	1	1	12
-1.27812979629309	7	1	1	12
-1.22682157544107	7	1	1	12
-1.1962415995859	7	1	1	12
-1.14601932799959	7	1	1	12
-1.10284718199082	7	1	1	12
-1.07413053648323	7	1	1	12
-1.03503094666886	7	1	1	12
-1.01138863580422	7	1	1	12
-0.930680575237275	7	1	1	12
-0.841444976843502	7	1	1	12
-0.815529751562912	7	1	1	12
-0.76701107654426	7	1	1	12
-0.630426361466819	7	1	1	12
-0.470707325526933	8	1	1	12
-0.393623271951511	7	1	1	12
-0.353923944375247	6	1	1	12
-0.238073867035772	5	1	1	12
-0.120704900581058	2	1	1	12
-0.0692734849088552	1	1	1	12
0	0	1	1	12
0.0692734849088552	0	1	1	12
0.120704900581058	0	1	1	12
0.238073867035773	1	1	1	12
0.353923944375248	1	1	1	12
0.39362327195151	1	1	1	12
0.461367266741502	1	1	1	12
0.621086302681389	1	1	1	12
0.759526632740498	2	1	1	12
0.808045307759151	2	1	1	12
0.907163765308925	2	1	1	12
1.00778799950691	4	1	1	12
1.05667933424279	4	1	1	12
1.19918014724915	3	1	1	12
1.34832067982847	3	1	1	12
1.46058573260593	0	1	1	12
1.53709208625398	0	1	1	12
1.62851740973715	0	1	1	12
1.81046806500573	0	1	1	12
2.04850748260616	0	1	1	12
2.20517438907842	0	1	1	12
2.23040714124338	8	1	1	12
2.41359113650022	8	1	1	12
3.08456110852522	8	1	1	12
12.0255107838507	0	1	1	12
-16.3942310876704	0	1	2	12
-7.4684365925526	0	1	2	12
-7.21799778383917	1	1	2	12
-6.92745248047155	1	1	2	12
-6.58452483820383	1	1	2	12
-6.29565736398445	1	1	2	12
-5.78819181476305	1	1	2	12
-5.3276945044925	1	1	2	12
-5.07604086011135	1	1	2	12
-4.88577788806467	1	1	2	12
-4.81329931971592	1	1	2	12
-4.62999640263917	1	1	2	12
-4.31934140231524	1	1	2	12
-4.13876076933301	1	1	2	12
-4.11885207995692	1	1	2	12
-4.09532777888576	2	1	2	12
-4.08572971847021	2	1	2	12
-4.06580017667194	2	1	2	12
-3.93618630968699	2	1	2	12
-3.82269626366551	2	1	2	12
-3.71931104133408	2	1	2	12
-3.56183293283238	2	1	2	12
-3.4754200375417	2	1	2	12
-3.44237500694026	2	1	2	12
-3.43035156356753	2	1	2	12
-3.3979171081536	3	1	2	12
-3.31066764134465	3	1	2	12
-3.24314951279853	3	1	2	12
-3.20672536084674	3	1	2	12
-3.09393573525818	3	1	2	12
-2.99564745973343	3	1	2	12
-2.96240067027521	3	1	2	12
-2.93587285685487	3	1	2	12
-2.91298414030108	3	1	2	12
-2.86163033055234	3	1	2	12
-2.80078850430168	3	1	2	12
-2.77520904780367	3	1	2	12
-2.75479639608282	3	1	2	12
-2.72523894161633	3	1	2	12
-2.6293350654036	3	1	2	12
-2.54253688034431	4	1	2	12
-2.52636426377409	4	1	2	12
-2.51458729025452	4	1	2	12
-2.46690751118019	4	1	2	12
-2.40498722114638	4	1	2	12
-2.37877466512755	4	1	2	12
-2.35963145591601	4	1	2	12
-2.34705348928115	4	1	2	12
-2.31387539588815	4	1	2	12
-2.24600874218059	4	1	2	12
-2.19880626022191	4	1	2	12
-2.18450699574649	4	1	2	12
-2.13536744772562	4	1	2	12
-2.04079643086475	4	1	2	12
-1.98289331830335	4	1	2	12
-1.96338499060007	4	1	2	12
-1.93889382145131	4	1	2	12
-1.91910234082225	4	1	2	12
-1.90976158710303	4	1	2	12
-1.9076328991559	4	1	2	12
-1.81046806500573	4	1	2	12
-1.70632902354132	4	1	2	12
