group	xmin	xmax
1	-16.3942310876704	-9.91694049248157
2	-8.44615447140367	-8.07443353757604
3	-7.98044856948855	-7.80223480701268
4	-7.56428928247894	-7.43720359142725
5	-7.31216789643645	-7.24498709957222
6	-7.24498709957222	-7.10363653676892
7	-7.02262078439615	-7.01333694654341
8	-6.95329544454895	-6.69787813059882
9	-6.55145890364667	-6.36003554362139
10	-6.296576037225	-6.28214798020858
11	-5.76101809490945	-5.54389310201905
12	-5.42434886843822	-5.42026385738988
13	-5.10926846488071	-5.02668735135898
14	-4.86036297496739	-4.82620746730978
15	-4.76669713533269	-4.48264184524385
16	-4.26562855922355	-4.26366958468039
17	-4.26158379600569	-4.1894792731583
18	-4.1894792731583	-4.18373637739066
19	-4.1186419589428	-3.91100021672468
20	-3.87221333891704	-3.77920155520769
21	-3.56754789826211	-3.54516942265652
22	-3.5342102210623	-3.51674252434607
23	-3.43891974387327	-3.4182663769781
24	-3.4182663769781	-3.33424545171407
25	-3.2789373614986	-3.17655377346411
26	-3.15271460291011	-3.13812914182028
27	-3.13393076510164	-3.11970187186067
28	-3.10356180246695	-3.00332261470469
29	-3.00332261470469	-2.9597669497766
30	-2.9597669497766	-2.9444441008143
31	-2.92107961720801	-2.90109014698843
32	-2.90109014698843	-2.89303744152732
33	-2.79701774991354	-2.72705983790034
34	-2.6479985929144	-2.62698261941745
35	-2.60579784590142	-2.49379545110035
36	-2.46453925380633	-2.4452183335111
37	-2.44463050902371	-2.43708396398574
38	-2.35653226208731	-2.34033371259691
39	-2.32734575389456	-2.266107536775
40	-2.25735204981563	-2.2280797915674
41	-2.22690609620092	-2.22665735289418
42	-2.22665735289418	-2.20988619122069
43	-2.19414809356605	-2.18984458847914
44	-1.9357134028889	-1.89075953992938
45	-1.8794389713099	-1.87019717886554
46	-1.77007170961991	-1.71917217328862
47	-1.47554347788627	-1.40455067373696
48	-1.34920918092308	-1.31315699762334
49	-1.27030211368363	-1.23871996637959
50	-1.16412284592058	-1.14892022686378
51	-1.13184426892562	-1.095495952476
52	-1.095495952476	-1.01819586962507
53	-1.01819586962507	-1
54	-1.01819586962507	-1
55	-1.01819586962507	-1
56	-1	-0.953500105142499
57	-1	-0.953500105142499
58	-1	-0.953500105142499
59	-0.905636000955786	-0.866664461914981
60	-0.755501265817025	-0.747219899991134
61	-0.61505657136658	-0.60592793514024
62	-0.586606074130401	-0.529066173245651
63	-0.145917033024102	-0.105963952004801
64	-0.0404139307544149	0.0404139307544149
65	0.0404139307544149	0.105963952004799
66	0.1459170330241	0.232096050850799
67	0.232096050850799	0.264312139883749
68	0.529066173245649	0.586606074130399
69	0.586606074130399	0.596447675109515
70	0.596447675109515	0.60592793514024
71	0.615598437318695	0.6668530118621
72	0.747219899991135	0.790639824876285
73	0.790639824876285	0.803843685717435
74	0.803843685717435	0.824524812208999
75	0.824524812208999	0.866664461914979
76	0.866664461914979	0.905636000955784
77	0.866664461914979	0.905636000955784
78	0.953500105142501	1.00987083756939
79	1.00987083756939	1.13184426892562
80	1.13976755363412	1.18745801906655
81	1.18745801906655	1.19643842545069
82	1.19643842545069	1.23871996637959
83	1.23871996637959	1.28726941175666
84	1.28726941175666	1.2901668924922
85	1.32364785404365	1.36961842068735
86	1.36961842068735	1.40057643108375
87	1.4040701313048	1.45373042919239
88	1.45373042919239	1.47554347788627
89	1.60110465299534	1.63435726970644
90	1.63435726970644	1.70933517121906
91	1.70933517121906	1.97825971617535
92	2.2091977686907	2.22690609620092
93	2.25041755081992	2.41466014216938
94	2.41466014216938	2.4474867042923
95	2.60454498433584	2.83316200376589
96	2.83316200376589	2.8460452340487
97	2.8460452340487	2.97123907255133
98	2.97123907255133	2.98351276142375
99	3.08612264607149	3.42636152549855
100	3.54292072036575	4.00488765756451
101	4.00488765756451	12.0255107838507
102	-16.3942310876704	-8.91694049248157
103	-7.12507296561067	-7.07443353757604
104	-7.07366715054835	-6.98044856948855
105	-6.801706264425	-6.56428928247894
106	-6.43720359142725	-6.24498709957222
107	-6.10363653676892	-6.02262078439615
108	-6.02262078439615	-6.01333694654341
109	-5.86020695020782	-5.69787813059882
110	-5.32144506829284	-5.296576037225
111	-5.2370423520195	-5.12193196797195
112	-4.54389310201905	-4.42434886843822
113	-4.34492909830225	-4.26366958468039
114	-3.90177658007832	-3.89961241365286
115	-3.87221333891704	-3.82620746730978
116	-3.77920155520769	-3.7732750428992
117	-3.7732750428992	-3.76669713533269
118	-3.71928445871695	-3.56754789826211
119	-3.48264184524385	-3.43921239140652
120	-3.34920918092308	-3.30288152384142
121	-3.2789373614986	-3.26562855922355
122	-3.1894792731583	-3.18373637739066
123	-3.17655377346411	-3.17553010062977
124	-3.13812914182028	-3.13393076510164
125	-3.13393076510164	-3.1186419589428
126	-3.00332261470469	-2.99550025618061
127	-2.99550025618061	-2.91100021672468
128	-2.90109014698843	-2.79701774991354
129	-2.693244319816	-2.6699663150599
130	-2.60579784590142	-2.55223480701268
131	-2.5342102210623	-2.52906617324565
132	-2.52102558816745	-2.51674252434607
133	-2.3808363843077	-2.35858222255633
134	-2.34033371259691	-2.33424545171407
135	-2.32734575389456	-2.266107536775
136	-2.266107536775	-2.25735204981563
137	-2.19417066110195	-2.19414809356605
138	-2.18984458847914	-2.06216789643645
139	-2.01353688451409	-1.9597669497766
140	-1.9597669497766	-1.9444441008143
141	-1.9444441008143	-1.92107961720801
142	-1.89303744152732	-1.89295220724894
143	-1.77007170961991	-1.72705983790034
144	-1.60110465299534	-1.49379545110035
145	-1.47554347788627	-1.47093382675435
146	-1.4452183335111	-1.40455067373696
147	-1.31315699762334	-1.30666606548011
148	-1.28726941175667	-1.27030211368363
149	-1.2280797915674	-1.22665735289418
150	-1.22665735289418	-1.20988619122069
151	-1.13184426892562	-0.953500105142499
152	-0.890759539929379	-0.87019717886554
153	-0.803843685717434	-0.793367909693265
154	-0.60592793514024	-0.596447675109515
155	-0.56539228390376	-0.227888821583539
156	-0.14892022686378	-0.145917033024102
157	-0.0404139307544149	-0.0181958696250693
158	-0.0181958696250693	-0.000483436185490405
159	-0.000124218931304654	-6.92075480124288e-06
160	-6.92075480124288e-06	0
161	-6.92075480124288e-06	0
162	-6.92075480124288e-06	0
163	0	0.000112481126285147
164	0	0.000112481126285147
165	0	0.000112481126285147
166	0.000112481126285147	0.0404139307544149
167	0.1459170330241	0.211920983254799
168	0.211920983254799	0.22331264864102
169	0.3331469881379	0.448192622629586
170	0.448192622629586	0.580715769200694
171	0.586606074130399	0.596447675109515
172	0.596447675109515	0.60592793514024
173	0.735687860116249	0.747219899991135
174	0.788347475054795	0.803843685717435
175	0.824524812208999	0.866664461914979
176	0.824524812208999	0.866664461914979
177	0.866664461914979	0.905636000955784
178	0.905636000955784	0.953500105142501
179	0.953500105142501	0.98351276142375
180	0.98351276142375	1.13184426892562
181	1.13976755363412	1.18745801906655
182	1.18745801906655	1.26431213988375
183	1.26431213988375	1.28726941175666
184	1.28726941175666	1.32364785404365
185	1.36961842068735	1.45373042919239
186	1.45373042919239	1.47554347788627
187	1.45373042919239	1.47554347788627
188	1.60110465299534	1.63435726970644
189	1.6668530118621	1.70933517121906
190	1.70933517121906	1.8317336230219
191	2.08421674742535	2.2091977686907
192	2.21743934751589	2.22690609620092
193	2.25041755081992	2.2901668924922
194	2.2901668924922	2.29559530232149
195	2.41466014216938	2.4474867042923
196	2.4474867042923	2.6020014070856
197	2.60454498433584	2.97123907255133
198	2.97123907255133	3.53231855674855
199	3.53231855674855	3.54292072036575
200	3.54292072036575	3.8460452340487
201	3.8460452340487	4.154504047524
202	4.25	12.0255107838507
