group	xmin	xmax
1	-16.3942310876704	-7.56765007922982
2	-5.83936826096941	-5.82845713588357
3	-4.29155156357142	-4.28484816183055
4	-4.22624226879345	-3.92085479400785
5	-3.75005878902355	-3.72089389326931
6	-3.52318200040904	-3.50790343532017
7	-3.36824613878908	-3.35842573561238
8	-3.25313872012643	-3.23248496737397
9	-3.12256095790358	-3.10806792787831
10	-3.00690483485606	-2.99468700969155
11	-2.87537384541831	-2.85789269210829
12	-2.7507927299431	-2.74564814674382
13	-2.61560540714867	-2.59840184448074
14	-2.55161678970892	-2.488602960804
15	-2.44823967402479	-2.44676107408587
16	-2.40144508795291	-2.39560395805551
17	-2.35516946442635	-2.30277162985789
18	-2.28716201309754	-2.24641225657404
19	-2.14757380066083	-2.14636127353252
20	-2.11832109163776	-2.11321289883613
21	-2.07698902476273	-2.06115271357006
22	-1.98014488131223	-1.96807656061464
23	-1.9058485465141	-1.90421446599351
24	-1.84187671385499	-1.76168732835305
25	-1.68600767838714	-1.66930025648381
26	-1.5959789171373	-1.58961202200573
27	-1.51582719939173	-1.50048590093303
28	-1.48572070745559	-1.48269604455386
29	-1.38992163257557	-1.36780887258105
30	-1.25426802869073	-1.2507460647061
31	-1.16450520778229	-1.14130884271365
32	-1.06741616937451	-1.05694719049212
33	-0.99524049024875	-0.984978612110996
34	-0.909218963669646	-0.8967273313087
35	-0.84540473446831	-0.835087962191026
36	-0.735741086182024	-0.725575991628481
37	-0.676852770627811	-0.62216449391974
38	-0.54893450473878	-0.543275762824806
39	-0.51238378951548	-0.50349513553965
40	-0.458639992043045	-0.43564237659822
41	-0.381785980934396	-0.375448741507975
42	-0.32090468349425	-0.292533666614114
43	-0.252477326483804	-0.24173726045697
44	-0.18396103602433	-0.170497088319605
45	-0.0285543141966453	-0.0251036603298402
46	0.06418425651745	0.0836060488496706
47	0.170497088319605	0.18396103602433
48	0.234815289085665	0.2368428647726
49	0.24173726045697	0.252477326483806
50	0.266782160126937	0.267829510333721
51	0.292533666614116	0.32090468349425
52	0.344837987345494	0.375448741507975
53	0.425398413578044	0.433601377683219
54	0.458639992043045	0.476536096258656
55	0.50349513553965	0.51238378951548
56	0.52233214349452	0.526304667973566
57	0.577858314568596	0.601048329397505
58	0.681661353242498	0.69775418152646
59	0.757917843166876	0.835087962191025
60	0.8653273744834	0.880419919488906
61	0.936051026489981	0.974092801713256
62	1.04197144166087	1.05694719049211
63	1.06988963985005	1.12102960915621
64	1.13413638987722	1.14130884271366
65	1.1645052077823	1.17142879833428
66	1.20602802204617	1.21675992655489
67	1.24756856435848	1.27529095955648
68	1.39728825960563	1.40916178896634
69	1.55807960947164	1.5959789171373
70	1.599603185341	1.75226345118103
71	1.77749869485302	1.81610668241828
72	1.9058485465141	1.91709480339511
73	1.93715595114952	1.95721396381625
74	2.02305854170986	2.04017866094841
75	2.06115271357006	2.06339194973032
76	2.07904191048518	2.07982116839524
77	2.08494085648706	2.09585758089398
78	2.18281570695504	2.2128418921249
79	2.220977502346	2.24506608691913
80	2.34124264177455	2.38440067148673
81	2.39898632004454	2.45357846782511
82	2.45531143087174	2.45677492808454
83	2.47302040242576	2.49205636624058
84	2.50096569127222	2.51991422658609
85	2.54498550576793	2.55557297142604
86	2.5746393978214	2.70789395747588
87	2.72486958628773	2.75774667487724
88	2.81806503220939	2.84607555385661
89	2.85901286907894	2.87938243864994
90	2.90807964066954	2.9889547002769
91	3.00365048880941	3.00690483485606
92	3.05500317181533	3.10904934671792
93	3.21075739210692	3.21467964325423
94	3.21917436325039	3.23178050636752
95	3.27725471438618	3.28825194702965
96	3.33729132129669	3.36824613878909
97	3.37345411948117	3.46778933714884
98	3.49568718387051	3.65938225143505
99	3.83584590113235	3.85138658655569
100	3.91541995547071	4.00782144835814
101	4.28922349671401	12.0255107838507
102	-16.3942310876704	-8.56765007922982
103	-5.82845713588357	-5.46796420576931
104	-4.75657240176596	-4.74388961978808
105	-4.29495667568642	-4.29155156357142
106	-4.21336605162313	-4.21308631665823
107	-3.86028321133613	-3.84223517047823
108	-3.67724845790358	-3.61194162957928
109	-3.5195239713656	-3.50790343532017
110	-3.31209669098181	-3.29185352299703
111	-3.2481212421646	-3.22262742595442
112	-3.10806792787831	-3.09172656516458
113	-3.05500317181533	-3.05163436328458
114	-2.94751163906066	-2.91450520778229
115	-2.76652576235101	-2.76168732835305
116	-2.595536554554	-2.593847983229
117	-2.55161678970892	-2.46184692131687
118	-2.37882609915577	-2.36001461638057
119	-2.30115554281761	-2.28716201309754
120	-2.18410525617081	-2.17091605028969
121	-2.14524112706859	-2.14351272899455
122	-2.07068164495559	-2.06115271357006
123	-1.95890569736752	-1.95501560547356
124	-1.9058485465141	-1.90421446599351
125	-1.8377509264569	-1.80277162985789
126	-1.73473189548031	-1.68744118044907
127	-1.59840184448074	-1.59730106008105
128	-1.55807960947164	-1.55450570689926
129	-1.50048590093303	-1.4858185492342
130	-1.47653609625866	-1.47311412567047
131	-1.35960003578322	-1.31059079055857
132	-1.20747775013204	-1.16875553809028
133	-0.989524497931404	-0.980144881312234
134	-0.88992163257557	-0.8653273744834
135	-0.847221166614114	-0.835087962191026
136	-0.7678724188374	-0.737112182533296
137	-0.647725823964134	-0.601048329397504
138	-0.56741616937451	-0.549326376858479
139	-0.490197021220314	-0.484978612110996
140	-0.481969513983804	-0.446353203343794
141	-0.37783550608026	-0.373715753876935
142	-0.320544266342956	-0.294574547622783
143	-0.2580513048659	-0.231637292473044
144	-0.123948637514481	-0.108120890314346
145	-0.0975013051469791	-0.0945116228403293
146	0.0229851389838061	0.0460960071593659
147	0.118214019065604	0.120731971309269
148	0.159848566376937	0.170497088319605
149	0.22464146317979	0.23573310529984
150	0.2580513048659	0.25826273954303
