group	xmin	xmax
1	-16.3942310876704	-8.40240378978575
2	-5.97374396264963	-5.71957711863599
3	-5.16165516802218	-5.14094767243774
4	-4.61492412570917	-4.48158006313119
5	-4.29397797151052	-4.27474016292038
6	-4.16978623834918	-4.12643194654147
7	-3.96162838001685	-3.95489785727095
8	-3.86999635765155	-3.86962776990878
9	-3.74342619770398	-3.73725409046181
10	-3.68870618845494	-3.64220337059326
11	-3.44372889109732	-3.44060321453891
12	-3.38685102217575	-3.38276214336468
13	-3.25156403869855	-3.25040520940109
14	-3.11761972752591	-3.10338776299061
15	-3.02743969430313	-3.02142101964151
16	-2.89827259097489	-2.89442081363756
17	-2.78502629386021	-2.77987022072075
18	-2.66886667844478	-2.66490813697455
19	-2.56109441551028	-2.51849298306335
20	-2.45201270965896	-2.44371518290151
21	-2.38449648328819	-2.37705371904782
22	-2.29466823219524	-2.29264896175534
23	-2.17773908391994	-2.17386968236114
24	-2.09672148710789	-2.09051606335589
25	-2.05276277502844	-2.0521609123913
26	-1.99577755589142	-1.98459763641281
27	-1.96631416936155	-1.96508745903433
28	-1.90261238352953	-1.89748346212482
29	-1.87495512953476	-1.87340343530997
30	-1.83060033426887	-1.82565718116664
31	-1.70467121580255	-1.70441999057339
32	-1.65639717493947	-1.65207458993797
33	-1.61935570985408	-1.61480202173935
34	-1.54816405374597	-1.5442738977744
35	-1.50550030347411	-1.50121339442012
36	-1.46150991104833	-1.4569801194993
37	-1.41686552133952	-1.41303100927618
38	-1.35814578704727	-1.34855776017345
39	-1.277132387019	-1.24997869080449
40	-1.17724503182813	-1.17521649776525
41	-1.12487987561988	-1.11500100098631
42	-1.08615647114285	-1.08493083097857
43	-1.03950074382729	-1.03809921937295
44	-0.932798526003651	-0.918248041690989
45	-0.855837655147651	-0.854850417698041
46	-0.792386829455986	-0.782671669819075
47	-0.714244215160955	-0.70480483887729
48	-0.611956551377895	-0.596155908349363
49	-0.53762276250745	-0.528986866931421
50	-0.456169179707301	-0.44796135516472
51	-0.371145260309115	-0.364810774339481
52	-0.300235385536096	-0.297162049570174
53	-0.199695757308895	-0.19280879506416
54	-0.136391901890232	-0.13211018782037
55	-0.0279106219992435	-0.0173476052763206
56	0.0169968879985749	0.0173476052763188
57	0.0594665131432457	0.0719121711476571
58	0.14448194797364	0.166413528136031
59	0.2500099699263	0.268809217253624
60	0.30132541198374	0.301352327175151
61	0.373951214980735	0.389461226635136
62	0.494085187848299	0.525860163774269
63	0.60632885653475	0.611956551377896
64	0.704804838877291	0.72816664311296
65	0.863699822362952	0.87607721764955
66	0.903812977805476	0.919541791227999
67	1.01778959571979	1.02099556197345
68	1.05765085328079	1.06093002990964
69	1.15142565222378	1.15584877701619
70	1.24627997515288	1.30837212685306
71	1.34664960695617	1.36935852739785
72	1.49782549280294	1.51072542436599
73	1.571154478666	1.57218373974298
74	1.64405004049028	1.64907970631393
75	1.65959410776833	1.67193871577325
76	1.70441999057338	1.73965285049684
77	1.76226722937198	1.81684337228513
78	1.84183574671559	1.8531779583472
79	1.89374287449108	1.90059237184595
80	1.91627672706381	1.92337989087839
81	2.02253477942996	2.03626780095808
82	2.12935138285882	2.14324847066161
83	2.16195951105205	2.16459446543188
84	2.22530064763916	2.22669539109986
85	2.31927802676799	2.32616980593602
86	2.45891376812441	2.48188680115383
87	2.52554510058884	2.55158113004514
88	2.6478592251646	2.67205318330359
89	2.7984548015236	2.82185429089799
90	2.85454424515261	2.89347773766236
91	2.90734249258932	2.93384921989065
92	3.00232525249174	3.00991834922333
93	3.09538930876419	3.12114164997152
94	3.19885114022486	3.29262264994854
95	3.31510496400811	3.33665244454559
96	3.35640686975424	3.3628089593789
97	3.4236738131288	3.5462326705443
98	3.65493255850228	3.85349980325403
99	4.1595325085518	4.37649794678263
100	4.69720157716074	5.14364457288893
101	6.32080440129704	12.0255107838507
102	-16.3942310876704	-7.90240378978575
103	-6.29118322153434	-5.67744986560633
104	-4.69137200883088	-4.61492412570917
105	-4.43478811917989	-4.39275440511177
106	-4.25233306774937	-4.21337776990878
107	-4.12643194654147	-4.11988500335682
108	-3.98158006313119	-3.95489785727095
109	-3.89829353765828	-3.77474016292038
110	-3.66411691734391	-3.61434559273639
111	-3.55667750192301	-3.55475000306278
112	-3.42940055662905	-3.42207588435192
113	-3.33212719430313	-3.31202430970769
114	-3.07945836412439	-3.04183871571599
115	-2.92386968236114	-2.89827259097489
116	-2.85309455758692	-2.84044321143611
117	-2.74856111856397	-2.74309104969891
118	-2.67703451126602	-2.61396240352709
119	-2.56109441551028	-2.52148908391994
120	-2.44666769691206	-2.44371518290151
121	-2.35209145288423	-2.3403660848795
122	-2.2709337238257	-2.25315931345494
123	-2.191003539575	-2.18938901254715
124	-2.1692738977744	-2.1475139703275
125	-2.09672148710789	-2.09499347017743
126	-2.02909283877741	-2.02750626636821
127	-2.00235833440109	-1.98459763641281
128	-1.96508745903433	-1.96460981532124
129	-1.89374287449108	-1.89229280597539
130	-1.83060033426887	-1.82565718116664
131	-1.74987613987502	-1.73863590007503
132	-1.69713895883952	-1.6922109070887
133	-1.66824804169099	-1.66419887463395
134	-1.5521609123913	-1.54170781609615
135	-1.49782549280294	-1.49491734049524
136	-1.43208337105835	-1.41303100927618
137	-1.36935852739785	-1.35814578704727
138	-1.28313375415169	-1.27923954074004
139	-1.23805909526602	-1.2354963671015
140	-1.19406604770348	-1.18531671153841
141	-1.13725479709283	-1.13235735996369
142	-1.08632481648322	-1.08493083097857
143	-1.06154596212482	-1.04816405374597
144	-0.988025752776011	-0.976371458204765
145	-0.93765222710878	-0.928035328278035
146	-0.839244215160955	-0.836788460780191
147	-0.812300997853801	-0.810281514654525
148	-0.746524726372743	-0.743431962972435
149	-0.70480483887729	-0.697178735898831
150	-0.611956551377895	-0.611584997464354
151	-0.565753617618601	-0.547162049570174
152	-0.497083149910221	-0.491879987684975
153	-0.446774968496039	-0.44668696563603
154	-0.445364010309115	-0.432798526003651
155	-0.335263772298985	-0.322520746305406
156	-0.259824993907049	-0.24795756094333
157	-0.190533486856754	-0.178087828852343
158	-0.0936212143088362	-0.0786773735993744
159	0.00965516019005008	0.0188092172536241
160	0.073967134157245	0.0742042107275243
161	0.210752380348104	0.226818589345946
162	0.331169179707299	0.351685931225099
163	0.494332167188802	0.525860163774269
164	0.60632885653475	0.611956551377896
165	0.704804838877291	0.71310209571979
166	0.903812977805476	0.92229896551064
167	0.996204050407702	1.02099556197345
168	1.12487987561988	1.13890644937641
169	1.17521649776526	1.20837724709682
170	1.29881764633135	1.31169678384949
171	1.34664960695617	1.36935852739785
172	1.4717164067096	1.483429814165
173	1.53019701091177	1.53762510600615
174	1.58595396200278	1.58864271669354
175	1.64405004049028	1.67193871577325
176	1.75949575954967	1.76137102022986
177	1.89374287449108	1.89663891448844
178	1.90059237184595	1.9011773938338
179	2.01266350514856	2.0366014191101
180	2.07945271778964	2.08306381223663
181	2.14430962685306	2.15053344474691
182	2.15959410776833	2.167588666228
183	2.21682350261642	2.22530064763916
184	2.31429379746824	2.32014690287773
185	2.39324847066161	2.39553461623629
186	2.48188680115383	2.50618512637909
187	2.57688612998964	2.58491553251149
188	2.6224045455443	2.66195951105205
189	2.66762264994854	2.67205318330359
190	2.72964491172333	2.73140686975424
191	2.77412388649477	2.77739164997152
192	2.81079473799894	2.82185429089799
193	2.89347773766236	2.89952940107328
194	2.93384921989065	2.93850362126656
195	2.97954424515261	2.9987923461349
196	3.11133571531533	3.13981440995125
197	3.24088621400811	3.25239024728513
198	3.25239024728513	3.37783579856733
199	3.40504525712993	3.4095325085518
200	3.92544038228104	3.96743255850228
201	4.20501407716074	4.83895707288893
202	5.82861690129704	12.0255107838507
