group	xmin	xmax
1	-16.3942310876704	-7.37835088997029
2	-16.3942310876704	-7.37835088997029
3	-7.37835088997029	-5.48228491670497
4	-5.48228491670497	-5.21881856646074
5	-4.6739043185585	-4.6434577259917
6	-4.6434577259917	-4.62622251358199
7	-4.6434577259917	-4.62622251358199
8	-4.62622251358199	-4.14505664185987
9	-4.14505664185987	-4.1232715931634
10	-4.1232715931634	-3.91530804744797
11	-3.91530804744797	-3.90429941950544
12	-3.90429941950544	-3.8653305032914
13	-3.8653305032914	-3.82153342553043
14	-3.5267231231029	-3.52556093272509
15	-3.52556093272509	-3.4290808575978
16	-3.4290808575978	-3.36254690217613
17	-3.36254690217613	-3.32239273999177
18	-3.36254690217613	-3.32239273999177
19	-3.32239273999177	-3.17944682894944
20	-3.32239273999177	-3.17944682894944
21	-3.17944682894944	-3.16341450227368
22	-3.16341450227368	-2.94378366454917
23	-2.7128684902458	-2.68958792443824
24	-2.7128684902458	-2.68958792443824
25	-2.68958792443824	-2.6815567450641
26	-2.68958792443824	-2.6815567450641
27	-2.6815567450641	-2.30179779343341
28	-2.30179779343341	-2.23004656394625
29	-2.0681152118087	-2.05499488066066
30	-2.05499488066066	-1.98063357466648
31	-1.98063357466648	-1.97989742711336
32	-1.98063357466648	-1.97989742711336
33	-1.97989742711336	-1.76572644067358
34	-1.76572644067358	-1.75551327877275
35	-1.75551327877275	-1.5754477199812
36	-1.75551327877275	-1.5754477199812
37	-1.57160021254645	-1.514233280667
38	-1.514233280667	-1.43097780595245
39	-1.43097780595245	-1.4125247022877
40	-1.4125247022877	-1.30691576538028
41	-1.30691576538028	-1.21547580393123
42	-1.08613664586527	-1.0027569579473
43	-1.0027569579473	-1
44	-1.0027569579473	-1
45	-1	-0.9802434828241
46	-0.9802434828241	-0.960852116498884
47	-0.803292359020816	-0.698625245335251
48	-0.638096059974	-0.621244770335251
49	-0.605640858413358	-0.587695774488749
50	-0.4742055612173	-0.451742905434756
51	-0.362123116880266	-0.35038165491555
52	-0.3315489851088	-0.17034537723535
53	-0.0450581787287003	-0.0322609205441999
54	-0.0322609205441999	0.0322609205441999
55	0.0322609205441999	0.17034537723535
56	0.17034537723535	0.3315489851088
57	0.3315489851088	0.347380177357881
58	0.3315489851088	0.347380177357881
