group	x	y	PANEL
1	-16.3942310876704	877	1
1	-8.26545757926259	876	1
1	-7.91464624833338	875	1
1	-7.59613714887762	873	1
1	-7.46500483134447	872	1
1	-7.36523365330198	871	1
1	-7.19423693964834	870	1
1	-7.06370346381024	869	1
1	-6.99319192545321	866	1
1	-6.86676531402483	865	1
1	-6.70321961911907	864	1
1	-6.60587042837813	863	1
1	-6.45748866524357	862	1
1	-6.15907039714669	861	1
1	-5.98011984209198	860	1
1	-5.84666054064281	858	1
1	-5.64773713735322	857	1
1	-5.53813854940991	853	1
1	-5.44287784535482	850	1
1	-5.3439128067833	849	1
1	-5.26295415906165	848	1
1	-5.20741523067392	848	1
1	-5.17651358842653	844	1
1	-5.15130142022996	840	1
1	-5.12915580143022	838	1
1	-5.11548763428527	837	1
1	-5.035413151078	835	1
1	-4.94402240616096	834	1
1	-4.93072334476463	832	1
1	-4.89044859750536	831	1
1	-4.73642396717837	830	1
1	-4.61874585313534	825	1
1	-4.54825209442018	823	1
1	-4.47988011591355	817	1
1	-4.44527963290417	815	1
1	-4.36971984386521	814	1
1	-4.3170378696864	809	1
1	-4.30049656013267	809	1
1	-4.28435906721545	804	1
1	-4.27124728401608	798	1
1	-4.25213209275031	797	1
1	-4.22834741318867	796	1
1	-4.214181025412	793	1
1	-4.19883899183349	792	1
1	-4.17964360859031	788	1
1	-4.14810909244533	787	1
1	-4.11018871722421	784	1
1	-4.07686680354342	782	1
1	-4.05283791972283	778	1
1	-4.04577698681129	773	1
1	-4.02832866421501	772	1
1	-3.98630972754503	771	1
1	-3.9582631186439	765	1
1	-3.94108369582349	760	1
1	-3.926109914654	759	1
1	-3.91996235725211	758	1
1	-3.91442537679636	756	1
1	-3.89377552439463	755	1
1	-3.87183553621017	755	1
1	-3.86981206378017	755	1
1	-3.85943948766359	748	1
1	-3.84445629109026	747	1
1	-3.81439118339759	746	1
1	-3.78120726384567	742	1
1	-3.75835986768113	742	1
1	-3.74034014408289	738	1
1	-3.72912620567116	732	1
1	-3.71513037531451	731	1
1	-3.70609572637494	724	1
1	-3.69581760572816	723	1
1	-3.6654547795241	717	1
1	-3.62339876235206	716	1
1	-3.58389775859319	714	1
1	-3.56161049839596	711	1
1	-3.55834856781971	710	1
1	-3.55571375249289	709	1
1	-3.54791874148449	707	1
1	-3.53873161123641	706	1
1	-3.51625036502143	705	1
1	-3.49273529010631	704	1
1	-3.47456522176784	703	1
1	-3.45175687094831	702	1
1	-3.44216605281811	700	1
1	-3.43500188558398	697	1
1	-3.42573822049048	695	1
1	-3.41809640084791	692	1
1	-3.41096951062859	687	1
1	-3.39733656304451	684	1
1	-3.38480658277021	679	1
1	-3.38048628024333	676	1
1	-3.35761713909178	675	1
1	-3.32456495963553	674	1
1	-3.3117288555981	672	1
1	-3.30478528761365	671	1
1	-3.29021227318757	670	1
1	-3.26688483141656	668	1
1	-3.25098462404982	664	1
1	-3.24710303857177	663	1
1	-3.242384855415	664	1
1	-3.23453170033723	662	1
1	-3.22292848330487	662	1
1	-3.21292728103684	661	1
1	-3.20096003498333	660	1
1	-3.17156813836034	660	1
1	-3.13474615125822	658	1
1	-3.11890183511873	657	1
1	-3.11050374525826	654	1
1	-3.09961552340587	651	1
1	-3.09447014403491	650	1
1	-3.0920260969373	649	1
1	-3.08520677687515	648	1
1	-3.07323074591431	646	1
1	-3.06451371870596	645	1
1	-3.05193151271184	644	1
1	-3.03480961513973	642	1
1	-3.0276101044333	641	1
1	-3.02443035697232	635	1
1	-3.0197664165992	634	1
1	-3.01307041268761	633	1
1	-3.00545089338937	632	1
1	-2.99136648536909	629	1
1	-2.95564070779741	627	1
1	-2.93117609499725	626	1
1	-2.92716174321632	624	1
1	-2.919118742798	623	1
1	-2.91150744326685	623	1
1	-2.90322125408391	623	1
1	-2.89634670230622	622	1
1	-2.89173576682769	621	1
1	-2.88116770671222	620	1
1	-2.86962764824513	619	1
1	-2.86167499728224	617	1
1	-2.85736593930778	616	1
1	-2.84402667012375	614	1
1	-2.82295342856137	612	1
1	-2.81322379221612	611	1
1	-2.80970550248855	610	1
1	-2.8064705935988	610	1
1	-2.79489902825149	609	1
1	-2.78244825729048	607	1
