group	x	y
1	0.99112426035503	1
2	0.970414201183432	1
3	0.946745562130177	1
4	0.949704142011834	1
5	0.937869822485207	1
6	0.931952662721893	0.990566037735849
7	0.955621301775148	0.981132075471698
8	0.931952662721893	0.981132075471698
9	0.914201183431953	0.981132075471698
10	0.940828402366864	0.981132075471698
11	0.940828402366864	0.971698113207547
12	0.928994082840237	0.962264150943396
13	0.914201183431953	0.952830188679245
14	0.899408284023669	0.943396226415094
15	0.878698224852071	0.943396226415094
16	0.875739644970414	0.933962264150943
17	0.849112426035503	0.933962264150943
18	0.822485207100592	0.933962264150943
19	0.807692307692308	0.933962264150943
20	0.772189349112426	0.933962264150943
21	0.760355029585799	0.933962264150943
22	0.736686390532544	0.933962264150943
23	0.72189349112426	0.933962264150943
24	0.695266272189349	0.933962264150943
25	0.668639053254438	0.933962264150943
26	0.659763313609468	0.924528301886792
27	0.633136094674556	0.924528301886792
28	0.621301775147929	0.924528301886792
29	0.594674556213018	0.924528301886792
30	0.576923076923077	0.924528301886792
31	0.559171597633136	0.915094339622642
32	0.550295857988166	0.905660377358491
33	0.526627218934911	0.905660377358491
34	0.511834319526627	0.905660377358491
35	0.479289940828402	0.905660377358491
36	0.458579881656805	0.905660377358491
37	0.431952662721893	0.905660377358491
38	0.420118343195266	0.89622641509434
39	0.420118343195266	0.89622641509434
40	0.402366863905325	0.89622641509434
41	0.381656804733728	0.89622641509434
42	0.36094674556213	0.905660377358491
43	0.35207100591716	0.89622641509434
44	0.331360946745562	0.89622641509434
45	0.310650887573964	0.89622641509434
46	0.298816568047337	0.89622641509434
47	0.298816568047337	0.89622641509434
48	0.298816568047337	0.89622641509434
49	0.298816568047337	0.89622641509434
50	0.106508875739645	0.89622641509434
51	0.106508875739645	0.89622641509434
52	0.106508875739645	0.89622641509434
53	0.106508875739645	0.89622641509434
54	0.106508875739645	0.89622641509434
55	0.0857988165680473	0.89622641509434
56	0.0680473372781065	0.89622641509434
57	0.0473372781065089	0.89622641509434
58	0.029585798816568	0.886792452830189
59	0.00591715976331361	0.886792452830189
60	0.00591715976331361	0.877358490566038
61	0	0.877358490566038
62	0	0.849056603773585
63	0	0.830188679245283
64	0	0.80188679245283
65	0	0.783018867924528
66	0	0.764150943396226
67	0	0.745283018867925
68	0	0.726415094339623
69	0	0.69811320754717
70	0	0.679245283018868
71	0	0.660377358490566
72	0	0.632075471698113
73	0	0.613207547169811
74	0	0.59433962264151
75	0	0.575471698113208
76	0	0.537735849056604
77	0	0.518867924528302
78	0	0.5
79	0	0.481132075471698
80	0	0.452830188679245
81	0	0.433962264150943
82	0	0.415094339622642
83	0	0.39622641509434
84	0	0.377358490566038
85	0	0.358490566037736
86	0	0.320754716981132
87	0	0.30188679245283
88	0	0.283018867924528
89	0	0.264150943396226
90	0	0.245283018867925
91	0	0.207547169811321
92	0	0.188679245283019
93	0	0.169811320754717
94	0	0.150943396226415
95	0	0.132075471698113
96	0	0.0943396226415094
97	0	0.0943396226415094
98	0	0.0566037735849057
99	0	0.0566037735849057
100	0	0.0188679245283019
101	0	0
102	0.99112426035503	1
103	0.970414201183432	1
104	0.946745562130177	1
105	0.946745562130177	1
106	0.937869822485207	1
107	0.931952662721893	0.990566037735849
108	0.955621301775148	0.981132075471698
109	0.931952662721893	0.981132075471698
110	0.931952662721893	0.971698113207547
111	0.914201183431953	0.971698113207547
112	0.940828402366864	0.971698113207547
113	0.914201183431953	0.971698113207547
114	0.914201183431953	0.952830188679245
115	0.905325443786982	0.943396226415094
116	0.878698224852071	0.943396226415094
117	0.869822485207101	0.943396226415094
118	0.843195266272189	0.943396226415094
119	0.813609467455621	0.943396226415094
120	0.798816568047337	0.933962264150943
121	0.78698224852071	0.933962264150943
122	0.754437869822485	0.933962264150943
123	0.742603550295858	0.933962264150943
124	0.71301775147929	0.933962264150943
125	0.70414201183432	0.933962264150943
126	0.671597633136095	0.933962264150943
127	0.656804733727811	0.933962264150943
128	0.636094674556213	0.924528301886792
129	0.621301775147929	0.924528301886792
130	0.600591715976331	0.915094339622642
131	0.579881656804734	0.915094339622642
132	0.562130177514793	0.915094339622642
133	0.532544378698225	0.915094339622642
134	0.514792899408284	0.915094339622642
135	0.505917159763314	0.905660377358491
136	0.482248520710059	0.905660377358491
137	0.464497041420118	0.905660377358491
138	0.443786982248521	0.905660377358491
139	0.41715976331361	0.905660377358491
140	0.42603550295858	0.89622641509434
141	0.408284023668639	0.886792452830189
142	0.399408284023669	0.89622641509434
143	0.375739644970414	0.89622641509434
144	0.346153846153846	0.89622641509434
145	0.325443786982249	0.89622641509434
146	0.307692307692308	0.89622641509434
147	0.284023668639053	0.89622641509434
148	0.281065088757396	0.89622641509434
149	0.281065088757396	0.89622641509434
150	0.281065088757396	0.89622641509434
151	0.281065088757396	0.89622641509434
152	0.0887573964497041	0.89622641509434
153	0.0887573964497041	0.89622641509434
154	0.0887573964497041	0.89622641509434
155	0.0887573964497041	0.89622641509434
156	0.0887573964497041	0.89622641509434
157	0.0680473372781065	0.89622641509434
