x	y	key	PANEL	group
-16.3942310876704	0	1	1	23
-5.23373749458924	0	1	1	23
-4.88740155472082	0	1	1	23
-4.58527155175544	0	1	1	23
-4.51160414499174	0	1	1	23
-4.40949447568389	0	1	1	23
-4.25225574484679	0	1	1	23
-4.06310542155669	0	1	1	23
-3.92360730297456	0	1	1	23
-3.87120558170032	0	1	1	23
-3.69684847639473	0	1	1	23
-3.51521002520777	0	1	1	23
-3.43842128609508	0	1	1	23
-3.3706169988667	0	1	1	23
-3.28320767316772	0	1	1	23
-3.21283547288254	0	1	1	23
-3.177411151812	0	1	1	23
-3.15074027540907	0	1	1	23
-3.13565775108846	0	1	1	23
-3.11422088792075	0	1	1	23
-3.09844164198006	0	1	1	23
-3.03749150625194	0	1	1	23
-2.96156177523751	0	1	1	23
-2.93565062375692	0	1	1	23
-2.85413789611595	0	1	1	23
-2.76444030260875	0	1	1	23
-2.74559963222676	0	1	1	23
-2.71572765757418	0	1	1	23
-2.68977717468615	0	1	1	23
-2.68282512821869	0	1	1	23
-2.64874463463378	0	1	1	23
-2.61372806273281	0	1	1	23
-2.60449601020075	0	1	1	23
-2.59247268732604	0	1	1	23
-2.567993263141	0	1	1	23
-2.5493319447751	0	1	1	23
-2.53451451606829	0	1	1	23
-2.50834204962491	1	1	1	23
-2.48970018366761	1	1	1	23
-2.48150570333775	1	1	1	23
-2.47542111127749	1	1	1	23
-2.4703578114344	1	1	1	23
-2.46932601057933	1	1	1	23
-2.46214629591711	1	1	1	23
-2.45443431858645	1	1	1	23
-2.43302642291061	1	1	1	23
-2.391678416017	1	1	1	23
-2.36485424231973	1	1	1	23
-2.34012863756151	1	1	1	23
-2.30100303343264	1	1	1	23
-2.27503467721895	1	1	1	23
-2.26477752431758	1	1	1	23
-2.25953913344491	1	1	1	23
-2.25544061323926	1	1	1	23
-2.25122428275223	3	1	1	23
-2.21641010300883	3	1	1	23
-2.15252744087519	3	1	1	23
-2.11524240204995	3	1	1	23
-2.08373096863552	3	1	1	23
-2.05230398082201	3	1	1	23
-2.0414225365508	3	1	1	23
-2.03813007484017	3	1	1	23
-2.03393101959603	4	1	1	23
-2.02506936324194	4	1	1	23
-2.0196528691299	4	1	1	23
-2.00305490427194	4	1	1	23
-1.96510182283008	4	1	1	23
-1.94245274685509	4	1	1	23
-1.9374550041958	4	1	1	23
-1.90911346158215	4	1	1	23
-1.88236274260049	4	1	1	23
-1.87581968408053	5	1	1	23
-1.86781786618522	5	1	1	23
-1.85977923476266	5	1	1	23
-1.8554766670874	5	1	1	23
-1.85168836190905	5	1	1	23
-1.84619806978287	5	1	1	23
-1.8301012142802	7	1	1	23
-1.8158790699766	8	1	1	23
-1.79443248614595	8	1	1	23
-1.76475185281178	8	1	1	23
-1.7526982793951	8	1	1	23
-1.7238283631434	8	1	1	23
-1.69650037066152	8	1	1	23
-1.68995857870316	8	1	1	23
-1.66621825601303	11	1	1	23
-1.64246661773786	12	1	1	23
-1.59919815461609	12	1	1	23
-1.55979724157102	14	1	1	23
-1.55656555588742	14	1	1	23
-1.54544011560961	14	1	1	23
-1.51474359538758	14	1	1	23
-1.48491504676286	14	1	1	23
-1.47077181248704	14	1	1	23
-1.45730089920185	14	1	1	23
-1.44932822405273	14	1	1	23
-1.44287285268519	14	1	1	23
-1.43722328572868	14	1	1	23
-1.42823164156804	14	1	1	23
-1.38745735718341	14	1	1	23
-1.35474040328116	14	1	1	23
-1.35092908058354	15	1	1	23
-1.34593531320775	15	1	1	23
-1.3395604944215	15	1	1	23
-1.32352480586067	15	1	1	23
-1.31035387724066	15	1	1	23
-1.30219492089992	15	1	1	23
-1.29251419288568	15	1	1	23
-1.28808235860294	15	1	1	23
-1.2798743327269	15	1	1	23
-1.26504320706095	15	1	1	23
-1.22494205386045	15	1	1	23
-1.19180841802806	15	1	1	23
-1.18223119971257	15	1	1	23
-1.1687234281865	15	1	1	23
-1.1611296898009	15	1	1	23
-1.15845929630102	15	1	1	23
-1.15655759112821	15	1	1	23
-1.14584072902119	15	1	1	23
-1.13567938942532	15	1	1	23
-1.10394524960375	16	1	1	23
-1.06506068583185	16	1	1	23
-1.05487107285728	15	1	1	23
-1.05118821222301	15	1	1	23
-1.04551046984375	15	1	1	23
-1.04105875949684	15	1	1	23
-1.03808321439052	15	1	1	23
-1.02555132611429	15	1	1	23
-1.01372954305386	15	1	1	23
-1.01128387586551	15	1	1	23
-1.00518869929517	15	1	1	23
-0.990338535407904	16	1	1	23
-0.980362776207029	16	1	1	23
-0.976874649332499	16	1	1	23
-0.9722833592923	16	1	1	23
-0.969313578165925	16	1	1	23
-0.959123258575145	16	1	1	23
-0.919957802288575	16	1	1	23
-0.874905881401641	16	1	1	23
-0.85401571226071	16	1	1	23
-0.847070956878899	16	1	1	23
-0.83988976625464	17	1	1	23
-0.82259696047874	17	1	1	23
-0.794698867240874	17	1	1	23
-0.755473224766114	18	1	1	23
-0.732006825905165	18	1	1	23
-0.726105958853075	18	1	1	23
-0.720115364478549	18	1	1	23
-0.709927331759225	18	1	1	23
-0.69409344394995	18	1	1	23
-0.684224023115267	18	1	1	23
-0.669924997035968	18	1	1	23
-0.6562803087489	18	1	1	23
-0.650585719741625	18	1	1	23
-0.64135734703191	18	1	1	23
-0.617237649461806	18	1	1	23
-0.595831335419251	18	1	1	23
-0.592067688586431	18	1	1	23
-0.586939751677172	18	1	1	23
-0.578334977432522	18	1	1	23
-0.553153865308951	18	1	1	23
-0.524227007553045	18	1	1	23
-0.510576597312395	19	1	1	23
-0.499761097931025	19	1	1	23
-0.482983362802925	19	1	1	23
-0.471171237769885	19	1	1	23
-0.457572340947159	19	1	1	23
-0.442180923470724	19	1	1	23
-0.42247133149305	19	1	1	23
-0.392994402032625	19	1	1	23
-0.366846415369925	19	1	1	23
-0.352406216670751	15	1	1	23
-0.340300668169911	14	1	1	23
-0.268870453458935	13	1	1	23
-0.209115767672874	11	1	1	23
-0.193635021955	7	1	1	23
-0.162821595675575	5	1	1	23
-0.102882746237275	4	1	1	23
-8.88178419700125e-16	0	1	1	23
0.102882746237275	0	1	1	23
0.162821595675576	0	1	1	23
0.193635021955	0	1	1	23
0.228268154776149	0	1	1	23
0.300128389063049	0	1	1	23
0.366846415369925	0	1	1	23
0.392994402032625	0	1	1	23
0.422471331493051	0	1	1	23
0.442180923470726	0	1	1	23
0.457906336380725	0	1	1	23
0.482983362802925	0	1	1	23
0.499761097931025	0	1	1	23
0.52869332326975	0	1	1	23
0.5631360748784	0	1	1	23
0.578334977432523	0	1	1	23
0.586939751677173	0	1	1	23
0.59206768858643	0	1	1	23
0.619951032989355	0	1	1	23
0.650585719741626	0	1	1	23
0.656280308748901	0	1	1	23
0.67261064806595	0	1	1	23
0.69409344394995	0	1	1	23
0.709927331759226	0	1	1	23
0.739974503710775	0	1	1	23
0.76943149694625	0	1	1	23
0.794698867240876	0	1	1	23
0.829199104022901	0	1	1	23
0.8470709568789	0	1	1	23
0.870287652685375	0	1	1	23
0.931895601464801	0	1	1	23
0.972283359292301	0	1	1	23
0.99203910782854	0	1	1	23
1.02310565892594	0	1	1	23
1.04448720674713	0	1	1	23
1.10578110913588	0	1	1	23
1.18475722975632	0	1	1	23
1.25027493779592	0	1	1	23
1.3123087967525	0	1	1	23
1.39502271974533	0	1	1	23
1.46338152573501	0	1	1	23
1.48074928788641	0	1	1	23
1.52437316192541	0	1	1	23
1.59852672648918	0	1	1	23
1.82572340422	0	1	1	23
2.07983126976993	0	1	1	23
2.15885859801972	0	1	1	23
2.47491104234012	0	1	1	23
2.8739023704062	0	1	1	23
2.97838316161778	0	1	1	23
3.01746995827058	0	1	1	23
3.12912253926093	0	1	1	23
12.0255107838507	0	1	1	23
-16.3942310876704	0	1	2	23
-5.26498749458924	0	1	2	23
-4.86297769079642	0	1	2	23
-4.51160414499174	0	1	2	23
-4.44074447568389	0	1	2	23
-4.28350574484679	0	1	2	23
-4.14441427807904	0	1	2	23
-4.02838655915749	0	1	2	23
-3.92360730297456	0	1	2	23
-3.87120558170032	0	1	2	23
-3.69684847639473	0	1	2	23
-3.44740573797938	0	1	2	23
-3.3354607488667	0	1	2	23
-3.31212094270791	0	1	2	23
-3.25986786700893	0	1	2	23
-3.21741459647962	0	1	2	23
-3.20722350628269	0	1	2	23
-3.17869076962528	0	1	2	23
-3.13837501443105	0	1	2	23
-3.11582141418383	0	1	2	23
-3.10802942980742	0	1	2	23
-3.04547876781622	0	1	2	23
-2.97689023644506	0	1	2	23
-2.95947616175738	0	1	2	23
-2.94414770054983	0	1	2	23
-2.85708219074595	0	1	2	23
-2.75672879272299	0	1	2	23
-2.73747280077277	0	1	2	23
-2.70836028953848	0	1	2	23
-2.67753315791667	0	1	2	23
-2.63738264014595	0	1	2	23
-2.59783875342157	0	1	2	23
