x	y	key	PANEL	group
-16.3942310876704	0	1	1	5
-9.47815063094346	0	1	1	5
-8.99764765222644	0	1	1	5
-8.82106290956666	0	1	1	5
-8.67399159185582	0	1	1	5
-8.53024974397598	0	1	1	5
-8.44137710388828	0	1	1	5
-8.36645815641577	0	1	1	5
-8.34082334905074	0	1	1	5
-8.19992023152153	0	1	1	5
-8.05891293958485	0	1	1	5
-7.967631430935	0	1	1	5
-7.86091417923411	0	1	1	5
-7.82592909874985	0	1	1	5
-7.68120223250602	0	1	1	5
-7.522418620347	0	1	1	5
-7.41815954280631	0	1	1	5
-7.29228088511025	0	1	1	5
-7.17206168865589	0	1	1	5
-7.095584005683	0	1	1	5
-7.08639646854637	0	1	1	5
-6.98335436188329	0	1	1	5
-6.75442427463291	0	1	1	5
-6.51537560341039	1	1	1	5
-6.31788282894316	1	1	1	5
-6.00355565066205	1	1	1	5
-5.70179804343426	2	1	1	5
-5.41068899754753	2	1	1	5
-5.1736376664026	2	1	1	5
-5.00512293278912	2	1	1	5
-4.69864574765126	2	1	1	5
-4.53109347279392	2	1	1	5
-4.52224006071936	2	1	1	5
-4.49391531476007	3	1	1	5
-4.4614714892656	4	1	1	5
-4.36339999988609	4	1	1	5
-4.17853114256804	4	1	1	5
-4.00704412082806	4	1	1	5
-3.90310365993492	4	1	1	5
-3.82685069850385	5	1	1	5
-3.7140209144033	6	1	1	5
-3.61564714567226	6	1	1	5
-3.56434926542227	6	1	1	5
-3.53193602534149	6	1	1	5
-3.51342717140097	6	1	1	5
-3.42316631696363	6	1	1	5
-3.32647964253852	7	1	1	5
-3.29414936419616	7	1	1	5
-3.25892041395225	7	1	1	5
-3.1558109672352	7	1	1	5
-3.0532291740428	7	1	1	5
-3.04009201233186	7	1	1	5
-3.03018766243247	7	1	1	5
-3.01879858583439	7	1	1	5
-2.99990700393459	7	1	1	5
-2.98026147077764	7	1	1	5
-2.92753792114447	7	1	1	5
-2.87729343243046	7	1	1	5
-2.8267403586189	7	1	1	5
-2.76373312662147	7	1	1	5
-2.74529396701249	7	1	1	5
-2.67098507959351	7	1	1	5
-2.58796969638831	7	1	1	5
-2.54513718737411	7	1	1	5
-2.50079643486492	7	1	1	5
-2.46960158990795	8	1	1	5
-2.43778103570762	8	1	1	5
-2.41127339136326	8	1	1	5
-2.38310368912152	8	1	1	5
-2.32025096275376	8	1	1	5
-2.25684913465945	8	1	1	5
-2.19428287001138	8	1	1	5
-2.14684928156194	8	1	1	5
-2.14422901876435	8	1	1	5
-2.12309477129326	8	1	1	5
-2.07812866041313	8	1	1	5
-2.01989912899382	8	1	1	5
-1.97305643096643	8	1	1	5
-1.93806761534862	8	1	1	5
-1.91252623001154	9	1	1	5
-1.8929957513969	9	1	1	5
-1.87437347379384	10	1	1	5
-1.86321321243889	10	1	1	5
-1.82330699983337	10	1	1	5
-1.75082389041083	10	1	1	5
-1.71047045631547	10	1	1	5
-1.70315861416437	10	1	1	5
-1.68622812813508	10	1	1	5
-1.66700546989986	10	1	1	5
-1.65605260842009	10	1	1	5
-1.65298584198084	10	1	1	5
-1.65021486411644	10	1	1	5
-1.62278417318788	10	1	1	5
-1.58818592973189	10	1	1	5
-1.5768685105627	11	1	1	5
-1.57478065325117	11	1	1	5
-1.55788899483987	11	1	1	5
-1.48580588223785	11	1	1	5
-1.42913075506698	11	1	1	5
-1.42641753243561	11	1	1	5
-1.41973507520967	11	1	1	5
-1.38783577196199	11	1	1	5
-1.34872151505143	11	1	1	5
-1.33264930845639	11	1	1	5
-1.30720243982861	11	1	1	5
-1.27151115774668	11	1	1	5
-1.25724507180366	11	1	1	5
-1.25305780045558	10	1	1	5
-1.24355229446953	10	1	1	5
-1.21639138535824	10	1	1	5
-1.19228813071772	10	1	1	5
