x	y	key	PANEL	group
-16.3942310876704	0	1	1	6
-9.59585187766531	0	1	1	6
-9.18323851660421	0	1	1	6
-9.08020152013484	0	1	1	6
-8.94523258136687	0	1	1	6
-8.73217697097273	0	1	1	6
-8.4657341995917	0	1	1	6
-8.20489737571042	0	1	1	6
-8.03952996748665	0	1	1	6
-7.94461541842351	0	1	1	6
-7.87269705893697	0	1	1	6
-7.66395342341047	0	1	1	6
-7.45879183786585	0	1	1	6
-7.35854895913041	0	1	1	6
-7.22336860848657	0	1	1	6
-7.16549699017968	0	1	1	6
-7.1043085203912	0	1	1	6
-7.03242628021904	0	1	1	6
-7.00598480545482	0	1	1	6
-7.0023824612444	1	1	1	6
-6.97016069793208	1	1	1	6
-6.90761290000953	1	1	1	6
-6.82082215990486	1	1	1	6
-6.75707293893954	1	1	1	6
-6.74371411360585	1	1	1	6
-6.7386860634116	1	1	1	6
-6.72201930647198	1	1	1	6
-6.67279838003854	1	1	1	6
-6.63898397512047	1	1	1	6
-6.63164548190373	1	1	1	6
-6.62451102439398	1	1	1	6
-6.62186833378167	1	1	1	6
-6.55015125011439	1	1	1	6
-6.4802254844195	1	1	1	6
-6.47204215407255	1	1	1	6
-6.42409242003781	1	1	1	6
-6.35941734534872	1	1	1	6
-6.31449701922829	1	1	1	6
-6.29019882159962	1	1	1	6
-6.24887894053096	1	1	1	6
-6.20067927132445	1	1	1	6
-6.1898559409874	1	1	1	6
-6.17721076433637	1	1	1	6
-6.12312028537359	1	1	1	6
-6.07725191972765	1	1	1	6
-6.06796010395385	1	1	1	6
-6.05205009354375	1	1	1	6
-6.01158825164816	1	1	1	6
-5.97786629814864	1	1	1	6
-5.96187502189158	0	1	1	6
-5.94776631409757	0	1	1	6
-5.93497684843289	0	1	1	6
-5.92006874850769	1	1	1	6
-5.90453018693792	1	1	1	6
-5.89275989914722	1	1	1	6
-5.88429833864295	1	1	1	6
-5.86493879036406	1	1	1	6
-5.84804175950742	1	1	1	6
-5.82624771034321	1	1	1	6
-5.79982827206231	2	1	1	6
-5.7875676349075	2	1	1	6
-5.77075878003229	2	1	1	6
-5.73455510720736	2	1	1	6
-5.71131576705229	2	1	1	6
-5.70561979476176	4	1	1	6
-5.69220174654163	4	1	1	6
-5.67320794421188	4	1	1	6
-5.65147992636068	4	1	1	6
-5.63512806089542	4	1	1	6
-5.63068372664423	4	1	1	6
-5.62146125083443	4	1	1	6
-5.60842377641528	4	1	1	6
-5.60023741313816	4	1	1	6
-5.58635848171568	4	1	1	6
-5.57399116163404	4	1	1	6
-5.55813354337507	4	1	1	6
-5.54314083969352	4	1	1	6
-5.51751633970907	4	1	1	6
-5.48831315634354	4	1	1	6
-5.48312070784173	4	1	1	6
-5.46630818693756	4	1	1	6
-5.44794296426899	4	1	1	6
-5.4462243610797	6	1	1	6
-5.44546428520469	6	1	1	6
-5.43138865576137	6	1	1	6
-5.41390344504362	6	1	1	6
-5.39938412318094	6	1	1	6
-5.38181996123968	6	1	1	6
-5.36196123095012	6	1	1	6
-5.32710302036406	6	1	1	6
-5.2907922497282	6	1	1	6
-5.27609974689813	6	1	1	6
-5.27171490122823	6	1	1	6
-5.25762899459035	6	1	1	6
-5.24723097850933	6	1	1	6
-5.23386216005079	6	1	1	6
-5.21692454028538	6	1	1	6
-5.2022741639776	6	1	1	6
-5.18927852840947	6	1	1	6
-5.1842087879008	8	1	1	6
-5.16355715350811	8	1	1	6
-5.14417072141688	8	1	1	6
-5.14031171796998	8	1	1	6
-5.13138561631759	8	1	1	6
-5.11959380579828	8	1	1	6
-5.1140690426154	8	1	1	6
-5.08904073256401	8	1	1	6
-5.06375841979645	8	1	1	6
-5.04911278424	9	1	1	6
-5.01926951878046	9	1	1	6
-5.00304582098328	9	1	1	6
-4.99495668933101	9	1	1	6
-4.98244477908327	9	1	1	6
-4.97735899623782	9	1	1	6
-4.97365424780156	9	1	1	6
-4.96634732459145	9	1	1	6
-4.95248022684634	9	1	1	6
-4.94022790351161	9	1	1	6
-4.93532822615298	9	1	1	6
-4.92763578769264	10	1	1	6
-4.9113521306188	12	1	1	6
-4.89234013641666	12	1	1	6
-4.87007088862576	12	1	1	6
-4.84549231944662	12	1	1	6
-4.8338917220175	12	1	1	6
-4.83169241380242	12	1	1	6
-4.82913393732348	13	1	1	6
-4.81290451433354	13	1	1	6
-4.78801701144322	13	1	1	6
-4.7768092043161	13	1	1	6
-4.77530426798347	13	1	1	6
-4.75743064001772	13	1	1	6
-4.73956254609154	13	1	1	6
-4.73775914751194	13	1	1	6
-4.73343267387298	13	1	1	6
-4.72198003743919	15	1	1	6
-4.6920877627609	15	1	1	6
-4.66750368504073	15	1	1	6
-4.66279442353771	15	1	1	6
-4.65862564176411	15	1	1	6
-4.65388217120766	15	1	1	6
-4.64521959368643	15	1	1	6
-4.6280643215677	15	1	1	6
-4.61261061835069	15	1	1	6
-4.60560610748518	15	1	1	6
-4.60245233179906	15	1	1	6
-4.59740635748159	16	1	1	6
-4.59189058163843	16	1	1	6
-4.5784296105804	16	1	1	6
-4.56355849328102	16	1	1	6
-4.55892383479048	16	1	1	6
-4.54849712552725	16	1	1	6
-4.52899854942028	16	1	1	6
-4.50866772011416	16	1	1	6
-4.48478201717095	16	1	1	6
-4.46653688214524	16	1	1	6
-4.4604063754671	16	1	1	6
-4.4454308450529	16	1	1	6
-4.43302231043934	16	1	1	6
-4.42138112939758	16	1	1	6
-4.40566440858609	18	1	1	6
-4.40030334461617	18	1	1	6
-4.38999822750258	20	1	1	6
-4.37612988471088	21	1	1	6
-4.36598278432762	21	1	1	6
-4.35990798258828	21	1	1	6
-4.35538289010415	21	1	1	6
-4.34591160322693	21	1	1	6
-4.32910270865167	21	1	1	6
-4.31790085510011	21	1	1	6
-4.31242890650069	21	1	1	6
-4.29898237164018	21	1	1	6
-4.28904268964465	21	1	1	6
-4.28552458990855	21	1	1	6
-4.27856403784227	21	1	1	6
-4.26904326393813	21	1	1	6
-4.26466690853097	21	1	1	6
-4.26428901984482	21	1	1	6
-4.25497703797819	21	1	1	6
-4.23369515723759	21	1	1	6
-4.22121317898807	21	1	1	6
-4.21510845195448	21	1	1	6
-4.19159068011039	21	1	1	6
-4.17026104038216	22	1	1	6
-4.16660007773688	22	1	1	6
-4.16572115386411	22	1	1	6
-4.16295014561683	22	1	1	6
-4.16002683088819	22	1	1	6
-4.15417041768346	22	1	1	6
-4.1238799991306	22	1	1	6
-4.09392854037278	22	1	1	6
-4.08870991864601	22	1	1	6
-4.08434890209904	22	1	1	6
-4.07163717163476	22	1	1	6
-4.06013297226579	22	1	1	6
-4.05667966831106	22	1	1	6
-4.05430534593043	22	1	1	6
-4.04866522704006	22	1	1	6
-4.03902277527112	22	1	1	6
-4.03083110956641	22	1	1	6
-4.02455775570672	22	1	1	6
-4.01865028371437	22	1	1	6
-4.01461980648877	22	1	1	6
-4.01181913307953	22	1	1	6
-4.00887119476162	22	1	1	6
-4.00671461830555	22	1	1	6
-3.99446474693525	22	1	1	6
-3.97876283954466	22	1	1	6
-3.9736050100727	22	1	1	6
-3.96939832808459	22	1	1	6
-3.96098952748807	23	1	1	6
-3.95284316202586	23	1	1	6
-3.93336815778347	23	1	1	6
-3.91589041806382	23	1	1	6
-3.90864848585081	23	1	1	6
-3.90060091059334	23	1	1	6
-3.89908123791268	23	1	1	6
-3.8894012844669	23	1	1	6
-3.85898702573067	23	1	1	6
-3.83619752263863	23	1	1	6
-3.82809786539378	24	1	1	6
-3.82060880102072	24	1	1	6
-3.81803471219527	24	1	1	6
-3.81063258231571	24	1	1	6
-3.80386914329562	24	1	1	6
-3.80185749683142	24	1	1	6
-3.79679140682929	26	1	1	6
-3.79304888853973	26	1	1	6
-3.7914356270777	26	1	1	6
-3.78910025016107	26	1	1	6
-3.78428440082859	26	1	1	6
-3.76987933856071	26	1	1	6
-3.75811267768678	26	1	1	6
-3.7566031279235	26	1	1	6
-3.74829014300848	26	1	1	6
-3.73963224313902	26	1	1	6
-3.7212162879748	26	1	1	6
-3.69866087809289	26	1	1	6
-3.68940022251848	26	1	1	6
-3.68377269136974	26	1	1	6
-3.68147291607427	26	1	1	6
-3.67816134921421	26	1	1	6
-3.66563559404446	26	1	1	6
-3.65422068265938	26	1	1	6
-3.65304793342032	26	1	1	6
-3.65261562271675	26	1	1	6
-3.65160322898518	26	1	1	6
-3.63887496989551	26	1	1	6
-3.62512437710226	26	1	1	6
-3.61971658863774	26	1	1	6
-3.61056139768847	26	1	1	6
-3.60405867147284	27	1	1	6
-3.6026070687459	27	1	1	6
-3.60043670146875	27	1	1	6
-3.59669305202686	27	1	1	6
-3.59316960467019	27	1	1	6
-3.58929619878586	27	1	1	6
-3.58369690413631	27	1	1	6
-3.57757232322312	27	1	1	6
-3.57167992371957	27	1	1	6
-3.56828594199646	27	1	1	6
-3.56765909202473	27	1	1	6
-3.5601889931761	27	1	1	6
-3.54868958982372	27	1	1	6
-3.54094232151876	27	1	1	6
-3.53331873324183	29	1	1	6
-3.52497354293949	31	1	1	6
-3.51795286064274	31	1	1	6
-3.51141009076371	31	1	1	6
-3.50712109557325	31	1	1	6
-3.50237580664071	31	1	1	6
-3.49654866847682	31	1	1	6
-3.49116190352746	31	1	1	6
-3.4791831783657	31	1	1	6
-3.46683724033402	31	1	1	6
-3.46033739609825	31	1	1	6
-3.45363204924549	31	1	1	6
-3.44893268362327	31	1	1	6
-3.44049550977671	31	1	1	6
-3.43091085786823	31	1	1	6
-3.42843474917161	31	1	1	6
-3.42328441289739	31	1	1	6
-3.41848360601838	31	1	1	6
-3.41736896388995	31	1	1	6
-3.4130336820692	31	1	1	6
-3.40351019550012	31	1	1	6
-3.39588376442707	31	1	1	6
-3.38791227513277	31	1	1	6
-3.37764163162486	31	1	1	6
-3.37286806350251	31	1	1	6
-3.37179196253958	31	1	1	6
-3.37097570724809	31	1	1	6
-3.37006781861923	31	1	1	6
-3.36749739209312	31	1	1	6
-3.36400778083022	31	1	1	6
-3.36007075212044	31	1	1	6
-3.3558465552673	31	1	1	6
-3.3534352944368	31	1	1	6
-3.34767884548438	31	1	1	6
-3.34238127793197	31	1	1	6
-3.34213766363981	31	1	1	6
-3.33999931081842	31	1	1	6
-3.33349528173156	31	1	1	6
-3.32841305185873	31	1	1	6
-3.32375726735531	31	1	1	6
-3.31778742167276	31	1	1	6
-3.3102911753424	32	1	1	6
-3.30104479701365	32	1	1	6
-3.2973631680904	32	1	1	6
-3.29644916294562	32	1	1	6
-3.29393369321054	32	1	1	6
-3.28894204005917	32	1	1	6
-3.28463464200839	32	1	1	6
-3.28221157875326	32	1	1	6
-3.28011524294995	32	1	1	6
-3.27282437703768	32	1	1	6
-3.2639870227257	32	1	1	6
-3.25975075585417	32	1	1	6
-3.25682809412321	32	1	1	6
-3.25407301381608	32	1	1	6
-3.244643506648	32	1	1	6
-3.23470404624245	32	1	1	6
-3.22344112471947	32	1	1	6
-3.21391774234788	32	1	1	6
-3.21259131693341	32	1	1	6
-3.21061405295407	32	1	1	6
-3.20440531957065	32	1	1	6
-3.19377397270553	33	1	1	6
-3.18786948014673	33	1	1	6
-3.18536796982004	33	1	1	6
-3.18274728982612	33	1	1	6
-3.17994490391128	33	1	1	6
-3.17572500211825	33	1	1	6
-3.17352946748617	33	1	1	6
-3.16933413977689	33	1	1	6
-3.16257114795583	33	1	1	6
-3.1587402470065	33	1	1	6
-3.15711199353636	33	1	1	6
-3.1544517665673	35	1	1	6
-3.15018517580461	35	1	1	6
-3.14758286251838	35	1	1	6
-3.14728593144012	35	1	1	6
-3.14627731831264	35	1	1	6
