group	x	y	PANEL
1	-16.3942310876704	3991	1
1	-8.49611675072647	3988	1
1	-8.25263344109553	3987	1
1	-8.00420629968692	3985	1
1	-7.97776890673628	3982	1
1	-7.95812394063569	3981	1
1	-7.89438029174558	3978	1
1	-7.80363878679143	3977	1
1	-7.76957399506188	3975	1
1	-7.75828230642059	3974	1
1	-7.74946621294136	3973	1
1	-7.74465957601306	3973	1
1	-7.73331771821002	3971	1
1	-7.69465041234116	3970	1
1	-7.64204276146056	3969	1
1	-7.59164702838067	3966	1
1	-7.55944164567159	3965	1
1	-7.55416192358474	3964	1
1	-7.54649053977558	3962	1
1	-7.50072991785991	3964	1
1	-7.43483616227366	3963	1
1	-7.38687456981228	3953	1
1	-7.35674912745152	3952	1
1	-7.33888000916176	3948	1
1	-7.31252557739401	3946	1
1	-7.28444273462163	3941	1
1	-7.25150889469499	3943	1
1	-7.22860874598498	3941	1
1	-7.21224800848942	3937	1
1	-7.19195245279047	3932	1
1	-7.18247495722205	3929	1
1	-7.16500704793059	3928	1
1	-7.15011519978544	3922	1
1	-7.14172186807656	3917	1
1	-7.13398976117443	3915	1
1	-7.13155003332107	3914	1
1	-7.13052210931217	3910	1
1	-7.11864041753072	3909	1
1	-7.08229496445435	3905	1
1	-7.04834767468828	3901	1
1	-7.03207612687525	3900	1
1	-7.00962500531546	3891	1
1	-6.98406921110295	3893	1
1	-6.96797334967746	3895	1
1	-6.96131162566381	3890	1
1	-6.93954067199944	3888	1
1	-6.90156374406802	3887	1
1	-6.85331897683581	3880	1
1	-6.80845340371084	3879	1
1	-6.79237959247184	3874	1
1	-6.77741791833324	3873	1
1	-6.76122143186355	3866	1
1	-6.74845364959297	3866	1
1	-6.73664657375974	3862	1
1	-6.7226921038891	3860	1
1	-6.70782817358902	3859	1
1	-6.69899540037919	3857	1
1	-6.6885526055865	3855	1
1	-6.6795504176609	3854	1
1	-6.6745001977665	3850	1
1	-6.66842732057623	3849	1
1	-6.66228768809932	3846	1
1	-6.65856629053427	3846	1
1	-6.65452952081865	3845	1
1	-6.65141212252919	3838	1
1	-6.64701051148452	3835	1
1	-6.64290793101011	3830	1
1	-6.6236167594987	3831	1
1	-6.59764969497815	3827	1
1	-6.58074130480368	3827	1
1	-6.57190776574458	3824	1
1	-6.56841892500585	3822	1
1	-6.55832195449227	3820	1
1	-6.53109364247052	3818	1
1	-6.50613714363096	3813	1
1	-6.48559309398678	3814	1
1	-6.46823993814874	3802	1
1	-6.45887928097102	3801	1
1	-6.44700367654229	3801	1
1	-6.40188172258655	3789	1
1	-6.35295895974716	3782	1
1	-6.34056555681761	3778	1
1	-6.33229851736152	3779	1
1	-6.32242888642184	3769	1
1	-6.30704621771043	3765	1
1	-6.29424797179084	3760	1
1	-6.28166930241955	3756	1
1	-6.26494297968213	3757	1
1	-6.25640273971568	3756	1
1	-6.25555869048264	3752	1
1	-6.24831436340933	3754	1
1	-6.2175253496365	3757	1
1	-6.18110444218844	3760	1
1	-6.16340789170684	3753	1
1	-6.15289839238075	3754	1
1	-6.1473457420289	3747	1
1	-6.13770499535349	3739	1
1	-6.10445608654109	3740	1
1	-6.08022858809691	3743	1
1	-6.07657480798497	3742	1
1	-6.07134612511062	3739	1
1	-6.06521829455381	3743	1
1	-6.06038146199069	3742	1
1	-6.05741059453744	3739	1
1	-6.04967894076953	3745	1
1	-6.04030440260911	3744	1
1	-6.03558535147873	3739	1
1	-6.02452548567708	3739	1
1	-6.00824617593027	3734	1
1	-5.99411243988538	3742	1
1	-5.98604195172413	3741	1
1	-5.98188881397022	3752	1
1	-5.97515632480535	3751	1
1	-5.96618189244944	3751	1
1	-5.95101002349953	3749	1
1	-5.92891742132996	3758	1
1	-5.91070569027294	3759	1
1	-5.90390746051857	3758	1
1	-5.89288604833059	3751	1
1	-5.87938778747099	3750	1
1	-5.87278527807075	3746	1
1	-5.86718989548004	3744	1
1	-5.86347295593155	3742	1
1	-5.85987148500576	3738	1
1	-5.85174766189352	3735	1
1	-5.83630230957827	3735	1
1	-5.82427674789208	3733	1
1	-5.82215524081207	3731	1
