group	xmin	xmax
1	-16.3942310876704	-7.4393791559438
2	-5.11836473597949	-5.03887648089863
3	-4.61458981515666	-4.49408066006552
4	-4.16799108864902	-4.15631337975116
5	-4.0169973581792	-4.00438861786957
6	-3.86781458330277	-3.81870248802407
7	-3.75585153781816	-3.73376371239166
8	-3.53139533367829	-3.52150495543585
9	-3.3855370105302	-3.38121889624267
10	-3.19100461997458	-3.18031796572299
11	-3.12725189931068	-3.12452284686237
12	-3.09207726038702	-3.02442221100981
13	-2.9705854074845	-2.95374410126963
14	-2.9500693992919	-2.94759015312637
15	-2.91190875201325	-2.89245833411944
16	-2.78661531655431	-2.70645551260109
17	-2.69358036298746	-2.63411158443022
18	-2.47404430991863	-2.43753547641503
19	-2.40672631017522	-2.40661955755413
20	-2.25986391466192	-2.24208798194479
21	-2.22165142337205	-2.17948470324885
22	-2.16254863351896	-2.15037127269278
23	-2.0611857641712	-2.0447412745355
24	-1.89419919472314	-1.88599460660815
25	-1.85938345892128	-1.85632976712975
26	-1.81327772239136	-1.78163666503007
27	-1.76062116161965	-1.75412438300273
28	-1.63348793196415	-1.6312852133834
29	-1.61640746167527	-1.58522280744518
30	-1.57129759387883	-1.56307413180363
31	-1.56011069407422	-1.55631751775864
32	-1.53459083266109	-1.531663119283
33	-1.4494241077837	-1.44877524132649
34	-1.38433084404818	-1.37995561535449
35	-1.36367441604639	-1.35695530310641
36	-1.25610812020734	-1.24862581358303
37	-1.19347351422203	-1.15874150781528
38	-1.03744347777142	-1.0267835790659
39	-1	-0.994172223852066
40	-0.9308709438733	-0.891859839659301
41	-0.837412242710076	-0.805180957905651
42	-0.756075203196995	-0.754787697556901
43	-0.655329929086951	-0.65028367165361
44	-0.596604129868066	-0.564102922124064
45	-0.520634974820404	-0.4801353746855
46	-0.321966005877425	-0.278863854806141
47	-0.0979575313372498	-0.0673676293943384
48	0.127689668398991	0.127795748336371
49	0.206641136292245	0.256806258161725
50	0.37711658644654	0.406653084513701
51	0.520634974820405	0.5421669986519
52	0.543059787089851	0.596604129868065
53	0.66076186994111	0.663867756229806
54	0.786497752634336	0.79042236706512
55	0.854764277141545	0.9308709438733
56	0.994156260992124	1.00235994050053
57	1.17165580123775	1.17886470632295
58	1.20009977648962	1.20489756128092
59	1.23911501376229	1.24603585243206
60	1.24862581358304	1.25610812020735
61	1.29272578456234	1.29328502091237
62	1.3243228617605	1.3447767588552
63	1.35695530310641	1.36429312635097
64	1.37995561535449	1.40837488425027
65	1.47703650501679	1.5029745122433
66	1.65428292973261	1.65648134647671
67	1.74042878321075	1.76846961951441
68	1.76846961951441	1.77631826757265
69	1.85938345892128	1.86506278535568
70	1.88599460660816	1.9017093310252
71	1.93252068914392	1.96881432120387
72	1.98314162082109	2.00485543195872
73	2.00565636697046	2.02609308951433
74	2.0377631069598	2.17364411368163
75	2.22214172127136	2.25000561657629
76	2.26666282672378	2.28068025159
77	2.29006222805507	2.32864010412211
78	2.34627857589305	2.34851662917269
79	2.42834961681193	2.43101796523657
80	2.5907580986397	2.6691530863692
81	2.68873383737373	2.69297897450531
82	2.69297897450531	2.70925906498748
83	2.77106476905319	2.77911380008798
84	2.88248293772383	3.0010823149329
85	3.0917598171881	3.12791656046018
86	3.12791656046018	3.16615270274592
87	3.19381158596705	3.19772948318971
88	3.33981681085933	3.34873935409803
89	3.3703599846189	3.37639047883052
90	3.42109560718651	3.47360637718241
91	3.47641688111434	3.50576348368672
92	3.50576348368672	3.53961883302579
93	3.55678365039969	3.67452349088423
94	3.68782376571711	3.77366315047572
95	3.88683787447395	3.96188580605559
96	3.96188580605559	3.99014307551044
97	4.18832993122128	4.27725026535233
98	4.27725026535233	4.31485422352993
99	4.39779565377377	8.98105020491382
100	10.0014584104996	10.7337043351452
101	10.7337043351452	12.0255107838507
102	-16.3942310876704	-6.90299668082162
103	-5.20053892360344	-5.13472661263841
104	-4.66016478137883	-4.49408066006552
105	-4.06432079758645	-4.04330354795803
106	-3.69724471234802	-3.66088984706235
107	-3.3855370105302	-3.35403185526655
108	-3.23429307638067	-3.22684951312103
109	-3.15037127269278	-3.13932251769693
110	-3.07557861706512	-3.05230135480614
111	-2.78049105400165	-2.77880308860757
112	-2.6994937550781	-2.6946070334944
113	-2.531663119283	-2.53139533367829
114	-2.47404430991863	-2.42771093035449
115	-2.22165142337205	-2.18031796572299
116	-2.1560751888481	-2.15492234352861
117	-2.0267835790659	-1.99876276869119
118	-1.85632976712975	-1.81327772239136
119	-1.7669973581792	-1.73376371239166
120	-1.64450330098346	-1.61217407927879
121	-1.55192450051679	-1.55152907022834
122	-1.52150495543585	-1.49473388293488
123	-1.41404406840449	-1.40837488425027
124	-1.34163465799433	-1.3339646120621
125	-1.23925189911957	-1.19104130986566
126	-1.09995248802407	-1.09207726038702
127	-1.06690963833642	-1.05631751775864
128	-0.953744101269625	-0.94759015312637
129	-0.93263237060566	-0.894199194723145
130	-0.878407304418934	-0.872310331601009
131	-0.847782175769961	-0.846028732784996
132	-0.846028732784996	-0.69358036298746
133	-0.634111584430224	-0.585222807445176
134	-0.56307413180363	-0.53887648089863
135	-0.510940602606459	-0.468779166777159
136	-0.437975147001266	-0.43753547641503
137	-0.36524135661569	-0.36493728002524
138	-0.3243228617605	-0.294741274535495
139	-0.256108120207344	-0.242087981944789
140	-0.114589815156659	-0.105930604264085
141	-0.0180707932467143	-0.0098639146619206
142	0.171147188698919	0.173174914552762
143	0.23937883838035	0.243262230042245
144	0.364271864028671	0.39269855082143
