group	x	y	PANEL
1	-16.3942310876704	432	1
1	-5.74479705806187	431	1
1	-5.09397065514765	429	1
1	-5.06963966414181	427	1
1	-5.04349618460328	425	1
1	-4.93669598432309	423	1
1	-4.79437751041652	421	1
1	-4.71364653798608	420	1
1	-4.68612359116941	419	1
1	-4.66338231486001	418	1
1	-4.61162670923554	417	1
1	-4.51794544532414	415	1
1	-4.45437598589403	414	1
1	-4.41873208020869	413	1
1	-4.37128746821227	412	1
1	-4.3352202135121	410	1
1	-4.27864241940016	409	1
1	-4.22996077402891	407	1
1	-4.16855018044769	405	1
1	-4.05682215974198	403	1
1	-3.94104699662428	401	1
1	-3.88190245537963	397	1
1	-3.85994179576093	395	1
1	-3.79939354360599	393	1
1	-3.66810765404411	391	1
1	-3.56296727026262	389	1
1	-3.54165021217894	385	1
1	-3.52959058031332	383	1
1	-3.51725567516557	382	1
1	-3.47318742821293	381	1
1	-3.39729201611762	380	1
1	-3.34267663099835	379	1
1	-3.32006442866121	377	1
1	-3.31485632691695	377	1
1	-3.26179569566325	376	1
1	-3.20966871963032	375	1
1	-3.17116904021766	373	1
1	-3.11522529148588	371	1
1	-3.08362667550915	369	1
1	-3.05514400717752	368	1
1	-3.02379757098193	367	1
1	-2.99956491196207	365	1
1	-2.98028742302078	364	1
1	-2.94339906860512	357	1
1	-2.91539087520445	355	1
1	-2.91349292782323	355	1
1	-2.90616579704555	353	1
1	-2.89777294572315	346	1
1	-2.89487234316818	345	1
1	-2.88314151548355	343	1
1	-2.86669337396417	342	1
1	-2.85222012050802	341	1
1	-2.83128595436886	339	1
1	-2.77925974902294	331	1
1	-2.73654383907643	330	1
1	-2.72468958320482	325	1
1	-2.67970523701424	324	1
1	-2.64280202667829	324	1
1	-2.63409636939461	323	1
1	-2.60611809897981	323	1
1	-2.58153842764567	320	1
1	-2.5629107807508	321	1
1	-2.52706997701443	322	1
1	-2.50084755633819	321	1
1	-2.4848859009287	318	1
1	-2.44065026735883	314	1
1	-2.4040536297018	308	1
1	-2.36304357782187	305	1
1	-2.30577820368725	301	1
1	-2.28487830191772	295	1
1	-2.28154879723566	293	1
1	-2.27866549742024	291	1
1	-2.27511677816227	291	1
1	-2.26624535158813	290	1
1	-2.25905838670299	286	1
1	-2.25128137613822	280	1
1	-2.24084605317473	279	1
1	-2.19898233377889	278	1
1	-2.15820790892685	276	1
1	-2.14751118385794	274	1
1	-2.13831030990595	269	1
1	-2.12736591881165	266	1
1	-2.11772942373907	265	1
1	-2.11703183763938	259	1
1	-2.10502629734519	257	1
1	-2.08120693078955	255	1
1	-2.06459936316808	250	1
1	-2.05296523536273	248	1
1	-2.03824650960899	246	1
1	-2.00498402731626	245	1
1	-1.96627136207565	244	1
1	-1.94532740772191	241	1
1	-1.92473773456734	240	1
1	-1.89743863253045	239	1
1	-1.87100783807196	240	1
1	-1.84099524438934	239	1
1	-1.81319378565772	241	1
1	-1.78917247774894	241	1
1	-1.77320929726923	238	1
1	-1.77008776772448	232	1
1	-1.76577982295826	231	1
1	-1.75502205656401	229	1
1	-1.74092891483432	227	1
1	-1.7310255752599	227	1
1	-1.71636472892547	223	1
1	-1.70206783459206	219	1
1	-1.69181592271873	217	1
1	-1.64805071276937	214	1
1	-1.60763364667729	213	1
1	-1.6029286524895	205	1
1	-1.59159822103752	204	1
1	-1.58150750317323	202	1
1	-1.58056408468468	201	1
1	-1.5797672980342	199	1
1	-1.57458371746917	199	1
1	-1.5640328806758	198	1
1	-1.55803366514587	198	1
1	-1.54520149745262	197	1
