group	x	y	PANEL
1	-16.3942310876704	722	1
1	-8.57837988777677	720	1
1	-8.37375146572721	718	1
1	-8.00597897216279	716	1
1	-7.55021692291821	715	1
1	-7.1919446590517	713	1
1	-7.00880373511711	709	1
1	-6.87192509957447	707	1
1	-6.7758858059356	704	1
1	-6.74898502504555	701	1
1	-6.68293548521763	699	1
1	-6.46511312804202	697	1
1	-6.15520357346215	696	1
1	-5.96259865028753	695	1
1	-5.84141623768711	693	1
1	-5.73887753722315	691	1
1	-5.71178713516243	690	1
1	-5.66545793178294	689	1
1	-5.59478758778729	688	1
1	-5.50796664802235	687	1
1	-5.42685954729473	687	1
1	-5.39221110705335	684	1
1	-5.34584196615737	683	1
1	-5.28728281808188	681	1
1	-5.23969334448015	676	1
1	-5.14095734430017	675	1
1	-5.03740628680655	673	1
1	-4.97376853318626	672	1
1	-4.9380734540672	665	1
1	-4.9044270900817	665	1
1	-4.78737424923141	664	1
1	-4.6974625027176	664	1
1	-4.66556279907703	661	1
1	-4.63402377764831	659	1
1	-4.59430371163884	658	1
1	-4.5392389796633	654	1
1	-4.44790832666698	646	1
1	-4.37017520982972	642	1
1	-4.35088594333527	641	1
1	-4.32041208385798	638	1
1	-4.24824631434639	638	1
1	-4.18383424761353	633	1
1	-4.15309197723948	629	1
1	-4.10920902769947	626	1
1	-4.08180772924923	625	1
1	-4.00234740996657	623	1
1	-3.92781233089155	622	1
1	-3.90561416218415	617	1
1	-3.88156554655548	617	1
1	-3.8684346264882	617	1
1	-3.84335652745664	610	1
1	-3.81611384370565	609	1
1	-3.79910783935744	606	1
1	-3.75519732310063	608	1
1	-3.69339473183154	607	1
1	-3.66178628009277	601	1
1	-3.64033772463506	601	1
1	-3.6210396718417	600	1
1	-3.61547967024536	598	1
1	-3.61049699336288	592	1
1	-3.60040643444225	591	1
1	-3.57734495113759	590	1
1	-3.55899323078148	590	1
1	-3.53897713456805	589	1
1	-3.50925225252401	588	1
1	-3.47205482751756	587	1
1	-3.43852067757438	587	1
1	-3.4289915154624	586	1
1	-3.41535834082878	585	1
1	-3.40297007473788	583	1
1	-3.37946261543864	582	1
1	-3.34678727458526	581	1
1	-3.33372732717571	581	1
1	-3.317672987822	575	1
1	-3.3033297696239	573	1
1	-3.28229085755145	572	1
1	-3.25969461172717	574	1
1	-3.25385583103595	573	1
1	-3.24586973970702	574	1
1	-3.2327657746844	574	1
1	-3.22182414233	577	1
1	-3.21793085478287	576	1
1	-3.20958433752161	575	1
1	-3.1867934603044	575	1
1	-3.13413556742316	573	1
1	-3.09763652694366	571	1
1	-3.08418012207448	571	1
1	-3.05726378399087	570	1
1	-3.03202989532612	564	1
1	-3.01681755572037	559	1
1	-3.01318865714555	553	1
1	-3.01165188089297	546	1
1	-3.00090950696317	545	1
1	-2.98622652553507	545	1
1	-2.98070359357154	543	1
1	-2.97913375050591	540	1
1	-2.97718196595655	537	1
1	-2.9716884125511	531	1
1	-2.96185335636789	523	1
1	-2.95408505485225	521	1
1	-2.91854298895518	521	1
