x	y	key	PANEL	group
-16.3942310876704	0	1	1	25
-8.0177945884185	0	1	1	25
-7.53598948662973	0	1	1	25
-7.00839659760423	0	1	1	25
-6.64377595184618	0	1	1	25
-6.56237679978952	0	1	1	25
-6.30106383002937	0	1	1	25
-5.99111584505128	0	1	1	25
-5.77945733907699	0	1	1	25
-5.62044906474025	0	1	1	25
-5.32661631325161	0	1	1	25
-5.01454285522904	0	1	1	25
-4.93440379404052	0	1	1	25
-4.84602042876298	0	1	1	25
-4.76173957019678	0	1	1	25
-4.71869293693599	0	1	1	25
-4.69995250864204	0	1	1	25
-4.65696520645659	1	1	1	25
-4.52027926814688	2	1	1	25
-4.40264963783534	2	1	1	25
-4.33447305835483	2	1	1	25
-4.25814902696432	3	1	1	25
-4.22918517068135	4	1	1	25
-4.21333600361688	4	1	1	25
-4.19690061571702	4	1	1	25
-4.12301016176066	4	1	1	25
-4.05750960146978	5	1	1	25
-4.04898310020368	5	1	1	25
-4.04048605913643	5	1	1	25
-4.03609402872254	5	1	1	25
-4.02159275562954	5	1	1	25
-3.99686475966371	5	1	1	25
-3.96295666368039	5	1	1	25
-3.93863689881324	6	1	1	25
-3.93659965630585	7	1	1	25
-3.93363975179408	7	1	1	25
-3.92968213899294	7	1	1	25
-3.92412452263717	7	1	1	25
-3.91959867217609	8	1	1	25
-3.89825127169302	9	1	1	25
-3.87100033641655	9	1	1	25
-3.86166873081974	10	1	1	25
-3.8247833695495	10	1	1	25
-3.74008617444134	10	1	1	25
-3.6853274333818	10	1	1	25
-3.67776545433331	10	1	1	25
-3.67105070727614	10	1	1	25
-3.66097457952705	10	1	1	25
-3.64171660475775	11	1	1	25
-3.60811129328385	11	1	1	25
-3.56710255977467	11	1	1	25
-3.54609700701993	11	1	1	25
-3.54212147944635	11	1	1	25
-3.53957413918324	11	1	1	25
-3.53928773396699	11	1	1	25
-3.53379841114409	11	1	1	25
-3.48853817660361	11	1	1	25
-3.44707266484875	11	1	1	25
-3.44514254762641	12	1	1	25
-3.44147175341623	13	1	1	25
-3.42706217060929	13	1	1	25
-3.41475677425133	13	1	1	25
-3.389182998047	13	1	1	25
-3.34528847291607	13	1	1	25
-3.3218427017302	13	1	1	25
-3.31768708769365	13	1	1	25
-3.31011655842104	14	1	1	25
-3.29532299991882	14	1	1	25
-3.28495495076642	15	1	1	25
