x	y	key	PANEL	group
-16.3942310876704	0	1	1	13
-9.10359639359044	0	1	1	13
-8.46358853735845	0	1	1	13
-7.8827107719148	0	1	1	13
-7.22067451167185	0	1	1	13
-6.9827031647474	1	1	1	13
-6.87131636443225	1	1	1	13
-6.4853017581569	2	1	1	13
-6.15065904903765	2	1	1	13
-5.9326104340033	2	1	1	13
-5.6831765702341	2	1	1	13
-5.59255469209463	2	1	1	13
-5.51797396838958	2	1	1	13
-5.43282925730488	3	1	1	13
-5.38831012050183	3	1	1	13
-5.36740740344821	3	1	1	13
-5.33473386981295	3	1	1	13
-5.29839172866611	3	1	1	13
-5.24063182978766	3	1	1	13
-5.1287330276881	3	1	1	13
-5.05859449658555	3	1	1	13
-5.03460599638185	3	1	1	13
-4.94117623413821	3	1	1	13
-4.8660214984452	3	1	1	13
-4.85944465932889	4	1	1	13
-4.79723764362591	4	1	1	13
-4.73603554052378	4	1	1	13
-4.71082344166735	4	1	1	13
-4.55607941527223	4	1	1	13
-4.41840044111273	4	1	1	13
-4.35999409535123	4	1	1	13
-4.29888422955593	4	1	1	13
-4.27502725009217	4	1	1	13
-4.23857829342474	4	1	1	13
-4.19097288542012	4	1	1	13
-4.1499249637665	4	1	1	13
-4.12881184115802	4	1	1	13
-4.07797211876948	4	1	1	13
-4.0317241923112	5	1	1	13
-3.9532242473234	6	1	1	13
-3.80457881812999	6	1	1	13
-3.71386979364099	6	1	1	13
-3.61845485859462	6	1	1	13
-3.5173946904675	6	1	1	13
-3.39019627214253	6	1	1	13
-3.24355241289145	6	1	1	13
-3.18270710767123	6	1	1	13
-3.1549702211825	6	1	1	13
-3.0951231445262	6	1	1	13
-3.03038402751172	6	1	1	13
-3.00876529908982	6	1	1	13
-2.90834801902753	6	1	1	13
-2.79876549498716	6	1	1	13
-2.76136106038555	6	1	1	13
-2.66939446490155	7	1	1	13
-2.59063680757535	7	1	1	13
-2.57552896412177	8	1	1	13
-2.52780009786798	8	1	1	13
-2.42026096664325	8	1	1	13
-2.20083386265472	9	1	1	13
-2.04309318623153	9	1	1	13
-2.0254362690034	9	1	1	13
-1.9590779423289	9	1	1	13
-1.89648945682807	9	1	1	13
-1.87945233763327	9	1	1	13
-1.86053265251312	9	1	1	13
-1.82424668831497	9	1	1	13
-1.79799296752505	9	1	1	13
-1.76971365704618	9	1	1	13
-1.73549290407705	9	1	1	13
-1.72666525074978	9	1	1	13
-1.72275690794025	9	1	1	13
-1.7134522907328	9	1	1	13
-1.69111294160498	9	1	1	13
-1.66452711377693	9	1	1	13
