group	xmin	xmax
1	-16.3942310876704	-13.6578688564299
2	-9.076896431835	-8.4164591188063
3	-8.2982516008034	-7.760543621157
4	-7.7076352498743	-7.6539332366536
5	-7.6539332366536	-7.5770294927322
6	-7.3396206425491	-7.04362435344355
7	-6.7584433042271	-6.4126386012202
8	-6.4106690202465	-6.3519934538382
9	-6.3519934538382	-6.3477130604658
10	-5.98220996978835	-5.72687663171
11	-5.64198904962984	-5.4630675993934
12	-5.0202068630487	-5.0113392654897
13	-4.8141710012285	-4.6716835145432
14	-4.6716835145432	-4.48740260779875
15	-4.48740260779875	-4.4723677769602
16	-4.2726033828365	-4.24019378587865
17	-4.1091399324318	-3.96942749854845
18	-3.96942749854845	-3.8582028273293
19	-3.8582028273293	-3.66131322860405
20	-3.5130622398507	-3.38476385897035
21	-3.21330169769855	-3.171114284091
22	-3.1515805062331	-3.08973503362125
23	-3.08973503362125	-3.0408110075743
24	-3.0408110075743	-2.8849472628409
25	-2.8849472628409	-2.8559983046826
26	-2.7362775923748	-2.68546270309935
27	-2.68546270309935	-2.57583931425695
28	-2.44058304284275	-2.3938902506793
29	-2.3938902506793	-2.3306592626781
30	-2.3306592626781	-2.280418699699
31	-2.280418699699	-2.13680836146045
32	-2.13680836146045	-2.13611573987675
33	-2.13611573987675	-2.1117751637898
34	-2.1117751637898	-1.9006330601673
35	-1.9006330601673	-1.851096945302
36	-1.9006330601673	-1.851096945302
37	-1.7924653933782	-1.76962626152195
38	-1.76962626152195	-1.7372239422585
39	-1.6826813773248	-1.6120386316583
40	-1.50049171871815	-1.493232899727
41	-1.493232899727	-1.3909298258735
42	-1.38222337029675	-1.37628259104145
43	-1.2691748726535	-1.2401255896481
44	-1.22678273006845	-1.15519178721165
45	-1.13287755756715	-1
46	-1.13287755756715	-1
47	-1	-0.888856833505098
48	-0.888856833505098	-0.844547516489101
49	-0.687612946224	-0.671444797375401
50	-0.405295652157699	-0.291537722430402
51	-0.149665023781051	-0.0281180749628014
52	0.0281180749627978	0.149665023781047
53	0.149665023781047	0.255264340745899
54	0.149665023781047	0.255264340745899
55	0.357458480985297	0.4204737071836
56	0.4204737071836	0.50773061208705
57	0.50773061208705	0.657807401827901
58	0.657807401827901	0.671444797375401
59	0.671444797375401	0.687612946224
60	0.687612946224	0.81407286802275
61	0.687612946224	0.81407286802275
62	0.81407286802275	0.83374735760375
63	0.83374735760375	0.844547516489101
64	0.844547516489101	0.888856833505102
65	0.844547516489101	0.888856833505102
66	0.888856833505102	1.0137294300894
67	1.0137294300894	1.0881130638739
68	1.0881130638739	1.12729455356605
69	1.12729455356605	1.13287755756715
70	1.13287755756715	1.13490494992765
71	1.13490494992765	1.15519178721165
72	1.15519178721165	1.2247678488617
73	1.15519178721165	1.2247678488617
74	1.2691748726535	1.3704390071698
75	1.3704390071698	1.51033795852845
76	1.3704390071698	1.51033795852845
77	1.51033795852845	1.52839165981855
78	1.51033795852845	1.52839165981855
79	1.52839165981855	1.60223809436715
80	1.60223809436715	1.6120386316583
81	1.60223809436715	1.6120386316583
82	1.6120386316583	1.6333840409705
83	1.6120386316583	1.6333840409705
84	1.6333840409705	1.7974129007059
85	1.7974129007059	1.8193275625523
86	1.7974129007059	1.8193275625523
87	1.8193275625523	1.87534463378195
88	1.8193275625523	1.87534463378195
89	1.87534463378195	1.89942119935625
90	1.89942119935625	1.95824784561115
91	1.96309952330135	2.2778832504285
92	1.96309952330135	2.2778832504285
93	2.2778832504285	2.2780844967749
94	2.2780844967749	2.2848510532256
95	2.39366648943355	2.4604613371927
96	2.4604613371927	2.4982736653825
97	2.4982736653825	2.57820541927545
98	2.57820541927545	2.649370679017
99	3.3792683925093	4.19118169430405
100	4.19118169430405	4.4843836375105
101	5.424740252815	12.0255107838507
102	-16.3942310876704	-10.1578688564299
103	-7.95095996978835	-7.346427681835
104	-7.04362435344355	-6.8419738493934
105	-6.0113392654897	-5.93817749854845
106	-5.93817749854845	-5.7702068630487
107	-5.7702068630487	-5.6716835145432
108	-5.6716835145432	-5.6593930062331
109	-5.2726033828365	-5.1091399324318
110	-5.0279745542271	-4.9553819774049
111	-4.7982516008034	-4.6802002702465
112	-4.6802002702465	-4.6195876637898
113	-4.48740260779875	-4.24019378587865
114	-4.2076352498743	-4.171114284091
115	-4.1198511316583	-4.1151838423748
116	-4.0130622398507	-3.9652103071845
117	-3.9652103071845	-3.8849472628409
118	-3.8582028273293	-3.66131322860405
119	-3.66131322860405	-3.5414591188063
120	-3.43546270309935	-3.38476385897035
121	-3.38476385897035	-3.280418699699
122	-3.21330169769855	-3.10162755756715
123	-3.08973503362125	-2.9126386012202
124	-2.885543621157	-2.872139149727
125	-2.872139149727	-2.8559983046826
126	-2.8477130604658	-2.7789332366536
127	-2.7789332366536	-2.7418990269602
128	-2.7418990269602	-2.7020294927322
129	-2.57583931425695	-2.4646206425491
130	-2.44058304284275	-2.3938902506793
131	-2.3938902506793	-2.3306592626781
132	-2.3306592626781	-2.2924653933782
133	-2.25049171871815	-2.2234537664891
134	-2.13680836146045	-2.13611573987675
135	-2.13611573987675	-1.9006330601673
136	-2.13611573987675	-1.9006330601673
137	-1.9006330601673	-1.8888568335051
138	-1.8888568335051	-1.851096945302
139	-1.76962626152195	-1.687612946224
140	-1.6714447973754	-1.60569675761155
141	-1.3909298258735	-1.38222337029675
142	-1.37628259104145	-1.2691748726535
143	-1.25773061208705	-1.2401255896481
144	-1.15519178721165	-1.13490494992765
145	-1	-0.905295652157699
146	-0.905295652157699	-0.895773868341699
147	-0.895773868341699	-0.851876631710001
148	-0.851876631710001	-0.835872442432851
149	-0.835872442432851	-0.81407286802275
150	-0.755264340745899	-0.534358733510899
151	-0.534358733510899	-0.328555202624599
152	-0.534358733510899	-0.328555202624599
153	-0.328555202624599	-0.312387053776002
154	-0.312387053776002	-0.291537722430402
155	-0.291537722430402	-0.244735659254101
156	-0.244735659254101	-0.24226938791295
157	-0.24226938791295	-0.149665023781051
158	-0.149665023781051	-0.111143166494898
159	-0.111143166494898	-0.0795262928164
160	-0.0281180749628014	-0.0105021543888491
161	-0.00953883461750138	-0.00846724283019995
162	-0.00846724283019995	-0.00675519225850252
163	-0.00675519225850252	0.013729430089402
164	0.013729430089402	0.0281180749627978
165	0.0608289987715001	0.08374735760375
166	0.08374735760375	0.0881130638738981
167	0.0881130638738981	0.141558179017
168	0.141558179017	0.149665023781047
169	0.149665023781047	0.157807401827901
170	0.157807401827901	0.357458480985297
171	0.424916489433549	0.459188992425698
172	0.459188992425698	0.633384040970501
173	0.73046875	0.81407286802275
174	0.81407286802275	1.12729455356605
175	0.81407286802275	1.12729455356605
176	1.12729455356605	1.13490494992765
177	1.13490494992765	1.15519178721165
178	1.15519178721165	1.2247678488617
179	1.2247678488617	1.2691748726535
180	1.2691748726535	1.2848510532256
181	1.2848510532256	1.3193275625523
182	1.3193275625523	1.51033795852845
183	1.3193275625523	1.51033795852845
184	1.3193275625523	1.51033795852845
185	1.51033795852845	1.52839165981855
186	1.52839165981855	1.60223809436715
187	1.52839165981855	1.60223809436715
188	1.60223809436715	1.7780844967749
189	1.60223809436715	1.7780844967749
190	1.7780844967749	1.7974129007059
191	1.7780844967749	1.7974129007059
192	1.7974129007059	1.87534463378195
193	1.87534463378195	1.89942119935625
194	1.89942119935625	1.96309952330135
195	2.0003621425093	2.2778832504285
196	2.0003621425093	2.2778832504285
197	2.3364681921787	2.4604613371927
198	2.4604613371927	2.5
199	2.57820541927545	3.44118169430405
200	3.44118169430405	3.4843836375105
201	3.4843836375105	3.875
202	4.424740252815	12.0255107838507
