group	xmin	xmax
1	-16.3942310876704	-13.5566464942744
2	-7.81092018092788	-7.78634981682617
3	-7.27344573089925	-7.25483449817011
4	-6.84173048285499	-6.8054718147468
5	-6.25095620098467	-6.23448972184242
6	-5.94623547677745	-5.94325800843815
7	-5.67937296128825	-5.67232013200482
8	-5.34125534901906	-5.23872358873634
9	-4.97104260281666	-4.92407279321458
10	-4.76142453286449	-4.73536498801718
11	-4.56006681584267	-4.54816545366166
12	-4.44952793625334	-4.44876879586338
13	-4.38667781816728	-4.35499102394566
14	-4.31860088977209	-4.26637175205061
15	-4.12685410878531	-4.10348912163727
16	-3.95467010789891	-3.94903622164803
17	-3.85466223608488	-3.83859653146536
18	-3.7590575971627	-3.73805399377977
19	-3.66062877751548	-3.65533958664016
20	-3.54612317155751	-3.52433932175462
21	-3.4616378054064	-3.45845924939276
22	-3.36321090461389	-3.36317802744301
23	-3.27882468323651	-3.276392603657
24	-3.23692189223257	-3.22699152154541
25	-3.14475185181184	-3.14239096974799
26	-3.05730614189398	-3.05653208138921
27	-3.01640129071843	-3.01530572886223
28	-2.94643901754769	-2.93417382693537
29	-2.90254235988393	-2.89733315241264
30	-2.86940317382495	-2.8664526131578
31	-2.79690542895275	-2.79676156302564
32	-2.74540643749566	-2.7406280037116
33	-2.67061519886293	-2.66439575729
34	-2.61320987690996	-2.61197501292937
35	-2.49517037115267	-2.47346626461687
36	-2.41305952787165	-2.40807047027735
37	-2.36263062438405	-2.36157880121279
38	-2.29773230654888	-2.28250819272173
39	-2.22334742734277	-2.21953059189874
40	-2.17872128336781	-2.16763125853885
41	-2.10637507904712	-2.10536224425155
42	-2.04952257782917	-2.04811758396257
43	-1.98273897143014	-1.97015379603438
44	-1.90668226080647	-1.89995380524236
45	-1.85679213495322	-1.83993114135294
46	-1.7100806287678	-1.70603004947618
47	-1.67763353209181	-1.67523370828854
48	-1.61335367500838	-1.6026656360227
49	-1.56979733034891	-1.56466990204674
50	-1.43866882364542	-1.43358768170906
51	-1.37599172363054	-1.36707202355352
52	-1.30864746302096	-1.29932049578481
53	-1.23735046203557	-1.23529837956094
54	-1.18314921166135	-1.18179527843541
55	-1.12007526289287	-1.11640440713865
56	-1.06724495670545	-1.05933451570455
57	-1.04209179002398	-1.04119596244382
58	-1	-1
59	-0.92899364085264	-0.904446504682776
60	-0.82290714340474	-0.822575139155653
61	-0.76488323226898	-0.754916671606551
62	-0.700360707860201	-0.698539668237666
63	-0.61963811710694	-0.610738211020822
64	-0.579414242240551	-0.571229381422191
65	-0.44092635959848	-0.436864244771147
66	-0.282732638724431	-0.279497424860445
67	-0.13391147055532	-0.116143743644699
68	0.0832869671473446	0.0922258059399503
69	0.22909240844165	0.231732839956155
