group	x	y
1	1	1
1	0.997023809523809	1
1	0.964285714285714	1
1	0.958333333333333	1
1	0.946428571428571	1
1	0.916666666666667	1
1	0.907738095238095	1
1	0.895833333333333	1
1	0.889880952380952	1
1	0.875	1
1	0.87202380952381	1
1	0.869047619047619	1
1	0.866071428571429	1
1	0.839285714285714	1
1	0.836309523809524	1
1	0.806547619047619	1
1	0.776785714285714	1
1	0.761904761904762	1
1	0.758928571428571	1
1	0.752976190476191	1
1	0.74702380952381	1
1	0.744047619047619	1
1	0.738095238095238	1
1	0.735119047619048	1
1	0.705357142857143	1
1	0.690476190476191	1
1	0.669642857142857	1
1	0.636904761904762	1
1	0.633928571428571	1
1	0.630952380952381	1
1	0.601190476190476	1
1	0.595238095238095	1
1	0.586309523809524	1
1	0.580357142857143	1
1	0.550595238095238	1
1	0.541666666666667	1
1	0.523809523809524	1
1	0.508928571428571	1
1	0.494047619047619	1
1	0.491071428571429	1
1	0.476190476190476	1
1	0.458333333333333	1
1	0.43452380952381	1
1	0.416666666666667	1
1	0.401785714285714	1
1	0.37797619047619	1
1	0.375	1
1	0.369047619047619	1
1	0.342261904761905	1
1	0.339285714285714	1
1	0.336309523809524	1
1	0.333333333333333	1
1	0.330357142857143	1
1	0.327380952380952	1
1	0.324404761904762	1
1	0.318452380952381	1
1	0.31547619047619	1
1	0.303571428571429	1
1	0.300595238095238	1
1	0.297619047619048	1
1	0.291666666666667	1
1	0.282738095238095	1
1	0.270833333333333	1
1	0.264880952380952	1
1	0.244047619047619	1
1	0.241071428571429	1
1	0.232142857142857	1
1	0.244047619047619	1
1	0.229166666666667	1
1	0.223214285714286	1
1	0.217261904761905	1
1	0.211309523809524	1
1	0.199404761904762	1
1	0.193452380952381	1
1	0.199404761904762	1
1	0.178571428571429	1
1	0.166666666666667	1
1	0.163690476190476	1
1	0.151785714285714	1
1	0.148809523809524	1
1	0.142857142857143	1
1	0.136904761904762	1
1	0.133928571428571	1
1	0.125	1
1	0.125	0.974358974358974
1	0.12202380952381	0.974358974358974
1	0.116071428571429	0.974358974358974
1	0.107142857142857	0.974358974358974
1	0.104166666666667	0.974358974358974
1	0.0982142857142857	0.974358974358974
1	0.0952380952380952	0.974358974358974
1	0.0922619047619048	0.974358974358974
1	0.0892857142857143	0.974358974358974
1	0.0863095238095238	0.974358974358974
1	0.0744047619047619	0.974358974358974
1	0.0625	0.974358974358974
1	0.0595238095238095	0.974358974358974
1	0.0535714285714286	0.974358974358974
1	0.0505952380952381	0.974358974358974
1	0.0476190476190476	0.974358974358974
1	0.0178571428571429	0.974358974358974
1	0.0148809523809524	0.974358974358974
1	0.0119047619047619	0.974358974358974
1	0.00892857142857143	0.974358974358974
1	0.00595238095238095	0.974358974358974
1	0.00297619047619048	0.974358974358974
1	0.00297619047619048	0.948717948717949
1	0.00297619047619048	0.923076923076923
1	0.00297619047619048	0.897435897435897
1	0.00297619047619048	0.871794871794872
1	0.00297619047619048	0.846153846153846
1	0.00297619047619048	0.82051282051282
1	0.00297619047619048	0.794871794871795
1	0.00297619047619048	0.769230769230769
1	0.00297619047619048	0.743589743589744
1	0	0.743589743589744
1	0	0.717948717948718
1	0.00297619047619048	0.717948717948718
1	0.00297619047619048	0.692307692307692
1	0.00297619047619048	0.67948717948718
1	0.00297619047619048	0.666666666666667
1	0.00297619047619048	0.653846153846154
1	0.00297619047619048	0.628205128205128
1	0.00297619047619048	0.615384615384615
1	0.0416666666666667	0.615384615384615
1	0.0416666666666667	0.602564102564103
1	0.0803571428571429	0.58974358974359
1	0.0803571428571429	0.576923076923077
1	0.0803571428571429	0.551282051282051
1	0.0803571428571429	0.538461538461538
1	0.0803571428571429	0.461538461538462
1	0.0416666666666667	0.461538461538462
1	0.0416666666666667	0.384615384615385
1	0.0803571428571429	0.371794871794872
1	0.0803571428571429	0.358974358974359
1	0.119047619047619	0.358974358974359
1	0.119047619047619	0.346153846153846
1	0.119047619047619	0.333333333333333
1	0.119047619047619	0.282051282051282
1	0.119047619047619	0.256410256410256
1	0.157738095238095	0.256410256410256
1	0.154761904761905	0.256410256410256
1	0.116071428571429	0.256410256410256
1	0.116071428571429	0.243589743589744
1	0.0773809523809524	0.243589743589744
1	0.0773809523809524	0.217948717948718
1	0.0773809523809524	0.128205128205128
1	0.0773809523809524	0.115384615384615
1	0.0773809523809524	0.102564102564103
1	0.0773809523809524	0.0897435897435897
1	0.0386904761904762	0.0897435897435897
1	0.0386904761904762	0.0769230769230769
1	0.0386904761904762	0.0641025641025641
1	0.0386904761904762	0.0512820512820513
1	0.0386904761904762	0.0384615384615385
1	0.0386904761904762	0.0256410256410256
1	0	0.0256410256410256
1	0	0.0128205128205128
1	0	0
2	1	1
2	0.997023809523809	1
