group	xmin	xmax
1	-16.3942310876704	-8.50006340111903
2	-7.10755562123014	-7.05703430767855
3	-6.60592862737888	-6.58937076257742
4	-6.25575646453015	-6.25536091643513
5	-5.98593847010846	-5.97783915783197
6	-5.7834596190705	-5.78336605127515
7	-5.54770200367329	-5.54472152015845
8	-5.26741553913035	-5.24635974712068
9	-5.02790573062638	-5.02646548466406
10	-4.83754827907078	-4.83702406883418
11	-4.75263373538072	-4.7451471028935
12	-4.50536886502423	-4.49409317874987
13	-4.30954673873407	-4.3049042685273
14	-4.19712536629696	-4.18905601148792
15	-4.12216239713017	-4.11929704453872
16	-4.05808253312698	-4.05363971820596
17	-3.92042309436803	-3.91417855194084
18	-3.79225985809399	-3.78891429562283
19	-3.71999035293434	-3.71687320129126
20	-3.57827837484325	-3.57629277204282
21	-3.4123047529754	-3.40184807203641
22	-3.34607470745534	-3.34282378762163
23	-3.26489983210622	-3.26220170406917
24	-3.1169334518295	-3.1108956097281
25	-3.05639492638808	-3.054289887476
26	-2.95515629902728	-2.94813430307489
27	-2.82520736746891	-2.82488266425434
28	-2.6508359968079	-2.649816115862
29	-2.58331827564206	-2.5790166337869
30	-2.47112653822082	-2.45755026718339
31	-2.32385615707429	-2.32329693315286
32	-2.20385179864621	-2.20205246584616
33	-2.12735267378758	-2.10256013600873
34	-2.0689103230511	-2.0596236118543
35	-1.9481009222993	-1.94014938839981
36	-1.82762534502515	-1.82105163473956
37	-1.6916774396302	-1.68275204800959
38	-1.62560669888775	-1.62391356851135
39	-1.47016094609748	-1.46787821319038
40	-1.35218746172441	-1.34664675350636
41	-1.24486286666089	-1.23950365280954
42	-1.15090841121022	-1.15049938635262
43	-1.01830466150421	-1.016142389727
44	-1.0063608775529	-1
45	-1.0063608775529	-1
46	-1.0063608775529	-1
47	-1.0063608775529	-1
48	-1.0063608775529	-1
49	-1	-0.99576389268646
50	-1	-0.99576389268646
51	-1	-0.99576389268646
52	-1	-0.99576389268646
53	-1	-0.99576389268646
54	-0.915809757092689	-0.905633668891147
55	-0.57419524064436	-0.564291029584025
56	-0.2810408774496	-0.27890141399425
57	-0.24564026315535	-0.220742637778713
58	-0.0481344066114495	-0.0462861980426492
59	0.0432929260619552	0.0459027601598354
60	0.185929698723701	0.2060008787941
61	0.27890141399425	0.2810408774496
62	0.434590790069001	0.444152186285665
63	0.558958261881415	0.560942446917755
64	0.632513322130608	0.636557053776659
65	0.82919511212301	0.837784887774605
66	0.905440675410864	0.912988236953796
67	0.99576389268646	1.00468971564509
68	1.08814204339368	1.11293785766554
69	1.1305896771366	1.13684233044881
70	1.27296172917366	1.27347323006912
71	1.3785566384369	1.40986835261223
72	1.52046611952666	1.53676443960869
73	1.55961914515363	1.56107168336074
74	1.59699295388253	1.60289503532669
75	1.65864844142295	1.66190184637351
76	1.70655123330181	1.71276396015571
77	1.81318297359376	1.85528765219057
78	1.90021664626826	1.91074622818708
79	1.93418932342245	1.93665375572248
80	1.97831694786483	1.99519295436837
81	2.146156617067	2.14720613714577
82	2.23945854050881	2.25741555124794
83	2.35582372680056	2.37632413461243
84	2.40777757663016	2.41000140677684
85	2.49610395271348	2.51473879398639
86	2.57623504998098	2.59088970150806
87	2.62014581674827	2.66477103146427
88	2.71115972782156	2.71137016984654
89	2.73200775904186	2.73747249707793
90	2.81393027848828	2.81404781925424
91	2.89951113508347	2.91012707718998
92	3.00615463590897	3.01009128172415
93	3.0970390016935	3.12134471179304
94	3.2384977138383	3.24174342211495
95	3.36200099669658	3.37087433243937
96	3.49703386533772	3.50928022955504
97	3.63594212360177	3.64048195626483
98	3.8922804163574	3.89952736681496
99	4.05073990404588	4.08136076897484
100	4.22895079774714	4.27014704248009
101	5.29366834377844	12.0255107838507
102	-16.3942310876704	-8.49217010033391
103	-6.31609815221524	-6.29799428320563
104	-5.81743943152777	-5.81566846768727
105	-5.67456021568159	-5.67271543243087
106	-5.50159674575294	-5.47165276210884
107	-5.27283694446305	-5.25704901490121
108	-5.07849827246023	-5.07842479874762
109	-4.94645120024304	-4.94212975387889
110	-4.80731684817787	-4.80353237325506
111	-4.58853614610248	-4.57499254941073
112	-4.50504210134893	-4.49409317874987
113	-4.34379993737774	-4.33982471899002
114	-4.20076459083356	-4.20015495764249
115	-4.12216239713017	-4.11929704453872
116	-4.06387309162098	-4.05918662078157
117	-3.92753308114071	-3.92205277098844
118	-3.82960752064518	-3.81509581009378
119	-3.75612698480792	-3.75263373538072
120	-3.68955107065228	-3.6895479264725
121	-3.49054133189536	-3.48923226646839
122	-3.42023987070195	-3.4123047529754
123	-3.34607470745534	-3.34506733561271
124	-3.26845653425411	-3.26546963019465
125	-3.14411194256058	-3.13750927842215
126	-3.04872730781995	-3.04564347048012
127	-2.89681464223592	-2.8938102512668
128	-2.78309916913416	-2.78053722793434
129	-2.71165496842171	-2.70981407435799
130	-2.61884997042977	-2.61512110091547
131	-2.48482907445539	-2.48372785801626
132	-2.34881977527488	-2.34348418359305
133	-2.20205246584616	-2.20163299144886
134	-2.09182730519309	-2.08627509797992
135	-2.02244078260256	-2.01524123697108
