group	xmin	xmax
1	-16.3942310876704	-8.0133519620867
2	-7.09211619790085	-6.1242392921213
3	-5.91124859985785	-5.3203868508079
4	-5.2605543861027	-5.1894246568215
5	-5.14772997002875	-5.12195904052325
6	-4.87517079781355	-4.8538626914063
7	-4.8378944500937	-4.76323602624665
8	-4.7177300045335	-4.71225852454235
9	-4.71225852454235	-4.6173999321258
10	-4.5666472754797	-4.5257420573328
11	-4.4099980191776	-4.3836140022151
12	-4.21531033090925	-4.1536445932117
13	-4.1536445932117	-4.11272573020755
14	-3.91671424427615	-3.82437590965875
15	-3.53171681255205	-3.48103042085745
16	-3.45193386103685	-3.4119898786691
17	-3.4119898786691	-3.28209859190915
18	-3.23305531028825	-3.1937207251141
19	-3.1937207251141	-3.18344347143955
20	-3.09321366913885	-2.94229211442295
21	-2.8126027554424	-2.7574281582899
22	-2.7243968101743	-2.70642694344655
23	-2.68432887377315	-2.58303835520605
24	-2.4256335849487	-2.38090975612815
25	-2.316458662956	-2.2562341202085
26	-2.2562341202085	-2.24048003307445
27	-2.2562341202085	-2.24048003307445
28	-2.2168420538748	-2.14422000471745
29	-2.07515162672955	-2.0668506567583
30	-1.9413732354765	-1.93540179373655
31	-1.8600248223876	-1.83095571882965
32	-1.8053946008806	-1.8036918125632
33	-1.78026513458075	-1.77979861485855
34	-1.77979861485855	-1.7514510910687
35	-1.7514510910687	-1.7381061412088
36	-1.7203917401463	-1.6953958376361
37	-1.6953958376361	-1.6920704957116
38	-1.6920704957116	-1.6582939586908
39	-1.60785363521255	-1.59333797033675
40	-1.45945095582865	-1.43404249313865
41	-1.41812245901035	-1.3867101240494
42	-1.2525842879156	-1.2437635492171
43	-1.1229701420966	-1
44	-1.1229701420966	-1
45	-1.1229701420966	-1
46	-1.1229701420966	-1
47	-1.1229701420966	-1
48	-1.1229701420966	-1
49	-1	-0.968294366512652
50	-1	-0.968294366512652
51	-1	-0.968294366512652
52	-1	-0.968294366512652
53	-1	-0.968294366512652
54	-1	-0.968294366512652
55	-0.849842788124452	-0.595425169074849
56	-0.44503252092905	-0.418614338121602
57	-0.24619377584135	-0.239327899561648
58	-0.197157129386301	-0.061807772060952
59	-0.061807772060952	0.0618077720609485
60	0.0618077720609485	0.197157129386298
61	0.197157129386298	0.239327899561651
62	0.239327899561651	0.24619377584135
63	0.239327899561651	0.24619377584135
64	0.262247361125301	0.4186143381216
65	0.4186143381216	0.566932044145201
66	0.566932044145201	0.849842788124448
67	0.849842788124448	0.955557829478002
68	0.955557829478002	0.96829436651265
69	0.96829436651265	1.02448554765945
70	1.02448554765945	1.2437635492171
71	1.2437635492171	1.3330318856255
72	1.2437635492171	1.3330318856255
73	1.3330318856255	1.41812245901035
74	1.41812245901035	1.43404249313865
