group	x	y	PANEL
1	-16.3942310876704	152	1
1	-4.27379947937267	151	1
1	-4.08298324861124	150	1
1	-3.93580282932994	149	1
1	-3.7816085515602	147	1
1	-3.62764854396305	146	1
1	-3.58474490442086	143	1
1	-3.47347795689828	141	1
1	-3.23947814054845	140	1
1	-3.08179058838178	138	1
1	-3.06248278453091	136	1
1	-3.02063461675354	134	1
1	-2.95801558362452	133	1
1	-2.92383798463913	132	1
1	-2.91400000403131	131	1
1	-2.84611419241092	130	1
1	-2.77592067616012	131	1
1	-2.742411825611	129	1
1	-2.70446783799623	128	1
1	-2.67667427232324	127	1
1	-2.64212548434567	125	1
1	-2.6183992762219	124	1
1	-2.59053318159697	122	1
1	-2.5496010373595	118	1
1	-2.49229807178419	117	1
1	-2.45407629465517	114	1
1	-2.40912488639263	112	1
1	-2.35545641497415	108	1
1	-2.30234179332069	106	1
1	-2.24861908834731	105	1
1	-2.19442432087045	103	1
1	-2.14450665554973	103	1
1	-2.09885930015159	102	1
1	-1.99258828569547	101	1
1	-1.91832682918267	100	1
1	-1.91114542318274	99	1
1	-1.90896826743417	96	1
1	-1.86126241496978	93	1
1	-1.7914105849482	93	1
1	-1.75585805056549	91	1
1	-1.70147856586155	90	1
1	-1.65116040563093	88	1
1	-1.62960360902876	84	1
1	-1.59866794353527	82	1
1	-1.57660751085433	80	1
1	-1.48814768318951	79	1
1	-1.40297475834519	77	1
1	-1.34368196415482	74	1
1	-1.27416868146902	73	1
1	-1.24900963347332	69	1
1	-1.23187726286547	69	1
1	-1.22020070106604	63	1
1	-1.21152842403643	63	1
1	-1.20797862577543	63	1
1	-1.19518682008061	62	1
1	-1.17804600789628	61	1
1	-1.1607008283211	60	1
1	-1.14925802710508	59	1
1	-1.07059072179397	56	1
1	-0.98247137160154	55	1
1	-0.9696842432643	50	1
1	-0.961041197360378	49	1
1	-0.946856197164045	48	1
1	-0.922508600215939	47	1
1	-0.899653650948772	46	1
1	-0.89175807955622	46	1
1	-0.884853317674315	46	1
1	-0.86140839344786	45	1
1	-0.840390359532905	44	1
1	-0.79591629824428	43	1
1	-0.749524548941038	41	1
1	-0.72950175010727	38	1
1	-0.71423932736359	37	1
1	-0.701590853550694	35	1
1	-0.688848909101676	33	1
1	-0.677251450856115	32	1
1	-0.665017255776977	31	1
1	-0.652220147645304	29	1
1	-0.617804720414064	28	1
1	-0.570857018889178	26	1
1	-0.536874330552277	25	1
1	-0.518209394433042	25	1
1	-0.50331097169507	24	1
1	-0.491311345278772	22	1
1	-0.467919687125018	22	1
1	-0.44846067091537	21	1
1	-0.436912862436469	20	1
1	-0.424735122187632	19	1
1	-0.410950590493977	18	1
1	-0.384779351789768	17	1
1	-0.36889432117448	16	1
1	-0.35569875919339	15	1
1	-0.309676864642622	14	1
1	-0.2731337502116	13	1
1	-0.266859675220563	12	1
1	-0.260071291734857	11	1
1	-0.24957168829731	10	1
1	-0.23393525321037	9	1
1	-0.2015528781814	8	1
1	-0.134002262921828	7	1
1	8.88178419700125e-16	6	1
1	0.134002262921828	5	1
1	0.2015528781814	5	1
1	0.226232341743578	6	1
1	0.235117363949773	6	1
1	0.253319878854112	6	1
1	0.266859675220562	6	1
1	0.279168786056082	6	1
1	0.315711900487105	6	1
1	0.3561816589926	6	1
1	0.384779351789768	6	1
1	0.410950590493978	6	1
1	0.424735122187633	6	1
1	0.436912862436471	6	1
1	0.471852329069126	8	1
1	0.50331097169507	8	1
1	0.527657400250909	10	1
1	0.617506641199555	10	1
1	0.7276989016725	11	1
1	0.779444967924172	10	1
1	0.816302043929212	9	1
1	0.84185927468554	9	1
1	0.86140839344786	11	1
1	0.978010232921917	11	1
1	1.13075455749085	11	1
1	1.18904683145736	11	1
1	1.31102034798304	10	1
1	1.50694866316557	10	1
1	1.58857531558612	8	1
1	1.61888731128333	10	1
1	1.64689055773456	10	1
1	1.6530471480741	10	1
1	1.65930540823068	11	1
1	1.69049927725259	15	1
1	1.74606879991234	20	1
1	1.77951974878961	20	1
1	1.85093899917094	20	1
1	1.93066958979672	20	1
1	1.99300805669871	18	1
1	2.07252899536487	18	1
1	2.11417394207716	16	1
1	2.13845865837978	17	1
1	2.17179084268384	16	1
1	2.46840016569463	16	1
1	2.80977147177784	17	1
1	3.00574096343277	13	1
1	3.15591185235132	13	1
1	3.17659971589564	8	1
1	3.22069114248236	7	1
1	3.38480155644414	6	1
1	3.73607845467729	6	1
1	3.98376432958387	6	1
1	4.01633737789322	6	1
1	4.10108926157857	4	1
1	4.25703519588684	2	1
1	4.6681219446451	2	1
1	12.0255107838507	0	1
2	-16.3942310876704	0	1
2	-4.27379947937267	0	1
2	-4.08298324861124	0	1
2	-3.93580282932994	0	1
2	-3.7816085515602	0	1
2	-3.62764854396305	1	1
2	-3.58474490442086	1	1
2	-3.47347795689828	1	1
2	-3.23947814054845	1	1
2	-3.08179058838178	1	1
2	-3.06248278453091	1	1
2	-3.02063461675354	1	1
2	-2.95801558362452	1	1
2	-2.92383798463913	1	1
2	-2.91400000403131	1	1
2	-2.84611419241092	1	1
2	-2.77592067616012	2	1
2	-2.742411825611	2	1
2	-2.70446783799623	2	1
2	-2.67667427232324	2	1
2	-2.64212548434567	2	1
2	-2.6183992762219	2	1
2	-2.59053318159697	2	1
2	-2.5496010373595	2	1
2	-2.49229807178419	2	1
2	-2.45407629465517	2	1
2	-2.40912488639263	2	1
2	-2.35545641497415	2	1
2	-2.30234179332069	2	1
2	-2.24861908834731	2	1
2	-2.19442432087045	2	1
2	-2.14450665554973	3	1
2	-2.09885930015159	3	1
2	-1.99258828569547	3	1
2	-1.91832682918267	3	1
2	-1.91114542318274	3	1
2	-1.90896826743417	3	1
2	-1.86126241496978	3	1
2	-1.7914105849482	5	1
2	-1.75585805056549	5	1
2	-1.70147856586155	5	1
2	-1.65116040563093	5	1
2	-1.62960360902876	5	1
2	-1.59866794353527	5	1
2	-1.57660751085433	5	1
2	-1.48814768318951	5	1
2	-1.40297475834519	5	1
2	-1.34368196415482	5	1
2	-1.27416868146902	5	1
2	-1.24900963347332	5	1
2	-1.23187726286547	6	1
2	-1.22020070106604	6	1
2	-1.21152842403643	8	1
2	-1.20797862577543	9	1
2	-1.19518682008061	9	1
2	-1.17804600789628	9	1
2	-1.1607008283211	9	1
2	-1.14925802710508	9	1
2	-1.07059072179397	9	1
2	-0.98247137160154	9	1
2	-0.9696842432643	9	1
2	-0.961041197360378	9	1
2	-0.946856197164045	9	1
2	-0.922508600215939	9	1
2	-0.899653650948772	9	1
2	-0.89175807955622	10	1
2	-0.884853317674315	11	1
2	-0.86140839344786	11	1
2	-0.840390359532905	11	1
2	-0.79591629824428	11	1
2	-0.749524548941038	11	1
2	-0.72950175010727	11	1
2	-0.71423932736359	11	1
2	-0.701590853550694	11	1
2	-0.688848909101676	11	1
2	-0.677251450856115	11	1
2	-0.665017255776977	11	1
2	-0.652220147645304	11	1
