group	xmin	xmax
1	-16.3942310876704	-5.82124647821546
2	-5.82124647821546	-5.0834609941133
3	-5.0834609941133	-3.94072628380933
4	-3.94072628380933	-3.92140178527268
5	-3.52081245126132	-3.51752477067034
6	-3.51752477067034	-3.48180644641907
7	-3.48180644641907	-3.47852424137473
8	-3.4264082443709	-3.34054168947545
9	-3.34054168947545	-3.33931667092692
10	-3.33931667092692	-3.28970140494393
11	-3.27837322992951	-3.25364671415547
12	-3.1404875941759	-3.08209393740512
13	-3.06672773269908	-3.04185937143787
14	-2.80572791806949	-2.75320409919347
15	-2.75320409919347	-2.54546028839791
16	-2.45961457669723	-2.41008010836827
17	-2.35313114396461	-2.32519384583219
18	-2.21730947983071	-2.12153049355785
19	-2.07362857323283	-2.03775871585657
20	-1.96853982930606	-1.9500820387057
21	-1.94300196393245	-1.93842060819079
22	-1.93842060819079	-1.84170479099795
23	-1.84170479099795	-1.83423227618265
24	-1.83423227618265	-1.82596763648466
25	-1.82596763648466	-1.82055763450164
26	-1.82596763648466	-1.82055763450164
27	-1.82055763450164	-1.77584228668877
28	-1.82055763450164	-1.77584228668877
29	-1.77584228668877	-1.72414898594362
30	-1.72414898594362	-1.62862703563257
31	-1.58306306518701	-1.46163805632336
32	-1.44271914561415	-1.43325939560602
33	-1.37224348814014	-1.35287477276369
34	-1.32527838012518	-1.31919135195694
35	-1.31919135195694	-1.31739168772864
36	-1.18155315194875	-1.15332484952225
37	-1.15332484952225	-1.09641900432728
38	-1.09641900432728	-0.94249989638752
39	-0.94249989638752	-0.900054617799045
40	-0.873305565850259	-0.853851702890525
41	-0.794547149836038	-0.767080555170095
42	-0.750411307829955	-0.705078536937965
43	-0.66846304753272	-0.634365304084451
44	-0.612056571067735	-0.547046003321039
45	-0.479647150449489	-0.477341707671746
46	-0.406083549443499	-0.394173946357036
47	-0.36156158132675	-0.356294493019965
48	-0.274422559579905	-0.247948079148726
49	-0.204911735760994	-0.178268015532945
50	-0.13435614332305	-0.113627663246525
51	-0.0171004587864498	-0.00726818305382793
52	0.061656648997845	0.0689274321697493
53	0.151767997953849	0.173364039902449
54	0.178268015532945	0.204911735760994
55	0.228197672596801	0.245741864413402
56	0.280087176550149	0.352707234620748
57	0.393485557043334	0.406083549443501
58	0.452578983289602	0.453389795901435
59	0.51048932557797	0.521444124313495
60	0.559358244290994	0.650426894617549
61	0.650426894617549	0.663023056389905
62	0.767080555170095	0.802430107735271
63	0.858586320669154	0.930345177659085
64	1.37224348814015	1.45622189766587
65	1.77372854270135	1.84905157092503
66	1.93133463892287	1.98937975549469
67	1.98937975549469	2.0063502514326
68	2.03775871585657	2.16770360508505
69	2.16770360508505	2.32547511709185
70	2.32547511709185	2.36484731727065
71	2.37749668854505	2.38731109602884
72	2.38731109602884	2.39203978757565
73	2.4185125440139	2.433030489561
74	2.433030489561	2.47492470506107
75	2.47492470506107	2.48793472011609
76	2.48793472011609	2.5791911920712
77	2.8221743074886	2.91394699706833
78	2.91394699706833	2.99348769252805
79	3.04753806012905	3.0752031439089
80	3.04753806012905	3.0752031439089
81	3.0752031439089	3.19726817359017
82	3.0752031439089	3.19726817359017
