group	x	y	PANEL
1	-16.3942310876704	916	1
1	-8.81565647705985	915	1
1	-8.27503124413294	914	1
1	-8.1149444754622	913	1
1	-7.29545846738033	912	1
1	-6.53633093054394	910	1
1	-6.44718779314272	910	1
1	-6.36378025240228	909	1
1	-6.29147313455546	908	1
1	-6.20628363378921	906	1
1	-6.0895064168441	905	1
1	-6.01571164531799	904	1
1	-5.97587566981952	903	1
1	-5.93235656371679	903	1
1	-5.85558820989706	902	1
1	-5.72896620508591	900	1
1	-5.63450053980308	899	1
1	-5.59727759570188	898	1
1	-5.54050814315877	897	1
1	-5.45570657206507	896	1
1	-5.3432375109024	894	1
1	-5.17967128484558	893	1
1	-5.07465041427293	892	1
1	-5.05611603117127	891	1
1	-5.01930643321055	889	1
1	-4.99301681452703	887	1
1	-4.98114806493188	886	1
1	-4.95429928014958	885	1
1	-4.89990744810293	882	1
1	-4.84329617429081	881	1
1	-4.82196110489514	880	1
1	-4.79554802701203	878	1
1	-4.70798883211367	877	1
1	-4.5804673092374	876	1
1	-4.51212720757625	874	1
1	-4.49157307075143	873	1
1	-4.46562552424492	869	1
1	-4.42093196780997	868	1
1	-4.38410833925783	867	1
1	-4.3815600183955	866	1
1	-4.36769404818083	862	1
1	-4.33404797863838	860	1
1	-4.31231031085073	858	1
1	-4.30580760138565	857	1
1	-4.29730567035052	855	1
1	-4.27557180904363	852	1
1	-4.24874948011734	847	1
1	-4.23394882382572	842	1
1	-4.2170892505658	839	1
1	-4.20287578187252	838	1
1	-4.13292476620705	837	1
1	-4.03320572967653	835	1
1	-3.99118103963103	834	1
1	-3.98021527387189	833	1
1	-3.96969324761331	832	1
1	-3.94209211858876	828	1
1	-3.92080491991949	827	1
1	-3.91915591774639	825	1
1	-3.9141529446186	824	1
1	-3.90773331013987	820	1
1	-3.90270687832448	819	1
1	-3.89810077889934	816	1
1	-3.89035700407592	814	1
1	-3.87869276007174	811	1
1	-3.86986321733072	810	1
1	-3.86243572845316	809	1
1	-3.85575400478543	803	1
1	-3.84404359783084	803	1
1	-3.81103540134758	802	1
1	-3.78587774025852	800	1
1	-3.78182759389866	799	1
1	-3.76877733135285	798	1
1	-3.74332998306417	795	1
1	-3.7140910326498	794	1
1	-3.69425867528242	793	1
1	-3.67456361347914	792	1
1	-3.64058337381196	790	1
1	-3.61346574382931	789	1
1	-3.59369501187285	788	1
1	-3.58069450757649	785	1
1	-3.58044696237406	783	1
1	-3.57843459785962	782	1
1	-3.57319239424297	781	1
1	-3.56513272456701	780	1
1	-3.55524705955996	778	1
1	-3.54993607521431	777	1
1	-3.54968508854453	773	1
1	-3.54455075321481	772	1
1	-3.53906356440528	771	1
1	-3.51645528277905	770	1
1	-3.46004332919364	768	1
1	-3.41831861493626	765	1
1	-3.41003163179961	764	1
1	-3.40729506064307	762	1
1	-3.38090955743474	755	1
1	-3.3470786947459	752	1
1	-3.33559414023722	750	1
1	-3.32034168066877	748	1
1	-3.2914503214189	746	1
1	-3.25789585058525	742	1
1	-3.23267657896728	741	1
1	-3.22283070066049	739	1
1	-3.20703301754659	738	1
1	-3.18986788077685	735	1
1	-3.18582535000312	733	1
1	-3.17703201880406	731	1
1	-3.16658207731602	731	1
1	-3.16347732147308	729	1
1	-3.15582548033728	725	1
1	-3.13282724784656	723	1
1	-3.11178430908976	721	1
1	-3.09911569746194	715	1
1	-3.07566894465597	711	1
1	-3.0347249593528	711	1
1	-3.00342608046477	709	1
1	-2.97071615752756	708	1
1	-2.94111290344578	707	1
1	-2.93802801774525	706	1
1	-2.93476872423931	706	1
1	-2.92811454035921	703	1
1	-2.92370222098724	698	1
1	-2.91635040001013	697	1
1	-2.90759853081918	695	1
1	-2.90040245526113	690	1
1	-2.89456350782058	688	1
1	-2.89107665724245	687	1
1	-2.88316963106531	686	1
1	-2.87263877512088	685	1
1	-2.86279812251487	685	1
1	-2.85665959944598	681	1
1	-2.85125585744566	679	1
1	-2.83984196329326	678	1
1	-2.83059267992736	677	1
1	-2.82721024414755	676	1
1	-2.82509680673237	675	1
1	-2.82402412196548	672	1
1	-2.82203591230353	671	1
1	-2.81603713489064	670	1
1	-2.80340139239168	668	1
1	-2.7927083661819	666	1
1	-2.78843706458342	665	1
1	-2.78340992887243	664	1
1	-2.77896752566627	661	1
1	-2.76888147798317	659	1
1	-2.7535712861721	658	1
1	-2.74403777728856	655	1
1	-2.73825300313835	654	1
1	-2.72701182022548	652	1
1	-2.70756282993495	651	1
1	-2.69475655410326	650	1
1	-2.69038188344053	649	1
1	-2.68656066222008	649	1
1	-2.68416151025797	647	1
1	-2.68308800137404	646	1
1	-2.67300453140669	645	1
1	-2.66083789686939	644	1
1	-2.65121965748754	642	1
1	-2.64200692030312	642	1
1	-2.63657378476465	642	1
1	-2.62611668415764	641	1
1	-2.61888054626906	641	1
1	-2.61817291047807	640	1
1	-2.61275266958549	639	1
1	-2.60748450443068	638	1
1	-2.60127567429561	636	1
1	-2.59325619081392	634	1
1	-2.58808851120647	633	1
1	-2.57441512095217	632	1
1	-2.5560255130015	631	1
1	-2.54659773444065	630	1
1	-2.54416956657967	628	1
1	-2.5384688558759	628	1
1	-2.53325204341359	626	1
1	-2.53042195185025	625	1
1	-2.52393034094149	621	1
1	-2.5194145983803	621	1
1	-2.50926252737885	620	1
1	-2.49974785133274	618	1
1	-2.49494198162325	616	1
1	-2.48960154172539	615	1
1	-2.48467979153114	614	1
1	-2.477143568223	612	1
1	-2.47319011099872	610	1
1	-2.47245545367325	609	1
1	-2.47069770604824	608	1
1	-2.45985609128335	607	1
1	-2.44295948610958	602	1
1	-2.43509745959801	600	1
1	-2.42860725044533	598	1
1	-2.42197007205141	596	1
1	-2.41486773757618	599	1
1	-2.40763627737962	595	1
1	-2.3930871821902	594	1
1	-2.3782781546373	593	1
1	-2.37601295439701	592	1
1	-2.37103587247134	591	1
1	-2.36704322301219	590	1
1	-2.36641082001712	589	1
1	-2.35680090674352	582	1
1	-2.34698528427449	579	1
1	-2.34483929965267	578	1
1	-2.34063485981335	576	1
1	-2.33546374340165	575	1
1	-2.3314295943002	572	1
1	-2.33025860807786	571	1
1	-2.32927607929962	570	1
1	-2.32207306010299	568	1
1	-2.31410892177803	567	1
1	-2.30905536570679	565	1
1	-2.30531253793976	564	1
1	-2.29966206467672	560	1
1	-2.29259458429554	559	1
1	-2.28656872142527	558	1
1	-2.27950916071818	556	1
1	-2.27580911076444	553	1
