group	xmin	xmax
1	-16.3942310876704	-5.11827586149922
2	-4.95237198397017	-4.49845623544685
3	-3.96370057004757	-3.75559344039291
4	-3.96370057004757	-3.75559344039291
5	-3.75559344039291	-3.75243441577071
6	-3.75559344039291	-3.75243441577071
7	-3.75243441577071	-3.54286708643366
8	-3.54286708643366	-3.47045026236975
9	-3.47045026236975	-3.45916386312766
10	-3.45916386312766	-2.89146245820456
11	-3.45916386312766	-2.89146245820456
12	-2.89146245820456	-2.84636923396176
13	-2.84636923396176	-2.41697835363644
14	-2.84636923396176	-2.41697835363644
15	-2.41697835363644	-2.3508709645033
16	-2.3508709645033	-2.20476774938679
17	-2.20476774938679	-1.94120595765919
18	-1.94120595765919	-1.88351682732405
19	-1.94120595765919	-1.88351682732405
20	-1.94120595765919	-1.88351682732405
21	-1.88351682732405	-1.68714751700665
22	-1.88351682732405	-1.68714751700665
23	-1.68714751700665	-1.62658817166169
24	-1.68714751700665	-1.62658817166169
25	-1.62658817166169	-1.47569669331519
26	-1.62658817166169	-1.47569669331519
27	-1.62658817166169	-1.47569669331519
28	-1.47569669331519	-1.45489692358028
29	-1.47569669331519	-1.45489692358028
30	-1.47569669331519	-1.45489692358028
31	-1.45489692358028	-1.3618396920269
32	-1.45489692358028	-1.3618396920269
33	-1.45489692358028	-1.3618396920269
34	-1.3618396920269	-1.30096529257383
35	-1.3618396920269	-1.30096529257383
36	-1.3618396920269	-1.30096529257383
37	-1.30096529257383	-1.22940779021515
38	-1.22940779021515	-1.08996636298309
39	-1.08996636298309	-0.934649380452511
40	-0.934649380452511	-0.92775051645301
41	-0.934649380452511	-0.92775051645301
42	-0.92775051645301	-0.854958658976315
43	-0.841281929993389	-0.67217974817209
44	-0.6192935020607	-0.504436545522191
45	-0.504402709229352	-0.43587596884475
46	-0.43587596884475	-0.19310902041175
47	-0.1004722401299	-0.0569257296198504
48	-0.0198744114485496	0.0198744114485496
49	0.0198744114485496	0.0569257296198504
50	0.0198744114485496	0.0569257296198504
51	0.0569257296198504	0.1004722401299
52	0.193109020411749	0.389782508271349
53	0.193109020411749	0.389782508271349
54	0.193109020411749	0.389782508271349
55	0.389782508271349	0.613978567137551
56	0.613978567137551	0.646577929597305
57	0.646577929597305	0.841281929993389
58	0.841281929993389	0.851021822499199
59	0.851021822499199	0.867631089205105
60	0.851021822499199	0.867631089205105
61	0.867631089205105	0.875488712353199
62	0.875488712353199	0.913929153792999
63	0.913929153792999	0.9970115018454
64	0.9970115018454	1.00807161411479
65	0.9970115018454	1.00807161411479
66	1.00807161411479	1.12668243786645
67	1.18623156737835	1.19345086426185
68	1.19345086426185	1.21173032766175
69	1.19345086426185	1.21173032766175
70	1.21173032766175	1.25787987764665
71	1.25787987764665	1.3278306402184
72	1.25787987764665	1.3278306402184
73	1.3278306402184	1.44592616609925
74	1.3278306402184	1.44592616609925
75	1.3278306402184	1.44592616609925
76	1.3278306402184	1.44592616609925
77	1.44592616609925	1.77351996986915
78	1.44592616609925	1.77351996986915
79	1.44592616609925	1.77351996986915
80	1.77351996986915	1.81412929257489
81	1.81412929257489	1.9824061067343
82	1.81412929257489	1.9824061067343
83	1.9824061067343	2.01575580879725
84	1.9824061067343	2.01575580879725
85	2.055341320913	2.11123706644995
86	2.055341320913	2.11123706644995
87	2.055341320913	2.11123706644995
88	2.11123706644995	2.78951170393645
89	2.11123706644995	2.78951170393645
90	2.11123706644995	2.78951170393645
91	2.78951170393645	3.247796294961
92	2.78951170393645	3.247796294961
93	2.78951170393645	3.247796294961
94	3.247796294961	3.53016540880149
95	3.247796294961	3.53016540880149
96	3.247796294961	3.53016540880149
97	3.247796294961	3.53016540880149
98	3.53016540880149	3.6505385592354
99	3.53016540880149	3.6505385592354
100	3.53016540880149	3.6505385592354
101	3.6505385592354	12.0255107838507
102	-16.3942310876704	-5.11827586149922
103	-4.43830994504757	-4.43479385897017
104	-4.43479385897017	-3.75243441577071
105	-4.43479385897017	-3.75243441577071
106	-3.75243441577071	-3.63059344039291
107	-3.75243441577071	-3.63059344039291
108	-3.63059344039291	-3.47045026236975
109	-3.47045026236975	-3.45916386312766
110	-3.45916386312766	-3.02528896143366
111	-3.02528896143366	-3.01433798396176
112	-3.01433798396176	-2.67937712438679
113	-2.67937712438679	-2.41697835363644
114	-2.41697835363644	-2.37388433320456
115	-2.41697835363644	-2.37388433320456
116	-2.37388433320456	-2.3508709645033
117	-2.37388433320456	-2.3508709645033
118	-2.3508709645033	-2.10917470765919
119	-2.10917470765919	-1.88351682732405
120	-2.10917470765919	-1.88351682732405
121	-2.10917470765919	-1.88351682732405
122	-1.88351682732405	-1.77557466757383
123	-1.88351682732405	-1.77557466757383
124	-1.77557466757383	-1.5298084420269
125	-1.77557466757383	-1.5298084420269
126	-1.5298084420269	-1.50158817166169
127	-1.5298084420269	-1.50158817166169
128	-1.5298084420269	-1.50158817166169
129	-1.5298084420269	-1.50158817166169
130	-1.50158817166169	-1.47569669331519
131	-1.50158817166169	-1.47569669331519
132	-1.50158817166169	-1.47569669331519
133	-1.47569669331519	-1.45489692358028
134	-1.47569669331519	-1.45489692358028
135	-1.47569669331519	-1.45489692358028
136	-1.45489692358028	-1.40235989145301
137	-1.45489692358028	-1.40235989145301
138	-1.40235989145301	-1.16956939200665
139	-1.16956939200665	-1.14678912317209
140	-1.14678912317209	-1.08996636298309
141	-1.08996636298309	-0.934649380452511
142	-0.934649380452511	-0.91048534384475
143	-0.91048534384475	-0.851021822499201
144	-0.851021822499201	-0.841281929993389
145	-0.729958658976315	-0.71182966521515
146	-0.71182966521515	-0.64305586928473
147	-0.504436545522191	-0.49448378644855
148	-0.49448378644855	-0.45473496355145
149	-0.45473496355145	-0.2684409901299
150	-0.0674965098701001	-0.0569257296198504
151	0.0131754157706485	0.0569257296198504
152	0.0569257296198504	0.139369192137551
153	0.65207306286645	0.710687145411749
154	0.710687145411749	0.73712095266175
155	0.710687145411749	0.73712095266175
156	0.73712095266175	0.745960403792999
157	0.745960403792999	0.771577929597305
158	0.771577929597305	0.8290427518454
159	0.771577929597305	0.8290427518454
160	0.8290427518454	0.841281929993389
161	0.841281929993389	0.851021822499199
162	0.851021822499199	0.875488712353199
163	0.875488712353199	0.907360633271349
164	0.875488712353199	0.907360633271349
165	0.907360633271349	0.97131679109925
166	0.907360633271349	0.97131679109925
167	0.907360633271349	0.97131679109925
168	0.907360633271349	0.97131679109925
169	0.97131679109925	0.992631089205105
170	0.97131679109925	0.992631089205105
171	0.97131679109925	0.992631089205105
172	0.97131679109925	0.992631089205105
173	0.992631089205105	1.00807161411479
174	0.992631089205105	1.00807161411479
175	1.00807161411479	1.1598618902184
176	1.00807161411479	1.1598618902184
177	1.1598618902184	1.18623156737835
178	1.18623156737835	1.25787987764665
179	1.25787987764665	1.54114643379725
180	1.54114643379725	1.71102898926185
181	1.71102898926185	1.81412929257489
182	1.81412929257489	1.887372570913
183	1.887372570913	2.1074061067343
184	1.887372570913	2.1074061067343
185	2.1074061067343	2.11123706644995
186	2.1074061067343	2.11123706644995
187	2.1074061067343	2.11123706644995
188	2.11123706644995	2.29109809486915
189	2.11123706644995	2.29109809486915
190	2.11123706644995	2.29109809486915
191	2.29109809486915	2.31490232893645
192	2.31490232893645	3.247796294961
193	2.31490232893645	3.247796294961
194	2.31490232893645	3.247796294961
195	3.247796294961	3.53016540880149
196	3.247796294961	3.53016540880149
197	3.247796294961	3.53016540880149
198	3.247796294961	3.53016540880149
199	3.53016540880149	3.7755385592354
200	3.53016540880149	3.7755385592354
201	3.53016540880149	3.7755385592354
202	3.7755385592354	12.0255107838507
