group	x	y	PANEL
1	-16.3942310876704	4041	1
1	-8.10014452868463	4040	1
1	-7.71556438359163	4039	1
1	-7.60517975290071	4038	1
1	-7.45844581665828	4037	1
1	-7.34005182234235	4036	1
1	-7.14359324497727	4032	1
1	-6.940969196148	4031	1
1	-6.88441667235129	4030	1
1	-6.83256257401973	4029	1
1	-6.77093691382167	4025	1
1	-6.71775326869738	4024	1
1	-6.69243487832439	4020	1
1	-6.62516728581646	4017	1
1	-6.49010727447835	4018	1
1	-6.38535888334121	4017	1
1	-6.34729302948368	4015	1
1	-6.32676821633689	4014	1
1	-6.29431568307576	4013	1
1	-6.26246598698422	4012	1
1	-6.25903102592305	4011	1
1	-6.25875571972969	4008	1
1	-6.25682876088125	4006	1
1	-6.24676569954483	3999	1
1	-6.22942462433911	3998	1
1	-6.21648097191991	3997	1
1	-6.20952905818241	3996	1
1	-6.14807791249138	3995	1
1	-6.08772467146724	3991	1
1	-6.08285837117452	3987	1
1	-6.0689731333207	3986	1
1	-6.03032707567433	3985	1
1	-5.95915039466232	3983	1
1	-5.90633031717762	3980	1
1	-5.88325290966052	3982	1
1	-5.85972697068533	3979	1
1	-5.84617247608906	3977	1
1	-5.8414636419504	3974	1
1	-5.83570662971874	3971	1
1	-5.83010366035759	3972	1
1	-5.82307257338125	3970	1
1	-5.80810651946815	3969	1
1	-5.79685340037074	3967	1
1	-5.7939067396717	3961	1
1	-5.79197454997521	3959	1
1	-5.7713548343501	3956	1
1	-5.74165913798407	3955	1
1	-5.70853229513854	3956	1
1	-5.68313053021947	3955	1
1	-5.66522785697689	3953	1
1	-5.64985473443694	3949	1
1	-5.64590484051773	3942	1
1	-5.63373689082313	3940	1
1	-5.62449356733883	3941	1
1	-5.6153104551075	3940	1
1	-5.60193165476113	3941	1
1	-5.58366649271648	3940	1
1	-5.5656362541334	3939	1
1	-5.54505199036991	3938	1
1	-5.51951091027572	3937	1
1	-5.50633988671159	3935	1
1	-5.50269363644904	3934	1
1	-5.49863658728997	3933	1
1	-5.49238658704797	3932	1
1	-5.48421146683461	3932	1
1	-5.4769129117875	3926	1
1	-5.47031795784874	3925	1
1	-5.45865421775174	3923	1
1	-5.44381024370146	3919	1
1	-5.42889246622688	3916	1
1	-5.41963220549211	3920	1
1	-5.41396532101081	3917	1
1	-5.40915120510238	3914	1
1	-5.3992269584471	3909	1
1	-5.37632327095531	3908	1
1	-5.35870102759968	3907	1
1	-5.35364424353781	3903	1
1	-5.3491038618952	3901	1
1	-5.34536048412563	3899	1
1	-5.33545225005792	3896	1
1	-5.32697917180725	3890	1
1	-5.32627959050184	3889	1
1	-5.29177649402014	3888	1
1	-5.2533108518832	3890	1
1	-5.24494392671368	3887	1
1	-5.23642352679329	3886	1
1	-5.22963113572284	3884	1
1	-5.22664045859143	3886	1
1	-5.22364242817253	3883	1
1	-5.21705095851205	3882	1
1	-5.19916141688737	3881	1
1	-5.18531181279987	3871	1
1	-5.1845680395344	3866	1
1	-5.18347650849073	3864	1
1	-5.1810661068974	3863	1
1	-5.17908457216177	3859	1
1	-5.1740090643549	3858	1
1	-5.16319817116373	3853	1
1	-5.15533847863038	3849	1
1	-5.15264793141131	3843	1
1	-5.13924269195963	3838	1
1	-5.12671579847302	3837	1
1	-5.12368818473736	3836	1
1	-5.11843092888326	3837	1
1	-5.11455724137685	3834	1
1	-5.10365992563049	3830	1
1	-5.08956403392451	3827	1
1	-5.08364037278728	3824	1
1	-5.08230971054797	3827	1
1	-5.08061997201865	3825	1
1	-5.07587692229372	3819	1
1	-5.07233591608542	3818	1
1	-5.06507723170036	3801	1
1	-5.04526627634087	3800	1
1	-5.03157792239398	3793	1
1	-5.02992435532303	3789	1
1	-5.02113780155352	3787	1
1	-5.01214358381596	3786	1
1	-4.9984834052155	3784	1
1	-4.98465867074326	3778	1
1	-4.98141327235811	3777	1
1	-4.97863269846003	3778	1
1	-4.97132600463093	3774	1
1	-4.96318498425146	3778	1
