group	xmin	xmax
1	-16.3942310876704	-4.3390321039439
2	-3.95739964242102	-3.91420601623886
3	-3.64901108688155	-3.60628600104455
4	-3.60628600104455	-3.56320380779717
5	-3.38375210599938	-3.09520417509753
6	-3.06837700166602	-3.0565885673958
7	-2.98468066611129	-2.93135050113776
8	-2.91167453992211	-2.78055384489973
9	-2.77128750742051	-2.71353614380149
10	-2.69539953219096	-2.65794901245552
11	-2.62630195623582	-2.61049659620797
12	-2.61049659620797	-2.57056976698597
13	-2.52863230773303	-2.45596383583535
14	-2.45596383583535	-2.452188753475
15	-2.452188753475	-2.36606101931026
16	-2.36606101931026	-2.34485181063803
17	-2.23740640069125	-2.15144224104965
18	-2.1375710700498	-2.06014753025339
19	-1.91162461722779	-1.91066622913768
20	-1.91066622913768	-1.90727030573065
21	-1.90727030573065	-1.81525452420892
22	-1.81525452420892	-1.76756664568748
23	-1.74414945544349	-1.65880767627961
24	-1.65880767627961	-1.64351313498225
25	-1.64351313498225	-1.61569408307528
26	-1.58164180399526	-1.57157321771339
27	-1.40472214866563	-1.40122736802476
28	-1.28613656028489	-1.26220080265315
29	-1.26220080265315	-1.23581846429349
30	-1.23581846429349	-1.22793606143746
31	-1.22793606143746	-1.21246534069461
32	-1.22793606143746	-1.21246534069461
33	-1.21246534069461	-1.21059150737825
34	-1.18500789598862	-1.17108411980394
35	-1.1481985173719	-0.992982926216046
36	-0.992982926216046	-0.971959816987034
37	-0.971959816987034	-0.967408669541565
38	-0.95467372517919	-0.939038669148899
39	-0.893328770614565	-0.890187388497875
40	-0.879519246850755	-0.843297540044965
41	-0.754349417467715	-0.74469968041436
42	-0.74469968041436	-0.714303819800179
43	-0.714174834927	-0.689006872174387
44	-0.688690946028965	-0.665811955683266
45	-0.640217739419919	-0.59539170140821
46	-0.546322336370146	-0.527426324734408
47	-0.508992464131675	-0.497629479258465
48	-0.48499321129908	-0.450846162950955
49	-0.427750545993154	-0.421719698382109
50	-0.36937722097369	-0.36841142137527
51	-0.269899868149466	-0.26381948229166
52	-0.242820275416565	-0.225050231004175
53	-0.0899490004850296	0.0899490004850314
54	0.0899490004850314	0.178055525358625
55	0.178055525358625	0.225050231004175
56	0.22741445248298	0.242820275416565
57	0.26381948229166	0.269899868149464
58	0.269899868149464	0.2884377039627
59	0.34298609701151	0.36937722097369
60	0.400181482605845	0.421719698382111
61	0.427750545993156	0.446075178879786
62	0.446075178879786	0.497629479258466
63	0.497629479258466	0.508992464131675
64	0.508992464131675	0.546322336370144
65	0.508992464131675	0.546322336370144
66	0.546322336370144	0.688690946028965
67	0.688690946028965	0.766706857316034
68	0.79218307853231	0.840421009326114
69	0.840421009326114	0.843297540044965
70	0.843297540044965	0.879519246850755
71	0.879519246850755	1.07650121899308
72	1.18500789598862	1.19308576692611
73	1.42895492903997	1.58494239729117
74	1.58494239729117	1.59220823388107
75	1.59220823388107	1.64556638868558
76	1.64821472678353	1.65787956936467
77	1.65787956936467	1.6607312470967
78	1.6607312470967	1.72026730740848
79	1.6607312470967	1.72026730740848
80	1.72026730740848	1.77187029241621
81	1.77187029241621	1.78716920516302
82	1.78716920516302	1.91470879317886
83	1.91470879317886	1.94663038641457
84	2.03938572698286	2.10567226374689
85	2.10567226374689	2.12267562040744
86	2.12267562040744	2.15424169635211
87	2.15424169635211	2.18933998901557
88	2.74746034237369	2.872082601182
89	2.872082601182	3.13939932568354
90	2.872082601182	3.13939932568354
91	3.13939932568354	3.17242437901911
92	3.13939932568354	3.17242437901911
93	3.17242437901911	3.18077505277217
94	3.18077505277217	3.26060723219254
95	3.26060723219254	3.50899588069573
96	3.50899588069573	3.96316102865885
97	3.96316102865885	4.00436763050888
98	4.00436763050888	4.02830712527756
99	4.17387139787957	4.34019899389411
100	4.34019899389411	4.99604489539609
101	4.99604489539609	12.0255107838507
102	-16.3942310876704	-3.8390321039439
103	-3.48740640069125	-3.42060831363776
104	-3.41420601623886	-3.25145417509753
105	-3.23468066611129	-3.20739964242102
106	-3.14901108688155	-3.11049659620797
107	-3.11049659620797	-3.10628600104455
108	-3.06320380779717	-2.91632546814051
109	-2.69539953219096	-2.62630195623582
110	-2.57056976698597	-2.5565885673958
111	-2.5565885673958	-2.45596383583535
112	-2.45596383583535	-2.37886929349938
113	-2.31837700166602	-2.28756908307528
114	-2.28055384489973	-2.27863230773303
115	-2.27128750742051	-2.26756664568748
116	-2.26756664568748	-1.99469968041436
117	-1.96353614380149	-1.91066622913768
118	-1.91066622913768	-1.90727030573065
119	-1.90727030573065	-1.89351313498225
120	-1.89351313498225	-1.89048518052476
121	-1.89048518052476	-1.86606101931026
122	-1.86606101931026	-1.84485181063803
123	-1.84485181063803	-1.78613656028489
124	-1.73789180399526	-1.702188753475
125	-1.67502904113755	-1.65306619995552
126	-1.61937722097369	-1.59630767627961
127	-1.59630767627961	-1.51220080265315
128	-1.4282964816489	-1.40144224104965
129	-1.32157321771339	-1.31014753025339
130	-1.26726670140821	-1.25494896350336
131	-1.24414945544349	-1.23581846429349
132	-1.23581846429349	-1.22793606143746
133	-1.22793606143746	-1.2053657441726
134	-1.17108411980394	-1.16581195568327
135	-1.15686821129908	-1.14923292621605
136	-1.1481985173719	-1.12947555191992
137	-1.04957877061456	-1.04028642137527
138	-1.00434941746772	-0.971959816987034
139	-0.971959816987034	-0.964174834927
140	-0.964174834927	-0.962465340694615
141	-0.962465340694615	-0.93569448229166
142	-0.906741804727791	-0.880622779026309
143	-0.84347853128298	-0.810371711708921
144	-0.810371711708921	-0.776367632273735
145	-0.710591507378254	-0.689006872174387
146	-0.678055525358626	-0.651803819800179
147	-0.640187388497875	-0.601722555870689
148	-0.59298609701151	-0.587483179020845
149	-0.546322336370146	-0.497629479258465
150	-0.464926324734408	-0.457816921467689
151	-0.412573101178054	-0.40805551770834
152	-0.399839336165631	-0.399308812014969
153	-0.399308812014969	-0.3834372960373
154	-0.381300231004175	-0.359219698382109
155	-0.321944474641375	-0.269899868149466
156	-0.200846162950955	-0.188690946028965
157	-0.180125083488621	-0.17349878100692
158	-0.0569142330738899	-0.00899246413167454
159	0.0539248211202157	0.0688002310041753
160	0.0688002310041753	0.0929860970115097
161	0.150181482605845	0.269899868149464
162	0.40787956936467	0.427750545993156
163	0.484219698382111	0.492820275416565
164	0.497629479258466	0.546322336370144
165	0.684171009326114	0.879519246850755
166	0.879519246850755	0.946075178879786
167	0.879519246850755	0.946075178879786
168	0.946075178879786	1.00899246413167
