group	xmin	xmax
1	-16.3942310876704	-5.33361729541667
2	-4.52959768783103	-4.49361060215245
3	-3.47899735771274	-3.39784521447743
4	-3.14930262987976	-3.12201287229716
5	-2.9845286320881	-2.93859491838692
6	-2.75331114211252	-2.73788812234101
7	-2.68598715656494	-2.67966309987243
8	-2.6096299560705	-2.59936206433099
9	-2.5207683585473	-2.49591574070253
10	-2.47952678004282	-2.47131544251216
11	-2.46925184080202	-2.4550407510322
12	-2.37113187235349	-2.35857661228597
13	-2.25926716866433	-2.25161405781419
14	-2.18198569832739	-2.123069183423
15	-2.03828342805172	-2.03797672162862
16	-2.01905232933936	-1.98705747920452
17	-1.88507624202725	-1.87964924317373
18	-1.8559128621422	-1.8550404720326
19	-1.8550404720326	-1.84833625178549
20	-1.84833625178549	-1.84405988778025
21	-1.81614254078015	-1.81561559917305
22	-1.75625433250471	-1.74914222628548
23	-1.69448624132172	-1.6854309160846
24	-1.6854309160846	-1.64700559594147
25	-1.63792763953425	-1.56046866969793
26	-1.55400529833073	-1.53687493288849
27	-1.49261225788668	-1.47721783563905
28	-1.45027600906867	-1.44838043903679
29	-1.43708130512376	-1.41938197801232
30	-1.41938197801232	-1.35553273635449
31	-1.34791009095925	-1.34396053545625
32	-1.34396053545625	-1.33516045338675
33	-1.2955712456531	-1.28945714011825
34	-1.25704532575573	-1.19283878196517
35	-1.16376251103881	-1.15849686856299
36	-1.15469345821738	-1.136987999825
37	-1.13437077902564	-1.07351972018185
38	-1.05314049423272	-1.0492359302133
39	-1.04033250951948	-1.03583391926155
40	-1.01526873296703	-1.0121903531407
41	-1.01037739859033	-1
42	-1.01037739859033	-1
43	-1.01037739859033	-1
44	-1.01037739859033	-1
45	-1	-0.980677070815808
46	-1	-0.980677070815808
47	-1	-0.980677070815808
48	-1	-0.980677070815808
49	-0.980677070815808	-0.980048481598249
50	-0.967761254814	-0.95048526233629
51	-0.847650003959	-0.846491909798798
52	-0.833287622710481	-0.811906298246999
53	-0.73345501329748	-0.73055863851285
54	-0.68690967414525	-0.681538372085285
55	-0.598683048831891	-0.592979622006611
56	-0.573946206676951	-0.532361523940951
57	-0.50506070345965	-0.494461492402399
58	-0.3811005484626	-0.35259228227725
59	-0.209359721642299	-0.20887181370345
60	-0.147244961144599	-0.0585205313299504
61	0.0585205313299486	0.147244961144601
62	0.147244961144601	0.17839823020655
63	0.17839823020655	0.20887181370345
64	0.20887181370345	0.247664495848849
65	0.35259228227725	0.3811005484626
66	0.3811005484626	0.40488825560265
67	0.40488825560265	0.440054407383451
68	0.440054407383451	0.444307439558001
69	0.444307439558001	0.47150523320345
70	0.494461492402401	0.50506070345965
71	0.50506070345965	0.55232594307985
72	0.55232594307985	0.573946206676951
73	0.582723748188096	0.59115575516625
74	0.59297962200661	0.6469224439721
75	0.6469224439721	0.654248995511152
76	0.654248995511152	0.65831162198665
77	0.68690967414525	0.701277213754651
78	0.701277213754651	0.718577449763801
79	0.718577449763801	0.76137155765775
80	0.777491436234751	0.811906298247001
81	0.811906298247001	0.8464919097988
82	0.8464919097988	0.847650003959
83	0.847650003959	0.892925301411751
84	0.97086590151785	0.973700817066751
85	0.973700817066751	1.01037739859033
86	1.03583391926155	1.05314049423271
87	1.05314049423271	1.15842172403905
88	1.15842172403905	1.2110927354736
89	1.28945714011825	1.33516045338675
90	1.33516045338675	1.45488498610391
91	1.45488498610391	1.4718780653661
92	1.4718780653661	1.48962051040673
93	1.48962051040673	1.5591258134441
94	1.63792763953425	2.01351916890575
95	2.01351916890575	2.1461433706341
96	2.1461433706341	2.17157382540535
97	2.17157382540535	2.77824825927489
98	2.77824825927489	2.96955648153751
99	2.98720984169805	3.0477300748431
100	3.0477300748431	3.21051500367875
101	3.21051500367875	12.0255107838507
102	-16.3942310876704	-5.33361729541667
103	-4.52959768783103	-4.49361060215245
104	-3.55142269270279	-3.34338878325597
105	-3.20264438268562	-3.15473715656494
106	-3.10642890354434	-2.9845286320881
107	-2.94970048271274	-2.93859491838692
108	-2.73705747920452	-2.67966309987243
109	-2.59631544251216	-2.55920438041577
110	-2.53456114211252	-2.53190018035665
111	-2.48348462663269	-2.4550407510322
112	-2.36624553004282	-2.36466692358929
113	-2.26974395040968	-2.25926716866433
114	-2.1074156206769	-2.08852929439512
115	-2.05400529833073	-2.04456164504988
116	-2.00464924317373	-1.99699012498733
117	-1.9809128621422	-1.94668066283705
118	-1.91417808468052	-1.85553273635449
119	-1.8550404720326	-1.85438297162862
120	-1.818381683423	-1.81561559917305
121	-1.75625433250471	-1.74914222628548
122	-1.72036405781419	-1.70286129078015
123	-1.69851450000132	-1.69448624132172
124	-1.66474250178549	-1.63943034224086
125	-1.49261225788668	-1.47721783563905
126	-1.47371350906867	-1.43708130512376
127	-1.43708130512376	-1.41938197801232
128	-1.34791009095925	-1.34601301278025
129	-1.34601301278025	-1.34171866969793
130	-1.34171866969793	-1.33516045338675
131	-1.30114560738311	-1.2955712456531
132	-1.28073203933504	-1.27304108836617
133	-1.21639507708763	-1.19077805409095
134	-1.1667850094742	-1.16376251103881
135	-1.15979998296703	-1.15849686856299
136	-1.15842172403905	-1.1561340410846
137	-1.1561340410846	-1.15490864859033
138	-1.136987999825	-1.10567707081581
139	-1.07351972018185	-1.07338043903679
140	-1.04033250951948	-1.03236152394095
141	-1.0121903531407	-1
142	-1.0121903531407	-1
143	-1.0121903531407	-1
144	-1.0121903531407	-1
145	-1	-0.97392276233629
146	-1	-0.97392276233629
147	-1	-0.97392276233629
148	-0.970837242336319	-0.967761254814
149	-0.847650003959	-0.845913660456249
150	-0.833287622710481	-0.820970151064252
151	-0.761298481598249	-0.718577449763799
152	-0.701277213754651	-0.681538372085285
153	-0.63033878196517	-0.619461492402399
154	-0.571870779025641	-0.539529991165139
155	-0.52988825560265	-0.52727053132995
156	-0.503633706676951	-0.47787450516625
157	-0.473333919261551	-0.472912435275571
158	-0.472819026517851	-0.472803936234749
159	-0.471491909798798	-0.470703125
160	-0.47065524551115	-0.46875
161	-0.46875	-0.46815967414525
162	-0.410229468670051	-0.39740771772275
