group	x	y	PANEL
1	-16.3942310876704	321	1
1	-8.62037750258056	320	1
1	-8.43188558059383	319	1
1	-7.85820600424808	318	1
1	-6.9163095465456	317	1
1	-6.52381831867062	316	1
1	-6.22982541003474	314	1
1	-5.93168726018415	313	1
1	-5.90131344659164	312	1
1	-5.88721281288076	311	1
1	-5.80308944060385	310	1
1	-5.67348314871911	309	1
1	-5.60266922216734	308	1
1	-5.4644135351471	306	1
1	-5.31528640260885	305	1
1	-5.17667462650299	304	1
1	-5.05360412559242	301	1
1	-5.03341284525068	301	1
1	-5.02174648076877	300	1
1	-4.9973405844282	299	1
1	-4.96191121847568	298	1
1	-4.89576358880751	297	1
1	-4.84555916237875	296	1
1	-4.8284345221666	295	1
1	-4.78683626642352	294	1
1	-4.74022789078623	293	1
1	-4.71840909369205	292	1
1	-4.70548996599332	291	1
1	-4.66880677323495	289	1
1	-4.61048132489908	288	1
1	-4.57240625576794	287	1
1	-4.56358719165119	287	1
1	-4.55530290821607	286	1
1	-4.53899551965342	286	1
1	-4.52422350159611	285	1
1	-4.51515544190004	283	1
1	-4.50778651074644	282	1
1	-4.43251269845664	282	1
1	-4.360863067207	282	1
1	-4.35660672960094	281	1
1	-4.34403982694463	279	1
1	-4.32744687005318	278	1
1	-4.30983542840454	277	1
1	-4.29193847387564	276	1
1	-4.26854848741341	275	1
1	-4.24715446768783	274	1
1	-4.17965824575989	273	1
1	-4.11173472326417	270	1
1	-4.09330988899083	269	1
1	-4.05691257541693	268	1
1	-3.96934906970628	267	1
1	-3.9018098549303	266	1
1	-3.87938096611778	266	1
1	-3.8479608546446	265	1
1	-3.82225708835313	265	1
1	-3.80891139784599	265	1
1	-3.79291419798739	262	1
1	-3.77654081556032	261	1
1	-3.77377627116968	260	1
1	-3.7669717582085	259	1
1	-3.75526048615028	258	1
1	-3.73375245225481	257	1
1	-3.71092816583661	255	1
1	-3.68537601916974	254	1
1	-3.66440413448078	254	1
1	-3.6354915355211	253	1
1	-3.57727061104481	251	1
1	-3.54402582640782	250	1
1	-3.53170506986034	249	1
1	-3.52004747334018	249	1
1	-3.51071688410788	248	1
1	-3.48034296755062	248	1
1	-3.44910978412118	247	1
1	-3.42407496541667	246	1
1	-3.39337738977136	246	1
1	-3.37028395400827	245	1
1	-3.36280592451522	244	1
1	-3.36254177669856	243	1
1	-3.35829128863657	242	1
1	-3.35069272657612	241	1
1	-3.34039039713876	240	1
