group	x	y	PANEL
1	-16.3942310876704	3767	1
1	-9.59585187766531	3766	1
1	-9.18323851660421	3764	1
1	-9.08020152013484	3762	1
1	-8.94523258136687	3760	1
1	-8.73217697097273	3759	1
1	-8.4657341995917	3757	1
1	-8.20489737571042	3756	1
1	-8.03952996748665	3754	1
1	-7.94461541842351	3752	1
1	-7.87269705893697	3750	1
1	-7.66395342341047	3749	1
1	-7.45879183786585	3748	1
1	-7.35854895913041	3746	1
1	-7.22336860848657	3745	1
1	-7.16549699017968	3740	1
1	-7.1043085203912	3738	1
1	-7.03242628021904	3737	1
1	-7.00598480545482	3735	1
1	-7.0023824612444	3735	1
1	-6.97016069793208	3733	1
1	-6.90761290000953	3728	1
1	-6.82082215990486	3720	1
1	-6.75707293893954	3717	1
1	-6.74371411360585	3715	1
1	-6.7386860634116	3714	1
1	-6.72201930647198	3712	1
1	-6.67279838003854	3711	1
1	-6.63898397512047	3710	1
1	-6.63164548190373	3708	1
1	-6.62451102439398	3707	1
1	-6.62186833378167	3705	1
1	-6.55015125011439	3704	1
1	-6.4802254844195	3703	1
1	-6.47204215407255	3702	1
1	-6.42409242003781	3701	1
1	-6.35941734534872	3700	1
1	-6.31449701922829	3699	1
1	-6.29019882159962	3694	1
1	-6.24887894053096	3692	1
1	-6.20067927132445	3690	1
1	-6.1898559409874	3689	1
1	-6.17721076433637	3690	1
1	-6.12312028537359	3685	1
1	-6.07725191972765	3683	1
1	-6.06796010395385	3682	1
1	-6.05205009354375	3680	1
1	-6.01158825164816	3679	1
1	-5.97786629814864	3678	1
1	-5.96187502189158	3677	1
1	-5.94776631409757	3676	1
1	-5.93497684843289	3675	1
1	-5.92006874850769	3675	1
1	-5.90453018693792	3674	1
1	-5.89275989914722	3672	1
1	-5.88429833864295	3670	1
1	-5.86493879036406	3669	1
1	-5.84804175950742	3667	1
1	-5.82624771034321	3666	1
1	-5.79982827206231	3666	1
1	-5.7875676349075	3665	1
1	-5.77075878003229	3662	1
1	-5.73455510720736	3661	1
1	-5.71131576705229	3660	1
1	-5.70561979476176	3660	1
1	-5.69220174654163	3659	1
1	-5.67320794421188	3660	1
