group	x	y	PANEL
1	-16.3942310876704	360	1
1	-6.64351012363944	359	1
1	-5.7722518352224	356	1
1	-5.50435422425965	355	1
1	-5.005974277878	354	1
1	-4.6995103464169	353	1
1	-4.6588145228226	352	1
1	-4.45932497369996	351	1
1	-4.27737596047501	350	1
1	-4.17310118103373	335	1
1	-4.06812457891832	333	1
1	-4.03354486278883	332	1
1	-3.98767995024977	331	1
1	-3.95051062048186	330	1
1	-3.93134360251212	326	1
1	-3.92445933621076	325	1
1	-3.85185971422401	324	1
1	-3.76134859094084	305	1
1	-3.7069700833856	304	1
1	-3.67068863746374	303	1
1	-3.66473268134554	302	1
1	-3.63826690641643	294	1
1	-3.60093528481922	296	1
1	-3.56998888173272	287	1
1	-3.41453157974346	283	1
1	-3.18792539502494	273	1
1	-3.08073544894148	268	1
1	-3.05486469135439	267	1
1	-3.04278889546394	265	1
1	-3.02074398159068	262	1
1	-2.95933485246513	248	1
1	-2.89999699503795	240	1
1	-2.87257862736162	238	1
1	-2.84006822272496	222	1
1	-2.66925299812996	219	1
1	-2.51513871894991	219	1
1	-2.47872655962479	216	1
1	-2.44037710202865	214	1
1	-2.42924153143364	204	1
1	-2.32655860610171	202	1
1	-2.22716749144688	194	1
1	-2.21246088724781	193	1
1	-2.16893587335626	183	1
1	-2.09106768532901	180	1
1	-2.04466594347107	174	1
1	-2.01854652207363	173	1
1	-1.96301020339833	172	1
1	-1.92471316173777	165	1
1	-1.89652711033863	162	1
1	-1.86897534363895	159	1
1	-1.85482332439008	158	1
1	-1.75131708282422	153	1
1	-1.64942628655824	152	1
1	-1.61102261062418	147	1
1	-1.54866681229322	137	1
1	-1.51165268663518	136	1
1	-1.49711993816422	135	1
1	-1.48102488182809	133	1
1	-1.46497330159865	132	1
1	-1.44868196455663	125	1
1	-1.43857174604992	121	1
1	-1.437467211231	121	1
1	-1.42104354047482	120	1
1	-1.39806636086799	116	1
1	-1.39010446751498	115	1
1	-1.38858961560396	115	1
1	-1.38807962575216	113	1
1	-1.38510306698062	112	1
1	-1.37172072003702	111	1
1	-1.34428082356191	103	1
1	-1.31556679009185	100	1
1	-1.26831454689696	91	1
1	-1.23181608198102	91	1
1	-1.22404564505354	90	1
1	-1.21629646895739	89	1
1	-1.20087525023236	86	1
1	-1.17086643789935	85	1
1	-1.15372746707701	83	1
1	-1.10869136736213	81	1
1	-1.05639631979535	79	1
1	-1.02375254348859	78	1
1	-0.998760573479495	76	1
1	-0.990016779434337	75	1
1	-0.965946572426645	74	1
1	-0.944265640874947	73	1
1	-0.93163112597947	72	1
1	-0.913053302895274	72	1
1	-0.900930537621499	71	1
1	-0.897747776935392	70	1
1	-0.883099585985195	68	1
1	-0.866417354646395	67	1
1	-0.859149572131018	65	1
1	-0.826545707782917	58	1
1	-0.796277457750088	57	1
1	-0.78994733566257	56	1
1	-0.774998357662237	55	1
1	-0.764009628590405	54	1
1	-0.752112138085382	53	1
1	-0.720940058713138	51	1
1	-0.692238403926194	51	1
1	-0.683000407599864	50	1
1	-0.672863567679699	42	1
1	-0.641856537816502	37	1
1	-0.610785295825772	35	1
1	-0.58976450411645	35	1
1	-0.575753203645482	34	1
1	-0.569790752823782	33	1
1	-0.562174227853275	33	1
1	-0.556739424503469	32	1
1	-0.526789756972094	31	1
1	-0.494771918272197	28	1
1	-0.489022519594331	24	1
1	-0.484285086541483	23	1
1	-0.470868853802428	22	1
1	-0.456257147877648	21	1
1	-0.446388093924675	20	1
1	-0.420995183835609	18	1
1	-0.379553177887131	17	1
1	-0.348463314834905	16	1
1	-0.335986816939442	15	1
1	-0.313955371568739	14	1
1	-0.217706933762375	12	1
1	-0.132558899885645	11	1
1	-0.123250103773729	9	1
1	-0.0866090345065995	7	1
1	-0.0374964310833574	6	1
1	-0.0125656881875775	5	1
1	0	3	1
1	0.0125656881875775	4	1
1	0.0374964310833574	4	1
1	0.0621839690888999	4	1
1	0.0973844175742702	4	1
1	0.131118279103885	4	1
1	0.148723280441015	4	1
1	0.248034584358293	3	1
1	0.348463314834905	3	1
1	0.375869231240156	3	1
1	0.397545462507833	3	1
1	0.426622319243875	3	1
1	0.456257147877647	3	1
